p,	poly
6367,	x^10 + x^9 + 54
6373,	x^10 + x^9 + 76
6379,	x^10 + x^9 + 58
6389,	x^10 + x^9 + 32
6397,	x^10 + x^9 + 189
6421,	x^10 + x^9 + 6
6427,	x^10 + x^9 + 74
6449,	x^10 + x^9 + 108
6451,	x^10 + x^9 + 18
6469,	x^10 + x^9 + 134
6473,	x^10 + x^9 + 61
6481,	x^10 + x^9 + 44
6491,	x^10 + x^9 + 7
6521,	x^10 + x^9 + 69
6529,	x^10 + x^9 + 7
6547,	x^10 + x^9 + 30
6551,	x^10 + x^9 + 17
6553,	x^10 + x^9 + 23
6563,	x^10 + x^9 + 102
6569,	x^10 + x^9 + 173
6571,	x^10 + x^9 + 23
6577,	x^10 + x^9 + 30
6581,	x^10 + x^9 + 14
6599,	x^10 + x^9 + 17
6607,	x^10 + x^9 + 45
6619,	x^10 + x^9 + 22
6637,	x^10 + x^9 + 2
6653,	x^10 + x^9 + 32
6659,	x^10 + x^9 + 24
6661,	x^10 + x^9 + 156
6673,	x^10 + x^9 + 5
6679,	x^10 + x^9 + 60
6689,	x^10 + x^9 + 15
6691,	x^10 + x^9 + 57
6701,	x^10 + x^9 + 46
6703,	x^10 + x^9 + 75
6709,	x^10 + x^9 + 2
6719,	x^10 + x^9 + 53
6733,	x^10 + x^9 + 31
6737,	x^10 + x^9 + 12
6761,	x^10 + x^9 + 272
6763,	x^10 + x^9 + 39
6779,	x^10 + x^9 + 50
6781,	x^10 + x^9 + 96
6791,	x^10 + x^9 + 110
6793,	x^10 + x^9 + 11
6803,	x^10 + x^9 + 43
6823,	x^10 + x^9 + 37
6827,	x^10 + x^9 + 6
6829,	x^10 + x^9 + 10
6833,	x^10 + x^9 + 27
6841,	x^10 + x^9 + 31
6857,	x^10 + x^9 + 24
6863,	x^10 + x^9 + 90
6869,	x^10 + x^9 + 8
6871,	x^10 + x^9 + 24
6883,	x^10 + x^9 + 12
6899,	x^10 + x^9 + 270
6907,	x^10 + x^9 + 21
6911,	x^10 + x^9 + 142
6917,	x^10 + x^9 + 8
6947,	x^10 + x^9 + 6
6949,	x^10 + x^9 + 28
6959,	x^10 + x^9 + 182
6961,	x^10 + x^9 + 69
6967,	x^10 + x^9 + 22
6971,	x^10 + x^9 + 6
6977,	x^10 + x^9 + 5
6983,	x^10 + x^9 + 15
6991,	x^10 + x^9 + 30
6997,	x^10 + x^9 + 93
7001,	x^10 + x^9 + 117
7013,	x^10 + x^9 + 61
7019,	x^10 + x^9 + 26
7027,	x^10 + x^9 + 11
7039,	x^10 + x^9 + 62
7043,	x^10 + x^9 + 28
7057,	x^10 + x^9 + 60
7069,	x^10 + x^9 + 7
7079,	x^10 + x^9 + 23
7103,	x^10 + x^9 + 10
7109,	x^10 + x^9 + 32
7121,	x^10 + x^9 + 23
7127,	x^10 + x^9 + 62
7129,	x^10 + x^9 + 184
7151,	x^10 + x^9 + 22
7159,	x^10 + x^9 + 75
7177,	x^10 + x^9 + 10
7187,	x^10 + x^9 + 39
7193,	x^10 + x^9 + 22
7207,	x^10 + x^9 + 93
7211,	x^10 + x^9 + 72
7213,	x^10 + x^9 + 51
7219,	x^10 + x^9 + 12
7229,	x^10 + x^9 + 34
7237,	x^10 + x^9 + 24
7243,	x^10 + x^9 + 41
7247,	x^10 + x^9 + 23
7253,	x^10 + x^9 + 71
7283,	x^10 + x^9 + 62
7297,	x^10 + x^9 + 45
7307,	x^10 + x^9 + 58
7309,	x^10 + x^9 + 31
7321,	x^10 + x^9 + 26
7331,	x^10 + x^9 + 6
7333,	x^10 + x^9 + 24
7349,	x^10 + x^9 + 26
7351,	x^10 + x^9 + 103
7369,	x^10 + x^9 + 39
7393,	x^10 + x^9 + 15
7411,	x^10 + x^9 + 21
7417,	x^10 + x^9 + 30
7433,	x^10 + x^9 + 5
7451,	x^10 + x^9 + 141
7457,	x^10 + x^9 + 12
7459,	x^10 + x^9 + 41
7477,	x^10 + x^9 + 19
7481,	x^10 + x^9 + 19
7487,	x^10 + x^9 + 7
7489,	x^10 + x^9 + 42
7499,	x^10 + x^9 + 8
7507,	x^10 + x^9 + 32
7517,	x^10 + x^9 + 59
7523,	x^10 + x^9 + 62
7529,	x^10 + x^9 + 29
7537,	x^10 + x^9 + 14
7541,	x^10 + x^9 + 66
7547,	x^10 + x^9 + 79
7549,	x^10 + x^9 + 30
7559,	x^10 + x^9 + 17
7561,	x^10 + x^9 + 47
7573,	x^10 + x^9 + 15
7577,	x^10 + x^9 + 19
7583,	x^10 + x^9 + 22
7589,	x^10 + x^9 + 167
7591,	x^10 + x^9 + 37
7603,	x^10 + x^9 + 52
7607,	x^10 + x^9 + 5
7621,	x^10 + x^9 + 24
7639,	x^10 + x^9 + 116
7643,	x^10 + x^9 + 19
7649,	x^10 + x^9 + 54
7669,	x^10 + x^9 + 11
7673,	x^10 + x^9 + 34
7681,	x^10 + x^9 + 143
7687,	x^10 + x^9 + 54
7691,	x^10 + x^9 + 10
7699,	x^10 + x^9 + 75
7703,	x^10 + x^9 + 11
7717,	x^10 + x^9 + 113
7723,	x^10 + x^9 + 59
7727,	x^10 + x^9 + 74
7741,	x^10 + x^9 + 30
7753,	x^10 + x^9 + 39
7757,	x^10 + x^9 + 8
7759,	x^10 + x^9 + 38
7789,	x^10 + x^9 + 18
7793,	x^10 + x^9 + 12
7817,	x^10 + x^9 + 20
7823,	x^10 + x^9 + 10
7829,	x^10 + x^9 + 43
7841,	x^10 + x^9 + 48
7853,	x^10 + x^9 + 18
7867,	x^10 + x^9 + 208
7873,	x^10 + x^9 + 78
7877,	x^10 + x^9 + 31
7879,	x^10 + x^9 + 112
7883,	x^10 + x^9 + 7
7901,	x^10 + x^9 + 22
7907,	x^10 + x^9 + 2
7919,	x^10 + x^9 + 29
7927,	x^10 + x^9 + 5
7933,	x^10 + x^9 + 2
7937,	x^10 + x^9 + 38
7949,	x^10 + x^9 + 67
7951,	x^10 + x^9 + 171
7963,	x^10 + x^9 + 17
7993,	x^10 + x^9 + 39
8009,	x^10 + x^9 + 78
8011,	x^10 + x^9 + 57
8017,	x^10 + x^9 + 10
8039,	x^10 + x^9 + 127
8053,	x^10 + x^9 + 45
8059,	x^10 + x^9 + 10
8069,	x^10 + x^9 + 11
8081,	x^10 + x^9 + 135
8087,	x^10 + x^9 + 21
8089,	x^10 + x^9 + 43
8093,	x^10 + x^9 + 18
8101,	x^10 + x^9 + 131
8111,	x^10 + x^9 + 164
8117,	x^10 + x^9 + 5
8123,	x^10 + x^9 + 6
8147,	x^10 + x^9 + 78
8161,	x^10 + x^9 + 7
8167,	x^10 + x^9 + 34
8171,	x^10 + x^9 + 7
8179,	x^10 + x^9 + 118
8191,	x^10 + x^9 + 126
8209,	x^10 + x^9 + 56
8219,	x^10 + x^9 + 6
8221,	x^10 + x^9 + 18
8231,	x^10 + x^9 + 52
8233,	x^10 + x^9 + 59
8237,	x^10 + x^9 + 7
8243,	x^10 + x^9 + 18
8263,	x^10 + x^9 + 24
8269,	x^10 + x^9 + 10
8273,	x^10 + x^9 + 14
8287,	x^10 + x^9 + 6
8291,	x^10 + x^9 + 8
8293,	x^10 + x^9 + 46
8297,	x^10 + x^9 + 58
8311,	x^10 + x^9 + 73
8317,	x^10 + x^9 + 26
8329,	x^10 + x^9 + 140
8353,	x^10 + x^9 + 5
8363,	x^10 + x^9 + 5
8369,	x^10 + x^9 + 42
8377,	x^10 + x^9 + 59
8387,	x^10 + x^9 + 32
8389,	x^10 + x^9 + 6
8419,	x^10 + x^9 + 18
8423,	x^10 + x^9 + 86
8429,	x^10 + x^9 + 126
8431,	x^10 + x^9 + 3
8443,	x^10 + x^9 + 48
8447,	x^10 + x^9 + 58
8461,	x^10 + x^9 + 53
8467,	x^10 + x^9 + 32
8501,	x^10 + x^9 + 19
8513,	x^10 + x^9 + 101
8521,	x^10 + x^9 + 151
8527,	x^10 + x^9 + 213
8537,	x^10 + x^9 + 34
8539,	x^10 + x^9 + 11
8543,	x^10 + x^9 + 10
8563,	x^10 + x^9 + 7
8573,	x^10 + x^9 + 28
8581,	x^10 + x^9 + 19
8597,	x^10 + x^9 + 3
8599,	x^10 + x^9 + 6
8609,	x^10 + x^9 + 11
8623,	x^10 + x^9 + 40
8627,	x^10 + x^9 + 18
8629,	x^10 + x^9 + 51
8641,	x^10 + x^9 + 47
8647,	x^10 + x^9 + 3
8663,	x^10 + x^9 + 60
8669,	x^10 + x^9 + 52
8677,	x^10 + x^9 + 14
8681,	x^10 + x^9 + 47
8689,	x^10 + x^9 + 33
8693,	x^10 + x^9 + 7
8699,	x^10 + x^9 + 41
8707,	x^10 + x^9 + 58
8713,	x^10 + x^9 + 119
8719,	x^10 + x^9 + 19
8731,	x^10 + x^9 + 2
8737,	x^10 + x^9 + 37
8741,	x^10 + x^9 + 68
8747,	x^10 + x^9 + 5
8753,	x^10 + x^9 + 5
8761,	x^10 + x^9 + 148
8779,	x^10 + x^9 + 74
8783,	x^10 + x^9 + 76
8803,	x^10 + x^9 + 48
8807,	x^10 + x^9 + 118
8819,	x^10 + x^9 + 22
8821,	x^10 + x^9 + 44
8831,	x^10 + x^9 + 47
8837,	x^10 + x^9 + 37
8839,	x^10 + x^9 + 3
8849,	x^10 + x^9 + 59
8861,	x^10 + x^9 + 27
8863,	x^10 + x^9 + 5
8867,	x^10 + x^9 + 18
8887,	x^10 + x^9 + 28
8893,	x^10 + x^9 + 141
8923,	x^10 + x^9 + 41
8929,	x^10 + x^9 + 130
8933,	x^10 + x^9 + 78
8941,	x^10 + x^9 + 47
8951,	x^10 + x^9 + 146
8963,	x^10 + x^9 + 15
8969,	x^10 + x^9 + 83
8971,	x^10 + x^9 + 15
8999,	x^10 + x^9 + 21
9001,	x^10 + x^9 + 143
9007,	x^10 + x^9 + 58
9011,	x^10 + x^9 + 18
9013,	x^10 + x^9 + 242
9029,	x^10 + x^9 + 15
9041,	x^10 + x^9 + 34
9043,	x^10 + x^9 + 48
9049,	x^10 + x^9 + 92
9059,	x^10 + x^9 + 113
9067,	x^10 + x^9 + 99
9091,	x^10 + x^9 + 51
9103,	x^10 + x^9 + 6
9109,	x^10 + x^9 + 56
9127,	x^10 + x^9 + 189
9133,	x^10 + x^9 + 34
9137,	x^10 + x^9 + 5
9151,	x^10 + x^9 + 56
9157,	x^10 + x^9 + 35
9161,	x^10 + x^9 + 116
9173,	x^10 + x^9 + 20
9181,	x^10 + x^9 + 200
9187,	x^10 + x^9 + 3
9199,	x^10 + x^9 + 51
9203,	x^10 + x^9 + 168
9209,	x^10 + x^9 + 47
9221,	x^10 + x^9 + 70
9227,	x^10 + x^9 + 5
9239,	x^10 + x^9 + 71
9241,	x^10 + x^9 + 119
9257,	x^10 + x^9 + 10
9277,	x^10 + x^9 + 20
9281,	x^10 + x^9 + 59
9283,	x^10 + x^9 + 3
9293,	x^10 + x^9 + 88
9311,	x^10 + x^9 + 74
9319,	x^10 + x^9 + 209
9323,	x^10 + x^9 + 62
9337,	x^10 + x^9 + 46
9341,	x^10 + x^9 + 10
9343,	x^10 + x^9 + 39
9349,	x^10 + x^9 + 50
9371,	x^10 + x^9 + 2
9377,	x^10 + x^9 + 12
9391,	x^10 + x^9 + 70
9397,	x^10 + x^9 + 13
9403,	x^10 + x^9 + 11
9413,	x^10 + x^9 + 30
9419,	x^10 + x^9 + 8
9421,	x^10 + x^9 + 26
9431,	x^10 + x^9 + 57
9433,	x^10 + x^9 + 39
9437,	x^10 + x^9 + 67
9439,	x^10 + x^9 + 275
9461,	x^10 + x^9 + 48
9463,	x^10 + x^9 + 31
9467,	x^10 + x^9 + 80
9473,	x^10 + x^9 + 54
9479,	x^10 + x^9 + 65
9491,	x^10 + x^9 + 11
9497,	x^10 + x^9 + 34
9511,	x^10 + x^9 + 48
9521,	x^10 + x^9 + 23
9533,	x^10 + x^9 + 63
9539,	x^10 + x^9 + 62
9547,	x^10 + x^9 + 17
9551,	x^10 + x^9 + 74
9587,	x^10 + x^9 + 19
9601,	x^10 + x^9 + 43
9613,	x^10 + x^9 + 20
9619,	x^10 + x^9 + 2
9623,	x^10 + x^9 + 33
9629,	x^10 + x^9 + 19
9631,	x^10 + x^9 + 26
9643,	x^10 + x^9 + 51
9649,	x^10 + x^9 + 139
9661,	x^10 + x^9 + 61
9677,	x^10 + x^9 + 32
9679,	x^10 + x^9 + 259
9689,	x^10 + x^9 + 181
9697,	x^10 + x^9 + 20
9719,	x^10 + x^9 + 94
9721,	x^10 + x^9 + 33
9733,	x^10 + x^9 + 31
9739,	x^10 + x^9 + 112
9743,	x^10 + x^9 + 80
9749,	x^10 + x^9 + 59
9767,	x^10 + x^9 + 20
9769,	x^10 + x^9 + 71
9781,	x^10 + x^9 + 6
9787,	x^10 + x^9 + 29
9791,	x^10 + x^9 + 44
9803,	x^10 + x^9 + 104
9811,	x^10 + x^9 + 12
9817,	x^10 + x^9 + 53
9829,	x^10 + x^9 + 87
9833,	x^10 + x^9 + 47
9839,	x^10 + x^9 + 19
9851,	x^10 + x^9 + 8
9857,	x^10 + x^9 + 29
9859,	x^10 + x^9 + 56
9871,	x^10 + x^9 + 17
9883,	x^10 + x^9 + 80
9887,	x^10 + x^9 + 57
9901,	x^10 + x^9 + 22
9907,	x^10 + x^9 + 29
9923,	x^10 + x^9 + 7
9929,	x^10 + x^9 + 14
9931,	x^10 + x^9 + 119
9941,	x^10 + x^9 + 23
9949,	x^10 + x^9 + 123
9967,	x^10 + x^9 + 21
9973,	x^10 + x^9 + 13
