p,	poly
18787,	x^22 + x^21 + 46
18793,	x^22 + x^21 + 240
18797,	x^22 + x^21 + 162
18803,	x^22 + x^21 + 13
18839,	x^22 + x^21 + 130
18859,	x^22 + x^21 + 35
18869,	x^22 + x^21 + 111
18899,	x^22 + x^21 + 131
18911,	x^22 + x^21 + 62
18913,	x^22 + x^21 + 41
18917,	x^22 + x^21 + 86
18919,	x^22 + x^21 + 3
18947,	x^22 + x^21 + 87
18959,	x^22 + x^21 + 57
18973,	x^22 + x^21 + 59
18979,	x^22 + x^21 + 55
19001,	x^22 + x^21 + 56
19009,	x^22 + x^21 + 87
19013,	x^22 + x^21 + 67
19031,	x^22 + x^21 + 93
19037,	x^22 + x^21 + 27
19051,	x^22 + x^21 + 106
19069,	x^22 + x^21 + 126
19073,	x^22 + x^21 + 14
19079,	x^22 + x^21 + 272
19081,	x^22 + x^21 + 201
19087,	x^22 + x^21 + 38
19121,	x^22 + x^21 + 104
19139,	x^22 + x^21 + 254
19141,	x^22 + x^21 + 219
19157,	x^22 + x^21 + 31
19163,	x^22 + x^21 + 23
19181,	x^22 + x^21 + 295
19183,	x^22 + x^21 + 68
19207,	x^22 + x^21 + 77
19211,	x^22 + x^21 + 56
19213,	x^22 + x^21 + 17
19219,	x^22 + x^21 + 53
19231,	x^22 + x^21 + 14
19237,	x^22 + x^21 + 54
19249,	x^22 + x^21 + 47
19259,	x^22 + x^21 + 21
19267,	x^22 + x^21 + 72
19273,	x^22 + x^21 + 30
19289,	x^22 + x^21 + 59
19301,	x^22 + x^21 + 123
19309,	x^22 + x^21 + 111
19319,	x^22 + x^21 + 85
19333,	x^22 + x^21 + 166
19373,	x^22 + x^21 + 31
19379,	x^22 + x^21 + 2
19381,	x^22 + x^21 + 279
19387,	x^22 + x^21 + 2
19391,	x^22 + x^21 + 102
19403,	x^22 + x^21 + 117
19417,	x^22 + x^21 + 34
19421,	x^22 + x^21 + 12
19423,	x^22 + x^21 + 12
19427,	x^22 + x^21 + 217
19429,	x^22 + x^21 + 381
19433,	x^22 + x^21 + 176
19441,	x^22 + x^21 + 94
19447,	x^22 + x^21 + 96
19457,	x^22 + x^21 + 220
19463,	x^22 + x^21 + 164
19469,	x^22 + x^21 + 29
19471,	x^22 + x^21 + 388
19477,	x^22 + x^21 + 47
19483,	x^22 + x^21 + 197
19489,	x^22 + x^21 + 62
19501,	x^22 + x^21 + 128
19507,	x^22 + x^21 + 32
19531,	x^22 + x^21 + 453
19541,	x^22 + x^21 + 186
19543,	x^22 + x^21 + 92
19553,	x^22 + x^21 + 122
19559,	x^22 + x^21 + 35
19571,	x^22 + x^21 + 8
19577,	x^22 + x^21 + 58
19583,	x^22 + x^21 + 132
19597,	x^22 + x^21 + 219
19603,	x^22 + x^21 + 288
19609,	x^22 + x^21 + 197
19661,	x^22 + x^21 + 75
19681,	x^22 + x^21 + 87
19687,	x^22 + x^21 + 45
19697,	x^22 + x^21 + 165
19699,	x^22 + x^21 + 83
19709,	x^22 + x^21 + 244
19717,	x^22 + x^21 + 86
19727,	x^22 + x^21 + 46
19739,	x^22 + x^21 + 238
19751,	x^22 + x^21 + 85
19753,	x^22 + x^21 + 10
19759,	x^22 + x^21 + 34
19763,	x^22 + x^21 + 245
19777,	x^22 + x^21 + 352
19793,	x^22 + x^21 + 33
19801,	x^22 + x^21 + 21
19813,	x^22 + x^21 + 102
19819,	x^22 + x^21 + 75
19841,	x^22 + x^21 + 156
19843,	x^22 + x^21 + 145
19853,	x^22 + x^21 + 45
19861,	x^22 + x^21 + 94
19867,	x^22 + x^21 + 104
19889,	x^22 + x^21 + 33
19891,	x^22 + x^21 + 67
19913,	x^22 + x^21 + 96
19919,	x^22 + x^21 + 84
19927,	x^22 + x^21 + 20
19937,	x^22 + x^21 + 3
19949,	x^22 + x^21 + 52
19961,	x^22 + x^21 + 41
19963,	x^22 + x^21 + 72
19973,	x^22 + x^21 + 45
19979,	x^22 + x^21 + 84
19991,	x^22 + x^21 + 29
19993,	x^22 + x^21 + 87
19997,	x^22 + x^21 + 63
20011,	x^22 + x^21 + 23
20021,	x^22 + x^21 + 29
20023,	x^22 + x^21 + 97
20029,	x^22 + x^21 + 14
20047,	x^22 + x^21 + 69
20051,	x^22 + x^21 + 92
20063,	x^22 + x^21 + 103
20071,	x^22 + x^21 + 29
20089,	x^22 + x^21 + 290
20101,	x^22 + x^21 + 96
20107,	x^22 + x^21 + 149
20113,	x^22 + x^21 + 156
20117,	x^22 + x^21 + 255
20123,	x^22 + x^21 + 82
20129,	x^22 + x^21 + 266
20143,	x^22 + x^21 + 10
20147,	x^22 + x^21 + 97
20149,	x^22 + x^21 + 140
20161,	x^22 + x^21 + 171
20173,	x^22 + x^21 + 54
20177,	x^22 + x^21 + 3
20183,	x^22 + x^21 + 41
20201,	x^22 + x^21 + 106
20219,	x^22 + x^21 + 231
20231,	x^22 + x^21 + 129
20233,	x^22 + x^21 + 21
20249,	x^22 + x^21 + 89
20261,	x^22 + x^21 + 215
20269,	x^22 + x^21 + 2
20287,	x^22 + x^21 + 175
20297,	x^22 + x^21 + 308
20323,	x^22 + x^21 + 65
20327,	x^22 + x^21 + 137
20333,	x^22 + x^21 + 7
20341,	x^22 + x^21 + 229
20347,	x^22 + x^21 + 115
20353,	x^22 + x^21 + 71
20357,	x^22 + x^21 + 97
20359,	x^22 + x^21 + 201
20369,	x^22 + x^21 + 108
20389,	x^22 + x^21 + 29
20393,	x^22 + x^21 + 83
20399,	x^22 + x^21 + 470
20407,	x^22 + x^21 + 46
20411,	x^22 + x^21 + 6
20431,	x^22 + x^21 + 79
20441,	x^22 + x^21 + 52
20443,	x^22 + x^21 + 237
20477,	x^22 + x^21 + 5
20479,	x^22 + x^21 + 157
20483,	x^22 + x^21 + 84
20507,	x^22 + x^21 + 57
20509,	x^22 + x^21 + 198
20521,	x^22 + x^21 + 29
20533,	x^22 + x^21 + 161
20543,	x^22 + x^21 + 46
20549,	x^22 + x^21 + 224
20551,	x^22 + x^21 + 189
20563,	x^22 + x^21 + 98
20593,	x^22 + x^21 + 246
20599,	x^22 + x^21 + 117
20611,	x^22 + x^21 + 15
20627,	x^22 + x^21 + 111
20639,	x^22 + x^21 + 312
20641,	x^22 + x^21 + 109
20663,	x^22 + x^21 + 60
20681,	x^22 + x^21 + 57
20693,	x^22 + x^21 + 8
20707,	x^22 + x^21 + 50
20717,	x^22 + x^21 + 68
20719,	x^22 + x^21 + 303
20731,	x^22 + x^21 + 89
20743,	x^22 + x^21 + 29
20747,	x^22 + x^21 + 43
20749,	x^22 + x^21 + 34
20753,	x^22 + x^21 + 13
20759,	x^22 + x^21 + 70
20771,	x^22 + x^21 + 21
20773,	x^22 + x^21 + 55
20789,	x^22 + x^21 + 118
20807,	x^22 + x^21 + 60
20809,	x^22 + x^21 + 189
20849,	x^22 + x^21 + 63
20857,	x^22 + x^21 + 268
20873,	x^22 + x^21 + 17
20879,	x^22 + x^21 + 417
20887,	x^22 + x^21 + 79
20897,	x^22 + x^21 + 31
20899,	x^22 + x^21 + 3
20903,	x^22 + x^21 + 30
20921,	x^22 + x^21 + 6
20929,	x^22 + x^21 + 7
20939,	x^22 + x^21 + 72
20947,	x^22 + x^21 + 12
20959,	x^22 + x^21 + 29
20963,	x^22 + x^21 + 145
20981,	x^22 + x^21 + 70
20983,	x^22 + x^21 + 87
21001,	x^22 + x^21 + 136
21011,	x^22 + x^21 + 95
21013,	x^22 + x^21 + 28
21017,	x^22 + x^21 + 12
21019,	x^22 + x^21 + 220
21023,	x^22 + x^21 + 13
21031,	x^22 + x^21 + 206
21059,	x^22 + x^21 + 138
21061,	x^22 + x^21 + 34
21067,	x^22 + x^21 + 103
21089,	x^22 + x^21 + 194
21101,	x^22 + x^21 + 173
21107,	x^22 + x^21 + 117
21121,	x^22 + x^21 + 46
21139,	x^22 + x^21 + 162
21143,	x^22 + x^21 + 52
21149,	x^22 + x^21 + 44
21157,	x^22 + x^21 + 70
21163,	x^22 + x^21 + 71
21169,	x^22 + x^21 + 362
21179,	x^22 + x^21 + 254
21187,	x^22 + x^21 + 305
21191,	x^22 + x^21 + 263
21193,	x^22 + x^21 + 60
21211,	x^22 + x^21 + 31
21221,	x^22 + x^21 + 23
21227,	x^22 + x^21 + 167
21247,	x^22 + x^21 + 38
21269,	x^22 + x^21 + 72
21277,	x^22 + x^21 + 73
21283,	x^22 + x^21 + 38
21313,	x^22 + x^21 + 114
21317,	x^22 + x^21 + 45
21319,	x^22 + x^21 + 193
21323,	x^22 + x^21 + 74
21341,	x^22 + x^21 + 75
21347,	x^22 + x^21 + 103
21377,	x^22 + x^21 + 175
21379,	x^22 + x^21 + 338
21383,	x^22 + x^21 + 59
21391,	x^22 + x^21 + 37
21397,	x^22 + x^21 + 7
21401,	x^22 + x^21 + 78
21407,	x^22 + x^21 + 170
21419,	x^22 + x^21 + 224
21433,	x^22 + x^21 + 40
21467,	x^22 + x^21 + 20
21481,	x^22 + x^21 + 218
21487,	x^22 + x^21 + 24
21491,	x^22 + x^21 + 407
21493,	x^22 + x^21 + 23
21499,	x^22 + x^21 + 38
21503,	x^22 + x^21 + 232
21517,	x^22 + x^21 + 83
21521,	x^22 + x^21 + 140
21523,	x^22 + x^21 + 21
21529,	x^22 + x^21 + 68
21557,	x^22 + x^21 + 12
21559,	x^22 + x^21 + 120
21563,	x^22 + x^21 + 71
21569,	x^22 + x^21 + 6
21577,	x^22 + x^21 + 99
21587,	x^22 + x^21 + 13
21589,	x^22 + x^21 + 96
21599,	x^22 + x^21 + 230
21601,	x^22 + x^21 + 41
21611,	x^22 + x^21 + 223
21613,	x^22 + x^21 + 56
21617,	x^22 + x^21 + 262
21647,	x^22 + x^21 + 134
21649,	x^22 + x^21 + 175
21661,	x^22 + x^21 + 47
21673,	x^22 + x^21 + 362
21683,	x^22 + x^21 + 2
21701,	x^22 + x^21 + 114
21713,	x^22 + x^21 + 177
21727,	x^22 + x^21 + 75
21737,	x^22 + x^21 + 70
21739,	x^22 + x^21 + 3
21751,	x^22 + x^21 + 247
21757,	x^22 + x^21 + 42
21767,	x^22 + x^21 + 44
21773,	x^22 + x^21 + 236
21787,	x^22 + x^21 + 23
21799,	x^22 + x^21 + 43
21803,	x^22 + x^21 + 2
21817,	x^22 + x^21 + 251
21821,	x^22 + x^21 + 18
21839,	x^22 + x^21 + 59
21841,	x^22 + x^21 + 11
21851,	x^22 + x^21 + 10
21859,	x^22 + x^21 + 23
21863,	x^22 + x^21 + 138
21871,	x^22 + x^21 + 61
21881,	x^22 + x^21 + 108
21893,	x^22 + x^21 + 62
21911,	x^22 + x^21 + 52
21929,	x^22 + x^21 + 146
21937,	x^22 + x^21 + 107
21943,	x^22 + x^21 + 23
21961,	x^22 + x^21 + 51
21977,	x^22 + x^21 + 21
21991,	x^22 + x^21 + 117
21997,	x^22 + x^21 + 28
22003,	x^22 + x^21 + 71
22013,	x^22 + x^21 + 53
22027,	x^22 + x^21 + 56
22031,	x^22 + x^21 + 161
22037,	x^22 + x^21 + 57
22039,	x^22 + x^21 + 85
22051,	x^22 + x^21 + 34
22063,	x^22 + x^21 + 133
22067,	x^22 + x^21 + 14
22073,	x^22 + x^21 + 71
22079,	x^22 + x^21 + 47
22091,	x^22 + x^21 + 106
22093,	x^22 + x^21 + 105
22109,	x^22 + x^21 + 51
22111,	x^22 + x^21 + 62
22123,	x^22 + x^21 + 58
22129,	x^22 + x^21 + 19
22133,	x^22 + x^21 + 97
22147,	x^22 + x^21 + 482
22153,	x^22 + x^21 + 257
22157,	x^22 + x^21 + 33
22159,	x^22 + x^21 + 28
22171,	x^22 + x^21 + 61
22189,	x^22 + x^21 + 65
22193,	x^22 + x^21 + 92
22229,	x^22 + x^21 + 304
22247,	x^22 + x^21 + 124
22259,	x^22 + x^21 + 107
22271,	x^22 + x^21 + 71
22273,	x^22 + x^21 + 378
22277,	x^22 + x^21 + 45
22279,	x^22 + x^21 + 257
22283,	x^22 + x^21 + 29
22291,	x^22 + x^21 + 524
22303,	x^22 + x^21 + 465
22307,	x^22 + x^21 + 17
22343,	x^22 + x^21 + 15
22349,	x^22 + x^21 + 397
22367,	x^22 + x^21 + 34
22369,	x^22 + x^21 + 61
22381,	x^22 + x^21 + 19
22391,	x^22 + x^21 + 129
22397,	x^22 + x^21 + 136
22409,	x^22 + x^21 + 203
22433,	x^22 + x^21 + 7
22441,	x^22 + x^21 + 63
22447,	x^22 + x^21 + 24
22453,	x^22 + x^21 + 18
22469,	x^22 + x^21 + 50
22481,	x^22 + x^21 + 83
22483,	x^22 + x^21 + 86
22501,	x^22 + x^21 + 21
22511,	x^22 + x^21 + 165
22531,	x^22 + x^21 + 106
22541,	x^22 + x^21 + 72
22543,	x^22 + x^21 + 108
22549,	x^22 + x^21 + 39
22567,	x^22 + x^21 + 3
22571,	x^22 + x^21 + 274
22573,	x^22 + x^21 + 230
22613,	x^22 + x^21 + 80
22619,	x^22 + x^21 + 41
22621,	x^22 + x^21 + 6
22637,	x^22 + x^21 + 7
22639,	x^22 + x^21 + 57
22643,	x^22 + x^21 + 123
22651,	x^22 + x^21 + 68
22669,	x^22 + x^21 + 6
22679,	x^22 + x^21 + 134
22691,	x^22 + x^21 + 266
22697,	x^22 + x^21 + 54
22699,	x^22 + x^21 + 38
22709,	x^22 + x^21 + 84
22717,	x^22 + x^21 + 223
22721,	x^22 + x^21 + 63
22727,	x^22 + x^21 + 15
22739,	x^22 + x^21 + 39
22741,	x^22 + x^21 + 47
22751,	x^22 + x^21 + 115
22769,	x^22 + x^21 + 106
22777,	x^22 + x^21 + 265
22783,	x^22 + x^21 + 108
22787,	x^22 + x^21 + 8
22807,	x^22 + x^21 + 71
22811,	x^22 + x^21 + 37
22817,	x^22 + x^21 + 71
22853,	x^22 + x^21 + 203
22859,	x^22 + x^21 + 160
22861,	x^22 + x^21 + 2
22871,	x^22 + x^21 + 335
22877,	x^22 + x^21 + 145
22901,	x^22 + x^21 + 10
22907,	x^22 + x^21 + 162
22921,	x^22 + x^21 + 70
22937,	x^22 + x^21 + 7
22943,	x^22 + x^21 + 185
22961,	x^22 + x^21 + 195
22963,	x^22 + x^21 + 41
22973,	x^22 + x^21 + 7
22993,	x^22 + x^21 + 126
23003,	x^22 + x^21 + 265
23011,	x^22 + x^21 + 90
23017,	x^22 + x^21 + 73
23021,	x^22 + x^21 + 93
23027,	x^22 + x^21 + 32
23029,	x^22 + x^21 + 21
23039,	x^22 + x^21 + 352
23041,	x^22 + x^21 + 199
23053,	x^22 + x^21 + 18
23057,	x^22 + x^21 + 279
23059,	x^22 + x^21 + 40
23063,	x^22 + x^21 + 51
23071,	x^22 + x^21 + 263
23081,	x^22 + x^21 + 27
23087,	x^22 + x^21 + 284
23099,	x^22 + x^21 + 116
23117,	x^22 + x^21 + 47
23131,	x^22 + x^21 + 185
23143,	x^22 + x^21 + 59
23159,	x^22 + x^21 + 53
23167,	x^22 + x^21 + 12
23173,	x^22 + x^21 + 246
23189,	x^22 + x^21 + 35
23197,	x^22 + x^21 + 2
23201,	x^22 + x^21 + 3
23203,	x^22 + x^21 + 47
23209,	x^22 + x^21 + 129
23227,	x^22 + x^21 + 33
23251,	x^22 + x^21 + 33
23269,	x^22 + x^21 + 288
23279,	x^22 + x^21 + 163
23291,	x^22 + x^21 + 83
23293,	x^22 + x^21 + 42
23297,	x^22 + x^21 + 17
23311,	x^22 + x^21 + 7
23321,	x^22 + x^21 + 115
23327,	x^22 + x^21 + 35
23333,	x^22 + x^21 + 77
23339,	x^22 + x^21 + 2
23357,	x^22 + x^21 + 41
23369,	x^22 + x^21 + 7
23371,	x^22 + x^21 + 29
23399,	x^22 + x^21 + 241
23417,	x^22 + x^21 + 85
23431,	x^22 + x^21 + 123
23447,	x^22 + x^21 + 104
23459,	x^22 + x^21 + 117
23473,	x^22 + x^21 + 29
23497,	x^22 + x^21 + 14
23509,	x^22 + x^21 + 39
23531,	x^22 + x^21 + 370
23537,	x^22 + x^21 + 29
23539,	x^22 + x^21 + 218
23549,	x^22 + x^21 + 280
23557,	x^22 + x^21 + 226
23561,	x^22 + x^21 + 130
23563,	x^22 + x^21 + 42
23567,	x^22 + x^21 + 38
23581,	x^22 + x^21 + 10
23593,	x^22 + x^21 + 10
23599,	x^22 + x^21 + 110
23603,	x^22 + x^21 + 142
23609,	x^22 + x^21 + 137
23623,	x^22 + x^21 + 31
23627,	x^22 + x^21 + 96
23629,	x^22 + x^21 + 139
23633,	x^22 + x^21 + 6
23663,	x^22 + x^21 + 30
23669,	x^22 + x^21 + 68
23671,	x^22 + x^21 + 24
23677,	x^22 + x^21 + 18
23687,	x^22 + x^21 + 360
23689,	x^22 + x^21 + 55
23719,	x^22 + x^21 + 67
23741,	x^22 + x^21 + 88
23743,	x^22 + x^21 + 94
23747,	x^22 + x^21 + 20
23753,	x^22 + x^21 + 315
23761,	x^22 + x^21 + 71
23767,	x^22 + x^21 + 85
23773,	x^22 + x^21 + 33
23789,	x^22 + x^21 + 133
23801,	x^22 + x^21 + 147
23813,	x^22 + x^21 + 34
23819,	x^22 + x^21 + 98
23827,	x^22 + x^21 + 66
23831,	x^22 + x^21 + 130
23833,	x^22 + x^21 + 20
23857,	x^22 + x^21 + 174
23869,	x^22 + x^21 + 11
23873,	x^22 + x^21 + 59
23879,	x^22 + x^21 + 70
23887,	x^22 + x^21 + 26
23893,	x^22 + x^21 + 5
23899,	x^22 + x^21 + 106
23909,	x^22 + x^21 + 15
23911,	x^22 + x^21 + 226
23917,	x^22 + x^21 + 55
23929,	x^22 + x^21 + 61
23957,	x^22 + x^21 + 20
23971,	x^22 + x^21 + 163
23977,	x^22 + x^21 + 15
23981,	x^22 + x^21 + 195
23993,	x^22 + x^21 + 96
24001,	x^22 + x^21 + 159
24007,	x^22 + x^21 + 106
24019,	x^22 + x^21 + 367
24023,	x^22 + x^21 + 53
24029,	x^22 + x^21 + 145
24043,	x^22 + x^21 + 198
24049,	x^22 + x^21 + 129
24061,	x^22 + x^21 + 110
24071,	x^22 + x^21 + 33
24077,	x^22 + x^21 + 5
24083,	x^22 + x^21 + 74
24091,	x^22 + x^21 + 43
24097,	x^22 + x^21 + 28
24103,	x^22 + x^21 + 12
24107,	x^22 + x^21 + 69
24109,	x^22 + x^21 + 18
24113,	x^22 + x^21 + 34
24121,	x^22 + x^21 + 184
24133,	x^22 + x^21 + 14
24137,	x^22 + x^21 + 65
24151,	x^22 + x^21 + 57
24169,	x^22 + x^21 + 42
24179,	x^22 + x^21 + 388
24181,	x^22 + x^21 + 17
24197,	x^22 + x^21 + 154
24203,	x^22 + x^21 + 67
24223,	x^22 + x^21 + 342
24229,	x^22 + x^21 + 2
24239,	x^22 + x^21 + 109
24247,	x^22 + x^21 + 10
24251,	x^22 + x^21 + 66
24281,	x^22 + x^21 + 120
24317,	x^22 + x^21 + 2
24329,	x^22 + x^21 + 94
24337,	x^22 + x^21 + 56
24359,	x^22 + x^21 + 176
24371,	x^22 + x^21 + 347
24373,	x^22 + x^21 + 106
24379,	x^22 + x^21 + 59
24391,	x^22 + x^21 + 145
24407,	x^22 + x^21 + 17
24413,	x^22 + x^21 + 26
24419,	x^22 + x^21 + 24
24421,	x^22 + x^21 + 415
24439,	x^22 + x^21 + 46
24443,	x^22 + x^21 + 59
24469,	x^22 + x^21 + 101
24473,	x^22 + x^21 + 103
24481,	x^22 + x^21 + 13
24499,	x^22 + x^21 + 65
24509,	x^22 + x^21 + 146
24517,	x^22 + x^21 + 137
24527,	x^22 + x^21 + 65
24533,	x^22 + x^21 + 243
24547,	x^22 + x^21 + 22
24551,	x^22 + x^21 + 298
24571,	x^22 + x^21 + 112
24593,	x^22 + x^21 + 68
24611,	x^22 + x^21 + 77
24623,	x^22 + x^21 + 182
24631,	x^22 + x^21 + 86
24659,	x^22 + x^21 + 208
24671,	x^22 + x^21 + 19
24677,	x^22 + x^21 + 139
24683,	x^22 + x^21 + 84
24691,	x^22 + x^21 + 7
24697,	x^22 + x^21 + 164
24709,	x^22 + x^21 + 282
24733,	x^22 + x^21 + 60
24749,	x^22 + x^21 + 200
24763,	x^22 + x^21 + 20
24767,	x^22 + x^21 + 28
24781,	x^22 + x^21 + 17
24793,	x^22 + x^21 + 13
24799,	x^22 + x^21 + 12
24809,	x^22 + x^21 + 13
24821,	x^22 + x^21 + 61
24841,	x^22 + x^21 + 316
24847,	x^22 + x^21 + 114
24851,	x^22 + x^21 + 13
24859,	x^22 + x^21 + 148
24877,	x^22 + x^21 + 323
24889,	x^22 + x^21 + 133
24907,	x^22 + x^21 + 43
24917,	x^22 + x^21 + 172
24919,	x^22 + x^21 + 29
24923,	x^22 + x^21 + 249
24943,	x^22 + x^21 + 7
24953,	x^22 + x^21 + 31
24967,	x^22 + x^21 + 46
24971,	x^22 + x^21 + 19
24977,	x^22 + x^21 + 29
24979,	x^22 + x^21 + 106
24989,	x^22 + x^21 + 130
25013,	x^22 + x^21 + 315
25031,	x^22 + x^21 + 238
25033,	x^22 + x^21 + 30
25037,	x^22 + x^21 + 116
25057,	x^22 + x^21 + 52
25073,	x^22 + x^21 + 213
25087,	x^22 + x^21 + 306
25097,	x^22 + x^21 + 71
25111,	x^22 + x^21 + 13
25117,	x^22 + x^21 + 98
25121,	x^22 + x^21 + 46
25127,	x^22 + x^21 + 7
25147,	x^22 + x^21 + 138
25153,	x^22 + x^21 + 52
25163,	x^22 + x^21 + 59
25169,	x^22 + x^21 + 131
25171,	x^22 + x^21 + 115
25183,	x^22 + x^21 + 17
25189,	x^22 + x^21 + 31
25219,	x^22 + x^21 + 160
25229,	x^22 + x^21 + 149
25237,	x^22 + x^21 + 32
25243,	x^22 + x^21 + 19
25247,	x^22 + x^21 + 391
25253,	x^22 + x^21 + 218
25261,	x^22 + x^21 + 61
25301,	x^22 + x^21 + 75
25303,	x^22 + x^21 + 37
25307,	x^22 + x^21 + 55
25309,	x^22 + x^21 + 86
25321,	x^22 + x^21 + 296
25339,	x^22 + x^21 + 87
25343,	x^22 + x^21 + 15
25349,	x^22 + x^21 + 94
25357,	x^22 + x^21 + 54
25367,	x^22 + x^21 + 51
25373,	x^22 + x^21 + 18
25391,	x^22 + x^21 + 59
25409,	x^22 + x^21 + 57
25411,	x^22 + x^21 + 10
25423,	x^22 + x^21 + 38
25439,	x^22 + x^21 + 315
25447,	x^22 + x^21 + 54
25453,	x^22 + x^21 + 180
25457,	x^22 + x^21 + 108
25463,	x^22 + x^21 + 51
25469,	x^22 + x^21 + 10
25471,	x^22 + x^21 + 38
25523,	x^22 + x^21 + 5
25537,	x^22 + x^21 + 97
25541,	x^22 + x^21 + 75
25561,	x^22 + x^21 + 43
25577,	x^22 + x^21 + 10
25579,	x^22 + x^21 + 7
25583,	x^22 + x^21 + 35
25589,	x^22 + x^21 + 21
25601,	x^22 + x^21 + 3
25603,	x^22 + x^21 + 97
25609,	x^22 + x^21 + 94
25621,	x^22 + x^21 + 14
25633,	x^22 + x^21 + 163
25639,	x^22 + x^21 + 34
25643,	x^22 + x^21 + 117
25657,	x^22 + x^21 + 10
25667,	x^22 + x^21 + 119
25673,	x^22 + x^21 + 10
25679,	x^22 + x^21 + 183
25693,	x^22 + x^21 + 70
25703,	x^22 + x^21 + 13
25717,	x^22 + x^21 + 129
25733,	x^22 + x^21 + 166
25741,	x^22 + x^21 + 41
25747,	x^22 + x^21 + 22
25759,	x^22 + x^21 + 24
25763,	x^22 + x^21 + 61
25771,	x^22 + x^21 + 44
25793,	x^22 + x^21 + 236
25799,	x^22 + x^21 + 21
25801,	x^22 + x^21 + 501
25819,	x^22 + x^21 + 84
25841,	x^22 + x^21 + 253
25847,	x^22 + x^21 + 76
25849,	x^22 + x^21 + 26
25867,	x^22 + x^21 + 212
25873,	x^22 + x^21 + 65
25889,	x^22 + x^21 + 113
25903,	x^22 + x^21 + 70
25913,	x^22 + x^21 + 54
25919,	x^22 + x^21 + 193
25931,	x^22 + x^21 + 26
25933,	x^22 + x^21 + 15
25939,	x^22 + x^21 + 3
25943,	x^22 + x^21 + 22
25951,	x^22 + x^21 + 33
25969,	x^22 + x^21 + 95
25981,	x^22 + x^21 + 44
25997,	x^22 + x^21 + 85
25999,	x^22 + x^21 + 29
26003,	x^22 + x^21 + 203
26017,	x^22 + x^21 + 61
26021,	x^22 + x^21 + 61
26029,	x^22 + x^21 + 193
26041,	x^22 + x^21 + 276
26053,	x^22 + x^21 + 78
26083,	x^22 + x^21 + 63
26099,	x^22 + x^21 + 22
26107,	x^22 + x^21 + 97
26111,	x^22 + x^21 + 28
26113,	x^22 + x^21 + 7
26119,	x^22 + x^21 + 249
26141,	x^22 + x^21 + 33
26153,	x^22 + x^21 + 143
26161,	x^22 + x^21 + 113
26171,	x^22 + x^21 + 134
26177,	x^22 + x^21 + 146
26183,	x^22 + x^21 + 59
26189,	x^22 + x^21 + 32
26203,	x^22 + x^21 + 5
26209,	x^22 + x^21 + 22
26227,	x^22 + x^21 + 5
26237,	x^22 + x^21 + 44
26249,	x^22 + x^21 + 67
26251,	x^22 + x^21 + 2
26261,	x^22 + x^21 + 22
26263,	x^22 + x^21 + 177
26267,	x^22 + x^21 + 24
26293,	x^22 + x^21 + 59
26297,	x^22 + x^21 + 56
26309,	x^22 + x^21 + 140
26317,	x^22 + x^21 + 22
26321,	x^22 + x^21 + 6
26339,	x^22 + x^21 + 30
26347,	x^22 + x^21 + 95
26357,	x^22 + x^21 + 22
26371,	x^22 + x^21 + 255
26387,	x^22 + x^21 + 20
26393,	x^22 + x^21 + 454
26399,	x^22 + x^21 + 70
26407,	x^22 + x^21 + 116
26417,	x^22 + x^21 + 27
26423,	x^22 + x^21 + 33
26431,	x^22 + x^21 + 77
26437,	x^22 + x^21 + 143
26449,	x^22 + x^21 + 42
26459,	x^22 + x^21 + 51
26479,	x^22 + x^21 + 29
26489,	x^22 + x^21 + 58
26497,	x^22 + x^21 + 148
26501,	x^22 + x^21 + 55
26513,	x^22 + x^21 + 6
26539,	x^22 + x^21 + 32
26557,	x^22 + x^21 + 107
26561,	x^22 + x^21 + 92
26573,	x^22 + x^21 + 43
26591,	x^22 + x^21 + 29
26597,	x^22 + x^21 + 142
26627,	x^22 + x^21 + 188
26633,	x^22 + x^21 + 38
26641,	x^22 + x^21 + 87
26647,	x^22 + x^21 + 107
26669,	x^22 + x^21 + 367
26681,	x^22 + x^21 + 163
26683,	x^22 + x^21 + 102
26687,	x^22 + x^21 + 30
26693,	x^22 + x^21 + 58
26699,	x^22 + x^21 + 171
26701,	x^22 + x^21 + 233
26711,	x^22 + x^21 + 297
26713,	x^22 + x^21 + 10
26717,	x^22 + x^21 + 74
26723,	x^22 + x^21 + 29
26729,	x^22 + x^21 + 11
26731,	x^22 + x^21 + 73
26737,	x^22 + x^21 + 93
26759,	x^22 + x^21 + 130
26777,	x^22 + x^21 + 6
26783,	x^22 + x^21 + 95
26801,	x^22 + x^21 + 192
26813,	x^22 + x^21 + 27
26821,	x^22 + x^21 + 171
26833,	x^22 + x^21 + 37
26839,	x^22 + x^21 + 403
26849,	x^22 + x^21 + 73
26861,	x^22 + x^21 + 15
26863,	x^22 + x^21 + 93
26879,	x^22 + x^21 + 447
26881,	x^22 + x^21 + 188
26891,	x^22 + x^21 + 159
26893,	x^22 + x^21 + 109
26903,	x^22 + x^21 + 106
26921,	x^22 + x^21 + 136
26927,	x^22 + x^21 + 255
26947,	x^22 + x^21 + 51
26951,	x^22 + x^21 + 23
26953,	x^22 + x^21 + 37
26959,	x^22 + x^21 + 267
26981,	x^22 + x^21 + 31
26987,	x^22 + x^21 + 29
26993,	x^22 + x^21 + 360
27011,	x^22 + x^21 + 6
27017,	x^22 + x^21 + 39
27031,	x^22 + x^21 + 224
27043,	x^22 + x^21 + 26
