p,	poly
39499,	x^21 + x^20 + 7
39503,	x^21 + x^20 + 72
39509,	x^21 + x^20 + 14
39511,	x^21 + x^20 + 35
39521,	x^21 + x^20 + 129
39541,	x^21 + x^20 + 137
39551,	x^21 + x^20 + 48
39563,	x^21 + x^20 + 99
39569,	x^21 + x^20 + 27
39581,	x^21 + x^20 + 139
39607,	x^21 + x^20 + 254
39619,	x^21 + x^20 + 7
39623,	x^21 + x^20 + 12
39631,	x^21 + x^20 + 42
39659,	x^21 + x^20 + 48
39667,	x^21 + x^20 + 25
39671,	x^21 + x^20 + 5
39679,	x^21 + x^20 + 31
39703,	x^21 + x^20 + 4
39709,	x^21 + x^20 + 51
39719,	x^21 + x^20 + 158
39727,	x^21 + x^20 + 168
39733,	x^21 + x^20 + 14
39749,	x^21 + x^20 + 23
39761,	x^21 + x^20 + 145
39769,	x^21 + x^20 + 130
39779,	x^21 + x^20 + 46
39791,	x^21 + x^20 + 6
39799,	x^21 + x^20 + 178
39821,	x^21 + x^20 + 15
39827,	x^21 + x^20 + 122
39829,	x^21 + x^20 + 26
39839,	x^21 + x^20 + 67
39841,	x^21 + x^20 + 46
39847,	x^21 + x^20 + 23
39857,	x^21 + x^20 + 139
39863,	x^21 + x^20 + 48
39869,	x^21 + x^20 + 84
39877,	x^21 + x^20 + 183
39883,	x^21 + x^20 + 14
39887,	x^21 + x^20 + 9
39901,	x^21 + x^20 + 61
39929,	x^21 + x^20 + 15
39937,	x^21 + x^20 + 347
39953,	x^21 + x^20 + 109
39971,	x^21 + x^20 + 5
39979,	x^21 + x^20 + 120
39983,	x^21 + x^20 + 21
39989,	x^21 + x^20 + 177
40009,	x^21 + x^20 + 231
40013,	x^21 + x^20 + 8
40031,	x^21 + x^20 + 39
40037,	x^21 + x^20 + 51
40039,	x^21 + x^20 + 17
40063,	x^21 + x^20 + 290
40087,	x^21 + x^20 + 14
40093,	x^21 + x^20 + 96
40099,	x^21 + x^20 + 5
40111,	x^21 + x^20 + 21
40123,	x^21 + x^20 + 113
40127,	x^21 + x^20 + 27
40129,	x^21 + x^20 + 78
40151,	x^21 + x^20 + 84
40153,	x^21 + x^20 + 95
40163,	x^21 + x^20 + 86
40169,	x^21 + x^20 + 11
40177,	x^21 + x^20 + 30
40189,	x^21 + x^20 + 33
40193,	x^21 + x^20 + 115
40213,	x^21 + x^20 + 67
40231,	x^21 + x^20 + 33
40237,	x^21 + x^20 + 230
40241,	x^21 + x^20 + 48
40253,	x^21 + x^20 + 2
40277,	x^21 + x^20 + 3
40283,	x^21 + x^20 + 69
40289,	x^21 + x^20 + 111
40343,	x^21 + x^20 + 147
40351,	x^21 + x^20 + 79
40357,	x^21 + x^20 + 91
40361,	x^21 + x^20 + 62
40387,	x^21 + x^20 + 58
40423,	x^21 + x^20 + 133
40427,	x^21 + x^20 + 4
40429,	x^21 + x^20 + 264
40433,	x^21 + x^20 + 223
40459,	x^21 + x^20 + 245
40471,	x^21 + x^20 + 22
40483,	x^21 + x^20 + 54
40487,	x^21 + x^20 + 7
40493,	x^21 + x^20 + 48
40499,	x^21 + x^20 + 12
40507,	x^21 + x^20 + 4
40519,	x^21 + x^20 + 11
40529,	x^21 + x^20 + 87
40531,	x^21 + x^20 + 214
40543,	x^21 + x^20 + 97
40559,	x^21 + x^20 + 19
40577,	x^21 + x^20 + 43
40583,	x^21 + x^20 + 140
40591,	x^21 + x^20 + 78
40597,	x^21 + x^20 + 294
40609,	x^21 + x^20 + 262
40627,	x^21 + x^20 + 220
40637,	x^21 + x^20 + 21
40639,	x^21 + x^20 + 46
40693,	x^21 + x^20 + 154
40697,	x^21 + x^20 + 48
40699,	x^21 + x^20 + 25
40709,	x^21 + x^20 + 13
40739,	x^21 + x^20 + 71
40751,	x^21 + x^20 + 26
40759,	x^21 + x^20 + 121
40763,	x^21 + x^20 + 10
40771,	x^21 + x^20 + 37
40787,	x^21 + x^20 + 9
40801,	x^21 + x^20 + 29
40813,	x^21 + x^20 + 7
40819,	x^21 + x^20 + 165
40823,	x^21 + x^20 + 9
40829,	x^21 + x^20 + 12
40841,	x^21 + x^20 + 12
40847,	x^21 + x^20 + 6
40849,	x^21 + x^20 + 62
40853,	x^21 + x^20 + 45
40867,	x^21 + x^20 + 23
40879,	x^21 + x^20 + 19
40883,	x^21 + x^20 + 82
40897,	x^21 + x^20 + 14
40903,	x^21 + x^20 + 49
40927,	x^21 + x^20 + 306
40933,	x^21 + x^20 + 72
40939,	x^21 + x^20 + 63
40949,	x^21 + x^20 + 15
40961,	x^21 + x^20 + 77
40973,	x^21 + x^20 + 88
40993,	x^21 + x^20 + 23
41011,	x^21 + x^20 + 228
41017,	x^21 + x^20 + 114
41023,	x^21 + x^20 + 63
41039,	x^21 + x^20 + 18
41047,	x^21 + x^20 + 50
41051,	x^21 + x^20 + 47
41057,	x^21 + x^20 + 40
41077,	x^21 + x^20 + 18
41081,	x^21 + x^20 + 15
41113,	x^21 + x^20 + 73
41117,	x^21 + x^20 + 18
41131,	x^21 + x^20 + 30
41141,	x^21 + x^20 + 89
41143,	x^21 + x^20 + 37
41149,	x^21 + x^20 + 193
41161,	x^21 + x^20 + 445
41177,	x^21 + x^20 + 6
41179,	x^21 + x^20 + 55
41183,	x^21 + x^20 + 136
41189,	x^21 + x^20 + 110
41201,	x^21 + x^20 + 29
41203,	x^21 + x^20 + 139
41213,	x^21 + x^20 + 59
41221,	x^21 + x^20 + 129
41227,	x^21 + x^20 + 197
41231,	x^21 + x^20 + 20
41233,	x^21 + x^20 + 148
41243,	x^21 + x^20 + 175
41257,	x^21 + x^20 + 11
41263,	x^21 + x^20 + 120
41269,	x^21 + x^20 + 32
41281,	x^21 + x^20 + 138
41299,	x^21 + x^20 + 183
41333,	x^21 + x^20 + 20
41341,	x^21 + x^20 + 26
41351,	x^21 + x^20 + 53
41357,	x^21 + x^20 + 51
41381,	x^21 + x^20 + 21
41387,	x^21 + x^20 + 29
41389,	x^21 + x^20 + 99
41399,	x^21 + x^20 + 30
41411,	x^21 + x^20 + 43
41413,	x^21 + x^20 + 105
41443,	x^21 + x^20 + 99
41453,	x^21 + x^20 + 37
41467,	x^21 + x^20 + 253
41479,	x^21 + x^20 + 65
41491,	x^21 + x^20 + 5
41507,	x^21 + x^20 + 27
41513,	x^21 + x^20 + 43
41519,	x^21 + x^20 + 72
41521,	x^21 + x^20 + 134
41539,	x^21 + x^20 + 84
41543,	x^21 + x^20 + 3
41549,	x^21 + x^20 + 3
41579,	x^21 + x^20 + 12
41593,	x^21 + x^20 + 14
41597,	x^21 + x^20 + 109
41603,	x^21 + x^20 + 52
41609,	x^21 + x^20 + 11
41611,	x^21 + x^20 + 20
41617,	x^21 + x^20 + 53
41621,	x^21 + x^20 + 44
41627,	x^21 + x^20 + 4
41641,	x^21 + x^20 + 94
41647,	x^21 + x^20 + 146
41651,	x^21 + x^20 + 27
41659,	x^21 + x^20 + 31
41669,	x^21 + x^20 + 43
41681,	x^21 + x^20 + 103
41687,	x^21 + x^20 + 121
41719,	x^21 + x^20 + 44
41729,	x^21 + x^20 + 46
41737,	x^21 + x^20 + 19
41759,	x^21 + x^20 + 12
41761,	x^21 + x^20 + 65
41771,	x^21 + x^20 + 79
41777,	x^21 + x^20 + 6
41801,	x^21 + x^20 + 29
41809,	x^21 + x^20 + 126
41813,	x^21 + x^20 + 128
41843,	x^21 + x^20 + 3
41849,	x^21 + x^20 + 34
41851,	x^21 + x^20 + 268
41863,	x^21 + x^20 + 57
41879,	x^21 + x^20 + 68
41887,	x^21 + x^20 + 14
41893,	x^21 + x^20 + 29
41897,	x^21 + x^20 + 38
41903,	x^21 + x^20 + 36
41911,	x^21 + x^20 + 124
41927,	x^21 + x^20 + 9
41941,	x^21 + x^20 + 54
41947,	x^21 + x^20 + 78
41953,	x^21 + x^20 + 78
41957,	x^21 + x^20 + 5
41959,	x^21 + x^20 + 115
41969,	x^21 + x^20 + 189
41981,	x^21 + x^20 + 10
41983,	x^21 + x^20 + 97
41999,	x^21 + x^20 + 24
42013,	x^21 + x^20 + 148
42017,	x^21 + x^20 + 28
42019,	x^21 + x^20 + 77
42023,	x^21 + x^20 + 73
42043,	x^21 + x^20 + 15
42061,	x^21 + x^20 + 73
42071,	x^21 + x^20 + 2
42073,	x^21 + x^20 + 60
42083,	x^21 + x^20 + 114
42089,	x^21 + x^20 + 12
42101,	x^21 + x^20 + 2
42131,	x^21 + x^20 + 25
42139,	x^21 + x^20 + 63
42157,	x^21 + x^20 + 50
42169,	x^21 + x^20 + 38
42179,	x^21 + x^20 + 5
42181,	x^21 + x^20 + 201
42187,	x^21 + x^20 + 94
42193,	x^21 + x^20 + 179
42197,	x^21 + x^20 + 14
42209,	x^21 + x^20 + 28
42221,	x^21 + x^20 + 56
42223,	x^21 + x^20 + 63
42227,	x^21 + x^20 + 51
42239,	x^21 + x^20 + 55
42257,	x^21 + x^20 + 3
42281,	x^21 + x^20 + 24
42283,	x^21 + x^20 + 66
42293,	x^21 + x^20 + 2
42299,	x^21 + x^20 + 189
42307,	x^21 + x^20 + 164
42323,	x^21 + x^20 + 4
42331,	x^21 + x^20 + 24
42337,	x^21 + x^20 + 238
42349,	x^21 + x^20 + 127
42359,	x^21 + x^20 + 19
42373,	x^21 + x^20 + 93
42379,	x^21 + x^20 + 6
42391,	x^21 + x^20 + 51
42397,	x^21 + x^20 + 15
42403,	x^21 + x^20 + 54
42407,	x^21 + x^20 + 51
42409,	x^21 + x^20 + 56
42433,	x^21 + x^20 + 149
42437,	x^21 + x^20 + 5
42443,	x^21 + x^20 + 9
42451,	x^21 + x^20 + 25
42457,	x^21 + x^20 + 79
42461,	x^21 + x^20 + 147
42463,	x^21 + x^20 + 73
42467,	x^21 + x^20 + 12
42473,	x^21 + x^20 + 27
42487,	x^21 + x^20 + 87
42491,	x^21 + x^20 + 93
42499,	x^21 + x^20 + 45
42509,	x^21 + x^20 + 48
42533,	x^21 + x^20 + 14
42557,	x^21 + x^20 + 75
42569,	x^21 + x^20 + 12
42571,	x^21 + x^20 + 92
42577,	x^21 + x^20 + 28
42589,	x^21 + x^20 + 18
42611,	x^21 + x^20 + 51
42641,	x^21 + x^20 + 6
42643,	x^21 + x^20 + 99
42649,	x^21 + x^20 + 79
42667,	x^21 + x^20 + 109
42677,	x^21 + x^20 + 31
42683,	x^21 + x^20 + 81
42689,	x^21 + x^20 + 27
42697,	x^21 + x^20 + 52
42701,	x^21 + x^20 + 126
42703,	x^21 + x^20 + 129
42709,	x^21 + x^20 + 31
42719,	x^21 + x^20 + 72
42727,	x^21 + x^20 + 60
42737,	x^21 + x^20 + 182
42743,	x^21 + x^20 + 3
42751,	x^21 + x^20 + 5
42767,	x^21 + x^20 + 26
42773,	x^21 + x^20 + 42
42787,	x^21 + x^20 + 49
42793,	x^21 + x^20 + 45
42797,	x^21 + x^20 + 26
42821,	x^21 + x^20 + 12
42829,	x^21 + x^20 + 7
42839,	x^21 + x^20 + 21
42841,	x^21 + x^20 + 37
42853,	x^21 + x^20 + 79
42859,	x^21 + x^20 + 25
42863,	x^21 + x^20 + 19
42899,	x^21 + x^20 + 35
42901,	x^21 + x^20 + 21
42923,	x^21 + x^20 + 3
42929,	x^21 + x^20 + 127
42937,	x^21 + x^20 + 80
42943,	x^21 + x^20 + 13
42953,	x^21 + x^20 + 139
42961,	x^21 + x^20 + 19
42967,	x^21 + x^20 + 253
42979,	x^21 + x^20 + 35
42989,	x^21 + x^20 + 60
43003,	x^21 + x^20 + 85
43013,	x^21 + x^20 + 32
43019,	x^21 + x^20 + 42
43037,	x^21 + x^20 + 37
43049,	x^21 + x^20 + 55
43051,	x^21 + x^20 + 16
43063,	x^21 + x^20 + 224
43067,	x^21 + x^20 + 69
43093,	x^21 + x^20 + 6
43103,	x^21 + x^20 + 35
43117,	x^21 + x^20 + 109
43133,	x^21 + x^20 + 27
43151,	x^21 + x^20 + 10
43159,	x^21 + x^20 + 43
43177,	x^21 + x^20 + 73
43189,	x^21 + x^20 + 54
43201,	x^21 + x^20 + 206
43207,	x^21 + x^20 + 198
43223,	x^21 + x^20 + 8
43237,	x^21 + x^20 + 54
43261,	x^21 + x^20 + 42
43271,	x^21 + x^20 + 25
43283,	x^21 + x^20 + 75
43291,	x^21 + x^20 + 103
43313,	x^21 + x^20 + 22
43319,	x^21 + x^20 + 35
43321,	x^21 + x^20 + 17
43331,	x^21 + x^20 + 4
43391,	x^21 + x^20 + 14
43397,	x^21 + x^20 + 14
43399,	x^21 + x^20 + 87
43403,	x^21 + x^20 + 4
43411,	x^21 + x^20 + 483
43427,	x^21 + x^20 + 27
43441,	x^21 + x^20 + 22
43451,	x^21 + x^20 + 4
43457,	x^21 + x^20 + 82
43481,	x^21 + x^20 + 24
43487,	x^21 + x^20 + 2
43499,	x^21 + x^20 + 97
43517,	x^21 + x^20 + 3
43541,	x^21 + x^20 + 2
43543,	x^21 + x^20 + 128
43573,	x^21 + x^20 + 20
43577,	x^21 + x^20 + 76
43579,	x^21 + x^20 + 254
43591,	x^21 + x^20 + 45
43597,	x^21 + x^20 + 14
43607,	x^21 + x^20 + 24
43609,	x^21 + x^20 + 35
43613,	x^21 + x^20 + 29
43627,	x^21 + x^20 + 15
43633,	x^21 + x^20 + 44
43649,	x^21 + x^20 + 33
43651,	x^21 + x^20 + 63
43661,	x^21 + x^20 + 76
43669,	x^21 + x^20 + 50
43691,	x^21 + x^20 + 58
43711,	x^21 + x^20 + 312
43717,	x^21 + x^20 + 15
43721,	x^21 + x^20 + 22
43753,	x^21 + x^20 + 45
43759,	x^21 + x^20 + 52
43777,	x^21 + x^20 + 47
43781,	x^21 + x^20 + 41
43783,	x^21 + x^20 + 36
43787,	x^21 + x^20 + 35
43789,	x^21 + x^20 + 6
43793,	x^21 + x^20 + 5
43801,	x^21 + x^20 + 159
43853,	x^21 + x^20 + 26
43867,	x^21 + x^20 + 348
43889,	x^21 + x^20 + 30
43891,	x^21 + x^20 + 81
43913,	x^21 + x^20 + 42
43933,	x^21 + x^20 + 44
43943,	x^21 + x^20 + 70
43951,	x^21 + x^20 + 67
43961,	x^21 + x^20 + 13
43963,	x^21 + x^20 + 107
43969,	x^21 + x^20 + 38
43973,	x^21 + x^20 + 66
43987,	x^21 + x^20 + 92
43991,	x^21 + x^20 + 101
43997,	x^21 + x^20 + 23
44017,	x^21 + x^20 + 66
44021,	x^21 + x^20 + 15
44027,	x^21 + x^20 + 100
44029,	x^21 + x^20 + 21
44041,	x^21 + x^20 + 89
44053,	x^21 + x^20 + 24
44059,	x^21 + x^20 + 77
44071,	x^21 + x^20 + 70
44087,	x^21 + x^20 + 58
44089,	x^21 + x^20 + 113
44101,	x^21 + x^20 + 74
44111,	x^21 + x^20 + 6
44119,	x^21 + x^20 + 13
44123,	x^21 + x^20 + 10
44129,	x^21 + x^20 + 60
44131,	x^21 + x^20 + 62
44159,	x^21 + x^20 + 41
44171,	x^21 + x^20 + 4
44179,	x^21 + x^20 + 4
44189,	x^21 + x^20 + 58
44201,	x^21 + x^20 + 6
44203,	x^21 + x^20 + 53
44207,	x^21 + x^20 + 8
44221,	x^21 + x^20 + 207
44249,	x^21 + x^20 + 54
44257,	x^21 + x^20 + 220
44263,	x^21 + x^20 + 121
44267,	x^21 + x^20 + 51
44269,	x^21 + x^20 + 94
44273,	x^21 + x^20 + 45
44279,	x^21 + x^20 + 30
44281,	x^21 + x^20 + 79
44293,	x^21 + x^20 + 29
44351,	x^21 + x^20 + 30
44357,	x^21 + x^20 + 8
44371,	x^21 + x^20 + 16
44381,	x^21 + x^20 + 149
44383,	x^21 + x^20 + 72
44389,	x^21 + x^20 + 266
44417,	x^21 + x^20 + 42
44449,	x^21 + x^20 + 17
44453,	x^21 + x^20 + 18
44483,	x^21 + x^20 + 3
44491,	x^21 + x^20 + 444
44497,	x^21 + x^20 + 56
44501,	x^21 + x^20 + 29
44507,	x^21 + x^20 + 334
44519,	x^21 + x^20 + 14
44531,	x^21 + x^20 + 29
44533,	x^21 + x^20 + 148
44537,	x^21 + x^20 + 43
44543,	x^21 + x^20 + 46
44549,	x^21 + x^20 + 44
44563,	x^21 + x^20 + 46
44579,	x^21 + x^20 + 29
44587,	x^21 + x^20 + 173
44617,	x^21 + x^20 + 237
44621,	x^21 + x^20 + 108
44623,	x^21 + x^20 + 135
44633,	x^21 + x^20 + 20
44641,	x^21 + x^20 + 295
44647,	x^21 + x^20 + 98
44651,	x^21 + x^20 + 48
44657,	x^21 + x^20 + 13
44683,	x^21 + x^20 + 193
44687,	x^21 + x^20 + 63
44699,	x^21 + x^20 + 25
44701,	x^21 + x^20 + 7
44711,	x^21 + x^20 + 18
44729,	x^21 + x^20 + 137
44741,	x^21 + x^20 + 2
44753,	x^21 + x^20 + 35
44771,	x^21 + x^20 + 80
44773,	x^21 + x^20 + 24
44777,	x^21 + x^20 + 5
44789,	x^21 + x^20 + 8
44797,	x^21 + x^20 + 29
44809,	x^21 + x^20 + 33
44819,	x^21 + x^20 + 155
44839,	x^21 + x^20 + 143
44843,	x^21 + x^20 + 31
44851,	x^21 + x^20 + 132
44867,	x^21 + x^20 + 27
44879,	x^21 + x^20 + 11
44887,	x^21 + x^20 + 23
44893,	x^21 + x^20 + 19
44909,	x^21 + x^20 + 224
44917,	x^21 + x^20 + 93
44927,	x^21 + x^20 + 4
44939,	x^21 + x^20 + 27
44953,	x^21 + x^20 + 80
44959,	x^21 + x^20 + 16
44963,	x^21 + x^20 + 25
44971,	x^21 + x^20 + 150
44983,	x^21 + x^20 + 9
44987,	x^21 + x^20 + 3
45007,	x^21 + x^20 + 18
45013,	x^21 + x^20 + 17
45053,	x^21 + x^20 + 80
45061,	x^21 + x^20 + 72
45077,	x^21 + x^20 + 57
45083,	x^21 + x^20 + 239
45119,	x^21 + x^20 + 11
45121,	x^21 + x^20 + 157
45127,	x^21 + x^20 + 19
45131,	x^21 + x^20 + 66
45137,	x^21 + x^20 + 46
45139,	x^21 + x^20 + 16
45161,	x^21 + x^20 + 57
45179,	x^21 + x^20 + 12
45181,	x^21 + x^20 + 94
45191,	x^21 + x^20 + 223
45197,	x^21 + x^20 + 39
45233,	x^21 + x^20 + 20
45247,	x^21 + x^20 + 121
45259,	x^21 + x^20 + 77
45263,	x^21 + x^20 + 51
45281,	x^21 + x^20 + 26
45289,	x^21 + x^20 + 21
45293,	x^21 + x^20 + 27
45307,	x^21 + x^20 + 23
45317,	x^21 + x^20 + 7
45319,	x^21 + x^20 + 188
45329,	x^21 + x^20 + 33
45337,	x^21 + x^20 + 33
45341,	x^21 + x^20 + 51
45343,	x^21 + x^20 + 35
45361,	x^21 + x^20 + 143
45377,	x^21 + x^20 + 27
45389,	x^21 + x^20 + 14
45403,	x^21 + x^20 + 9
45413,	x^21 + x^20 + 18
45427,	x^21 + x^20 + 222
45433,	x^21 + x^20 + 13
45439,	x^21 + x^20 + 49
45481,	x^21 + x^20 + 296
45491,	x^21 + x^20 + 9
45497,	x^21 + x^20 + 228
45503,	x^21 + x^20 + 48
45523,	x^21 + x^20 + 49
45533,	x^21 + x^20 + 78
45541,	x^21 + x^20 + 626
45553,	x^21 + x^20 + 10
45557,	x^21 + x^20 + 19
45569,	x^21 + x^20 + 55
45587,	x^21 + x^20 + 93
45589,	x^21 + x^20 + 76
45599,	x^21 + x^20 + 38
45613,	x^21 + x^20 + 46
45631,	x^21 + x^20 + 50
45641,	x^21 + x^20 + 109
45659,	x^21 + x^20 + 95
45667,	x^21 + x^20 + 284
45673,	x^21 + x^20 + 116
45677,	x^21 + x^20 + 72
45691,	x^21 + x^20 + 21
45697,	x^21 + x^20 + 122
45707,	x^21 + x^20 + 188
45737,	x^21 + x^20 + 14
45751,	x^21 + x^20 + 153
45757,	x^21 + x^20 + 43
45763,	x^21 + x^20 + 52
45767,	x^21 + x^20 + 207
45779,	x^21 + x^20 + 12
45817,	x^21 + x^20 + 94
45821,	x^21 + x^20 + 98
45823,	x^21 + x^20 + 139
45827,	x^21 + x^20 + 26
45833,	x^21 + x^20 + 5
45841,	x^21 + x^20 + 28
45853,	x^21 + x^20 + 13
45863,	x^21 + x^20 + 3
45869,	x^21 + x^20 + 18
45887,	x^21 + x^20 + 6
45893,	x^21 + x^20 + 2
45943,	x^21 + x^20 + 157
45949,	x^21 + x^20 + 176
45953,	x^21 + x^20 + 31
45959,	x^21 + x^20 + 81
45971,	x^21 + x^20 + 29
45979,	x^21 + x^20 + 20
45989,	x^21 + x^20 + 112
46021,	x^21 + x^20 + 112
46027,	x^21 + x^20 + 22
46049,	x^21 + x^20 + 232
46051,	x^21 + x^20 + 241
46061,	x^21 + x^20 + 202
46073,	x^21 + x^20 + 10
46091,	x^21 + x^20 + 5
46093,	x^21 + x^20 + 109
46099,	x^21 + x^20 + 13
46103,	x^21 + x^20 + 37
46133,	x^21 + x^20 + 17
46141,	x^21 + x^20 + 93
46147,	x^21 + x^20 + 47
46153,	x^21 + x^20 + 22
46171,	x^21 + x^20 + 23
46181,	x^21 + x^20 + 21
46183,	x^21 + x^20 + 15
46187,	x^21 + x^20 + 37
46199,	x^21 + x^20 + 89
46219,	x^21 + x^20 + 9
46229,	x^21 + x^20 + 176
46237,	x^21 + x^20 + 20
46261,	x^21 + x^20 + 24
46271,	x^21 + x^20 + 6
46273,	x^21 + x^20 + 5
46279,	x^21 + x^20 + 107
46301,	x^21 + x^20 + 103
46307,	x^21 + x^20 + 36
46309,	x^21 + x^20 + 2
46327,	x^21 + x^20 + 32
46337,	x^21 + x^20 + 24
46349,	x^21 + x^20 + 2
46351,	x^21 + x^20 + 69
46381,	x^21 + x^20 + 109
46399,	x^21 + x^20 + 62
46411,	x^21 + x^20 + 99
46439,	x^21 + x^20 + 3
46441,	x^21 + x^20 + 65
46447,	x^21 + x^20 + 21
46451,	x^21 + x^20 + 88
46457,	x^21 + x^20 + 51
46471,	x^21 + x^20 + 11
46477,	x^21 + x^20 + 37
46489,	x^21 + x^20 + 134
46499,	x^21 + x^20 + 33
46507,	x^21 + x^20 + 69
46511,	x^21 + x^20 + 114
46523,	x^21 + x^20 + 14
46549,	x^21 + x^20 + 71
46559,	x^21 + x^20 + 12
46567,	x^21 + x^20 + 25
46573,	x^21 + x^20 + 32
46589,	x^21 + x^20 + 79
46591,	x^21 + x^20 + 49
46601,	x^21 + x^20 + 39
46619,	x^21 + x^20 + 20
46633,	x^21 + x^20 + 28
46639,	x^21 + x^20 + 29
46643,	x^21 + x^20 + 23
46649,	x^21 + x^20 + 141
46663,	x^21 + x^20 + 84
46679,	x^21 + x^20 + 20
46681,	x^21 + x^20 + 28
46687,	x^21 + x^20 + 32
46691,	x^21 + x^20 + 3
46703,	x^21 + x^20 + 12
46723,	x^21 + x^20 + 47
46727,	x^21 + x^20 + 49
46747,	x^21 + x^20 + 110
46751,	x^21 + x^20 + 30
46757,	x^21 + x^20 + 118
46769,	x^21 + x^20 + 76
46771,	x^21 + x^20 + 37
46807,	x^21 + x^20 + 44
46811,	x^21 + x^20 + 119
46817,	x^21 + x^20 + 57
46819,	x^21 + x^20 + 25
46829,	x^21 + x^20 + 2
46831,	x^21 + x^20 + 101
46853,	x^21 + x^20 + 2
46861,	x^21 + x^20 + 91
46867,	x^21 + x^20 + 69
46877,	x^21 + x^20 + 50
46889,	x^21 + x^20 + 70
46901,	x^21 + x^20 + 21
46919,	x^21 + x^20 + 12
46933,	x^21 + x^20 + 29
46957,	x^21 + x^20 + 55
46993,	x^21 + x^20 + 51
46997,	x^21 + x^20 + 2
47017,	x^21 + x^20 + 29
47041,	x^21 + x^20 + 149
47051,	x^21 + x^20 + 192
47057,	x^21 + x^20 + 107
47059,	x^21 + x^20 + 7
47087,	x^21 + x^20 + 64
47093,	x^21 + x^20 + 134
47111,	x^21 + x^20 + 34
47119,	x^21 + x^20 + 59
47123,	x^21 + x^20 + 119
47129,	x^21 + x^20 + 70
47137,	x^21 + x^20 + 31
47143,	x^21 + x^20 + 14
47147,	x^21 + x^20 + 34
47149,	x^21 + x^20 + 67
47161,	x^21 + x^20 + 113
47189,	x^21 + x^20 + 26
47207,	x^21 + x^20 + 11
47221,	x^21 + x^20 + 174
47237,	x^21 + x^20 + 32
47251,	x^21 + x^20 + 45
47269,	x^21 + x^20 + 44
47279,	x^21 + x^20 + 9
47287,	x^21 + x^20 + 100
47293,	x^21 + x^20 + 234
47297,	x^21 + x^20 + 41
47303,	x^21 + x^20 + 75
47309,	x^21 + x^20 + 18
47317,	x^21 + x^20 + 170
47339,	x^21 + x^20 + 37
47351,	x^21 + x^20 + 88
47353,	x^21 + x^20 + 85
47363,	x^21 + x^20 + 3
47381,	x^21 + x^20 + 128
47387,	x^21 + x^20 + 56
47389,	x^21 + x^20 + 54
47407,	x^21 + x^20 + 9
47417,	x^21 + x^20 + 27
47419,	x^21 + x^20 + 67
47431,	x^21 + x^20 + 45
47441,	x^21 + x^20 + 3
47459,	x^21 + x^20 + 59
47491,	x^21 + x^20 + 254
47497,	x^21 + x^20 + 202
47501,	x^21 + x^20 + 43
47507,	x^21 + x^20 + 65
47513,	x^21 + x^20 + 24
47521,	x^21 + x^20 + 268
47527,	x^21 + x^20 + 4
47533,	x^21 + x^20 + 54
47543,	x^21 + x^20 + 8
47563,	x^21 + x^20 + 11
47569,	x^21 + x^20 + 92
47581,	x^21 + x^20 + 102
47591,	x^21 + x^20 + 12
47599,	x^21 + x^20 + 4
47609,	x^21 + x^20 + 368
47623,	x^21 + x^20 + 30
47629,	x^21 + x^20 + 133
47639,	x^21 + x^20 + 62
47653,	x^21 + x^20 + 93
47657,	x^21 + x^20 + 90
47659,	x^21 + x^20 + 91
47681,	x^21 + x^20 + 24
47699,	x^21 + x^20 + 103
47701,	x^21 + x^20 + 93
47711,	x^21 + x^20 + 19
47713,	x^21 + x^20 + 70
47717,	x^21 + x^20 + 136
47737,	x^21 + x^20 + 103
47741,	x^21 + x^20 + 108
47743,	x^21 + x^20 + 30
47777,	x^21 + x^20 + 57
47779,	x^21 + x^20 + 83
47791,	x^21 + x^20 + 99
47797,	x^21 + x^20 + 46
47807,	x^21 + x^20 + 19
47809,	x^21 + x^20 + 35
47819,	x^21 + x^20 + 135
47837,	x^21 + x^20 + 109
47843,	x^21 + x^20 + 40
47857,	x^21 + x^20 + 103
47869,	x^21 + x^20 + 11
47881,	x^21 + x^20 + 67
47903,	x^21 + x^20 + 92
47911,	x^21 + x^20 + 80
47917,	x^21 + x^20 + 315
47933,	x^21 + x^20 + 21
47939,	x^21 + x^20 + 15
47947,	x^21 + x^20 + 67
47951,	x^21 + x^20 + 11
47963,	x^21 + x^20 + 12
47969,	x^21 + x^20 + 15
47977,	x^21 + x^20 + 69
47981,	x^21 + x^20 + 86
48017,	x^21 + x^20 + 75
48023,	x^21 + x^20 + 18
48029,	x^21 + x^20 + 115
48049,	x^21 + x^20 + 47
48073,	x^21 + x^20 + 245
48079,	x^21 + x^20 + 144
48091,	x^21 + x^20 + 29
48109,	x^21 + x^20 + 18
48119,	x^21 + x^20 + 36
48121,	x^21 + x^20 + 35
48131,	x^21 + x^20 + 26
48157,	x^21 + x^20 + 158
48163,	x^21 + x^20 + 9
48179,	x^21 + x^20 + 28
48187,	x^21 + x^20 + 4
48193,	x^21 + x^20 + 7
48197,	x^21 + x^20 + 27
48221,	x^21 + x^20 + 39
48239,	x^21 + x^20 + 111
48247,	x^21 + x^20 + 4
48259,	x^21 + x^20 + 24
48271,	x^21 + x^20 + 121
48281,	x^21 + x^20 + 27
48299,	x^21 + x^20 + 7
48311,	x^21 + x^20 + 37
48313,	x^21 + x^20 + 38
48337,	x^21 + x^20 + 34
48341,	x^21 + x^20 + 3
48353,	x^21 + x^20 + 17
48371,	x^21 + x^20 + 14
48383,	x^21 + x^20 + 4
