p,	poly
247309,	x^28 + x^27 + 44
247337,	x^28 + x^27 + 198
247339,	x^28 + x^27 + 63
247343,	x^28 + x^27 + 171
247363,	x^28 + x^27 + 358
247369,	x^28 + x^27 + 84
247381,	x^28 + x^27 + 70
247391,	x^28 + x^27 + 11
247393,	x^28 + x^27 + 7
247409,	x^28 + x^27 + 104
247421,	x^28 + x^27 + 192
247433,	x^28 + x^27 + 62
247439,	x^28 + x^27 + 33
247451,	x^28 + x^27 + 46
247463,	x^28 + x^27 + 120
247501,	x^28 + x^27 + 207
247519,	x^28 + x^27 + 93
247529,	x^28 + x^27 + 363
247531,	x^28 + x^27 + 342
247547,	x^28 + x^27 + 38
247553,	x^28 + x^27 + 10
247579,	x^28 + x^27 + 79
247591,	x^28 + x^27 + 13
247601,	x^28 + x^27 + 27
247603,	x^28 + x^27 + 678
247607,	x^28 + x^27 + 661
247609,	x^28 + x^27 + 521
247613,	x^28 + x^27 + 88
247633,	x^28 + x^27 + 180
247649,	x^28 + x^27 + 124
247651,	x^28 + x^27 + 172
247691,	x^28 + x^27 + 124
247693,	x^28 + x^27 + 17
247697,	x^28 + x^27 + 40
247711,	x^28 + x^27 + 111
247717,	x^28 + x^27 + 77
247729,	x^28 + x^27 + 373
247739,	x^28 + x^27 + 50
247759,	x^28 + x^27 + 48
247769,	x^28 + x^27 + 141
247771,	x^28 + x^27 + 22
247781,	x^28 + x^27 + 219
247799,	x^28 + x^27 + 83
247811,	x^28 + x^27 + 511
247813,	x^28 + x^27 + 50
247829,	x^28 + x^27 + 32
247847,	x^28 + x^27 + 212
247853,	x^28 + x^27 + 118
247873,	x^28 + x^27 + 117
247879,	x^28 + x^27 + 82
247889,	x^28 + x^27 + 187
247901,	x^28 + x^27 + 47
247913,	x^28 + x^27 + 65
247939,	x^28 + x^27 + 482
247943,	x^28 + x^27 + 104
247957,	x^28 + x^27 + 133
247991,	x^28 + x^27 + 267
247993,	x^28 + x^27 + 69
247997,	x^28 + x^27 + 136
247999,	x^28 + x^27 + 21
248021,	x^28 + x^27 + 12
248033,	x^28 + x^27 + 42
248041,	x^28 + x^27 + 315
248051,	x^28 + x^27 + 86
248057,	x^28 + x^27 + 54
248063,	x^28 + x^27 + 604
248071,	x^28 + x^27 + 52
248077,	x^28 + x^27 + 168
248089,	x^28 + x^27 + 97
248099,	x^28 + x^27 + 6
248117,	x^28 + x^27 + 33
248119,	x^28 + x^27 + 87
248137,	x^28 + x^27 + 149
248141,	x^28 + x^27 + 26
248161,	x^28 + x^27 + 58
248167,	x^28 + x^27 + 110
248177,	x^28 + x^27 + 175
248179,	x^28 + x^27 + 173
248189,	x^28 + x^27 + 183
248201,	x^28 + x^27 + 228
248203,	x^28 + x^27 + 151
248231,	x^28 + x^27 + 175
248243,	x^28 + x^27 + 103
248257,	x^28 + x^27 + 105
248267,	x^28 + x^27 + 6
248291,	x^28 + x^27 + 17
248293,	x^28 + x^27 + 163
248299,	x^28 + x^27 + 94
248309,	x^28 + x^27 + 3
248317,	x^28 + x^27 + 72
248323,	x^28 + x^27 + 232
248351,	x^28 + x^27 + 71
248357,	x^28 + x^27 + 475
248371,	x^28 + x^27 + 369
248389,	x^28 + x^27 + 2
248401,	x^28 + x^27 + 118
248407,	x^28 + x^27 + 69
248431,	x^28 + x^27 + 366
248441,	x^28 + x^27 + 57
248447,	x^28 + x^27 + 176
248461,	x^28 + x^27 + 124
248473,	x^28 + x^27 + 172
248477,	x^28 + x^27 + 161
248483,	x^28 + x^27 + 26
248509,	x^28 + x^27 + 33
248533,	x^28 + x^27 + 214
248537,	x^28 + x^27 + 66
248543,	x^28 + x^27 + 76
248569,	x^28 + x^27 + 34
248579,	x^28 + x^27 + 83
248587,	x^28 + x^27 + 98
248593,	x^28 + x^27 + 60
248597,	x^28 + x^27 + 235
248609,	x^28 + x^27 + 205
248621,	x^28 + x^27 + 2
248627,	x^28 + x^27 + 138
248639,	x^28 + x^27 + 186
248641,	x^28 + x^27 + 332
248657,	x^28 + x^27 + 96
248683,	x^28 + x^27 + 42
248701,	x^28 + x^27 + 11
248707,	x^28 + x^27 + 75
248719,	x^28 + x^27 + 182
248723,	x^28 + x^27 + 334
248737,	x^28 + x^27 + 333
248749,	x^28 + x^27 + 230
248753,	x^28 + x^27 + 93
248779,	x^28 + x^27 + 255
248783,	x^28 + x^27 + 68
248789,	x^28 + x^27 + 2
248797,	x^28 + x^27 + 152
248813,	x^28 + x^27 + 3
248821,	x^28 + x^27 + 792
248827,	x^28 + x^27 + 14
248839,	x^28 + x^27 + 153
248851,	x^28 + x^27 + 218
248861,	x^28 + x^27 + 275
248867,	x^28 + x^27 + 364
248869,	x^28 + x^27 + 339
248879,	x^28 + x^27 + 187
248887,	x^28 + x^27 + 385
248891,	x^28 + x^27 + 90
248893,	x^28 + x^27 + 331
248903,	x^28 + x^27 + 63
248909,	x^28 + x^27 + 65
248971,	x^28 + x^27 + 43
248981,	x^28 + x^27 + 41
248987,	x^28 + x^27 + 58
249017,	x^28 + x^27 + 63
249037,	x^28 + x^27 + 2
249059,	x^28 + x^27 + 59
249079,	x^28 + x^27 + 157
249089,	x^28 + x^27 + 465
249097,	x^28 + x^27 + 31
249103,	x^28 + x^27 + 266
249107,	x^28 + x^27 + 67
249127,	x^28 + x^27 + 588
249131,	x^28 + x^27 + 112
249133,	x^28 + x^27 + 47
249143,	x^28 + x^27 + 10
249181,	x^28 + x^27 + 23
249187,	x^28 + x^27 + 83
249199,	x^28 + x^27 + 110
249211,	x^28 + x^27 + 72
249217,	x^28 + x^27 + 28
249229,	x^28 + x^27 + 29
249233,	x^28 + x^27 + 231
249253,	x^28 + x^27 + 46
249257,	x^28 + x^27 + 424
249287,	x^28 + x^27 + 67
249311,	x^28 + x^27 + 148
249317,	x^28 + x^27 + 50
249329,	x^28 + x^27 + 27
249341,	x^28 + x^27 + 172
249367,	x^28 + x^27 + 17
249377,	x^28 + x^27 + 31
249383,	x^28 + x^27 + 191
249397,	x^28 + x^27 + 42
249419,	x^28 + x^27 + 68
249421,	x^28 + x^27 + 131
249427,	x^28 + x^27 + 591
249433,	x^28 + x^27 + 43
249437,	x^28 + x^27 + 13
249439,	x^28 + x^27 + 89
249449,	x^28 + x^27 + 31
249463,	x^28 + x^27 + 20
249497,	x^28 + x^27 + 116
249499,	x^28 + x^27 + 101
249503,	x^28 + x^27 + 120
249517,	x^28 + x^27 + 126
249521,	x^28 + x^27 + 434
249533,	x^28 + x^27 + 29
249539,	x^28 + x^27 + 77
249541,	x^28 + x^27 + 84
249563,	x^28 + x^27 + 303
249583,	x^28 + x^27 + 78
249589,	x^28 + x^27 + 14
249593,	x^28 + x^27 + 13
249607,	x^28 + x^27 + 76
249647,	x^28 + x^27 + 58
249659,	x^28 + x^27 + 7
249671,	x^28 + x^27 + 70
249677,	x^28 + x^27 + 103
249703,	x^28 + x^27 + 314
249721,	x^28 + x^27 + 187
249727,	x^28 + x^27 + 83
249737,	x^28 + x^27 + 276
249749,	x^28 + x^27 + 79
249763,	x^28 + x^27 + 92
249779,	x^28 + x^27 + 162
249797,	x^28 + x^27 + 98
249811,	x^28 + x^27 + 72
249827,	x^28 + x^27 + 473
249833,	x^28 + x^27 + 142
249853,	x^28 + x^27 + 288
249857,	x^28 + x^27 + 137
249859,	x^28 + x^27 + 42
249863,	x^28 + x^27 + 10
249871,	x^28 + x^27 + 287
249881,	x^28 + x^27 + 191
249911,	x^28 + x^27 + 23
249923,	x^28 + x^27 + 304
249943,	x^28 + x^27 + 607
249947,	x^28 + x^27 + 188
249967,	x^28 + x^27 + 96
249971,	x^28 + x^27 + 184
249973,	x^28 + x^27 + 184
249989,	x^28 + x^27 + 239
250007,	x^28 + x^27 + 20
250013,	x^28 + x^27 + 322
250027,	x^28 + x^27 + 330
250031,	x^28 + x^27 + 154
250037,	x^28 + x^27 + 78
250043,	x^28 + x^27 + 163
250049,	x^28 + x^27 + 300
250051,	x^28 + x^27 + 82
250057,	x^28 + x^27 + 234
250073,	x^28 + x^27 + 101
250091,	x^28 + x^27 + 136
250109,	x^28 + x^27 + 18
250123,	x^28 + x^27 + 1058
250147,	x^28 + x^27 + 267
250153,	x^28 + x^27 + 41
250169,	x^28 + x^27 + 70
250199,	x^28 + x^27 + 114
250253,	x^28 + x^27 + 33
250259,	x^28 + x^27 + 40
250267,	x^28 + x^27 + 65
250279,	x^28 + x^27 + 19
250301,	x^28 + x^27 + 103
250307,	x^28 + x^27 + 255
250343,	x^28 + x^27 + 221
250361,	x^28 + x^27 + 73
250403,	x^28 + x^27 + 17
250409,	x^28 + x^27 + 14
250423,	x^28 + x^27 + 71
250433,	x^28 + x^27 + 180
250441,	x^28 + x^27 + 109
250451,	x^28 + x^27 + 204
250489,	x^28 + x^27 + 13
250499,	x^28 + x^27 + 119
250501,	x^28 + x^27 + 188
250543,	x^28 + x^27 + 83
250583,	x^28 + x^27 + 218
250619,	x^28 + x^27 + 37
250643,	x^28 + x^27 + 51
250673,	x^28 + x^27 + 192
250681,	x^28 + x^27 + 208
250687,	x^28 + x^27 + 115
250693,	x^28 + x^27 + 54
250703,	x^28 + x^27 + 122
250709,	x^28 + x^27 + 56
250721,	x^28 + x^27 + 207
250727,	x^28 + x^27 + 113
250739,	x^28 + x^27 + 44
250741,	x^28 + x^27 + 109
250751,	x^28 + x^27 + 63
250753,	x^28 + x^27 + 42
250777,	x^28 + x^27 + 88
250787,	x^28 + x^27 + 8
250793,	x^28 + x^27 + 152
250799,	x^28 + x^27 + 178
250807,	x^28 + x^27 + 55
250813,	x^28 + x^27 + 51
250829,	x^28 + x^27 + 218
250837,	x^28 + x^27 + 102
250841,	x^28 + x^27 + 44
250853,	x^28 + x^27 + 590
250867,	x^28 + x^27 + 615
250871,	x^28 + x^27 + 43
250889,	x^28 + x^27 + 161
250919,	x^28 + x^27 + 11
250949,	x^28 + x^27 + 50
250951,	x^28 + x^27 + 138
250963,	x^28 + x^27 + 30
250967,	x^28 + x^27 + 15
250969,	x^28 + x^27 + 37
250979,	x^28 + x^27 + 282
250993,	x^28 + x^27 + 207
251003,	x^28 + x^27 + 805
251033,	x^28 + x^27 + 588
251051,	x^28 + x^27 + 97
251057,	x^28 + x^27 + 388
251059,	x^28 + x^27 + 75
251063,	x^28 + x^27 + 69
251071,	x^28 + x^27 + 6
251081,	x^28 + x^27 + 134
251087,	x^28 + x^27 + 56
251099,	x^28 + x^27 + 6
251117,	x^28 + x^27 + 33
251143,	x^28 + x^27 + 247
251149,	x^28 + x^27 + 63
251159,	x^28 + x^27 + 133
251171,	x^28 + x^27 + 66
251177,	x^28 + x^27 + 7
251179,	x^28 + x^27 + 91
251191,	x^28 + x^27 + 211
251197,	x^28 + x^27 + 59
251201,	x^28 + x^27 + 12
251203,	x^28 + x^27 + 31
251219,	x^28 + x^27 + 51
251221,	x^28 + x^27 + 10
251231,	x^28 + x^27 + 105
251233,	x^28 + x^27 + 30
251257,	x^28 + x^27 + 180
251261,	x^28 + x^27 + 57
251263,	x^28 + x^27 + 76
251287,	x^28 + x^27 + 78
251291,	x^28 + x^27 + 139
251297,	x^28 + x^27 + 38
251323,	x^28 + x^27 + 43
251347,	x^28 + x^27 + 62
251353,	x^28 + x^27 + 165
251359,	x^28 + x^27 + 237
251387,	x^28 + x^27 + 45
251393,	x^28 + x^27 + 21
251417,	x^28 + x^27 + 379
251429,	x^28 + x^27 + 317
251431,	x^28 + x^27 + 30
251437,	x^28 + x^27 + 240
251443,	x^28 + x^27 + 77
251467,	x^28 + x^27 + 18
251473,	x^28 + x^27 + 91
251477,	x^28 + x^27 + 147
251483,	x^28 + x^27 + 53
251491,	x^28 + x^27 + 31
251501,	x^28 + x^27 + 98
251513,	x^28 + x^27 + 75
251519,	x^28 + x^27 + 71
251527,	x^28 + x^27 + 133
251533,	x^28 + x^27 + 375
251539,	x^28 + x^27 + 112
251543,	x^28 + x^27 + 89
251561,	x^28 + x^27 + 232
251567,	x^28 + x^27 + 323
251609,	x^28 + x^27 + 226
251611,	x^28 + x^27 + 98
251621,	x^28 + x^27 + 18
251623,	x^28 + x^27 + 10
251639,	x^28 + x^27 + 37
251653,	x^28 + x^27 + 219
251663,	x^28 + x^27 + 11
251677,	x^28 + x^27 + 186
251701,	x^28 + x^27 + 57
251707,	x^28 + x^27 + 74
251737,	x^28 + x^27 + 99
251761,	x^28 + x^27 + 134
251789,	x^28 + x^27 + 283
251791,	x^28 + x^27 + 71
251809,	x^28 + x^27 + 21
251831,	x^28 + x^27 + 153
251833,	x^28 + x^27 + 29
251843,	x^28 + x^27 + 60
251857,	x^28 + x^27 + 222
251861,	x^28 + x^27 + 110
251879,	x^28 + x^27 + 22
251887,	x^28 + x^27 + 20
251893,	x^28 + x^27 + 79
251897,	x^28 + x^27 + 170
251903,	x^28 + x^27 + 63
251917,	x^28 + x^27 + 245
251939,	x^28 + x^27 + 102
251941,	x^28 + x^27 + 23
251947,	x^28 + x^27 + 134
251969,	x^28 + x^27 + 137
251971,	x^28 + x^27 + 14
251983,	x^28 + x^27 + 23
252001,	x^28 + x^27 + 99
252013,	x^28 + x^27 + 38
252017,	x^28 + x^27 + 407
252029,	x^28 + x^27 + 238
252037,	x^28 + x^27 + 39
252079,	x^28 + x^27 + 19
252101,	x^28 + x^27 + 42
252139,	x^28 + x^27 + 162
252143,	x^28 + x^27 + 41
252151,	x^28 + x^27 + 12
252157,	x^28 + x^27 + 54
252163,	x^28 + x^27 + 103
252169,	x^28 + x^27 + 489
252173,	x^28 + x^27 + 132
252181,	x^28 + x^27 + 11
252193,	x^28 + x^27 + 109
252209,	x^28 + x^27 + 38
252223,	x^28 + x^27 + 10
252233,	x^28 + x^27 + 132
252253,	x^28 + x^27 + 380
252277,	x^28 + x^27 + 202
252283,	x^28 + x^27 + 31
252289,	x^28 + x^27 + 183
252293,	x^28 + x^27 + 110
252313,	x^28 + x^27 + 477
252319,	x^28 + x^27 + 26
252323,	x^28 + x^27 + 83
252341,	x^28 + x^27 + 62
252359,	x^28 + x^27 + 122
252383,	x^28 + x^27 + 35
252391,	x^28 + x^27 + 365
252401,	x^28 + x^27 + 60
252409,	x^28 + x^27 + 42
252419,	x^28 + x^27 + 83
252431,	x^28 + x^27 + 114
252443,	x^28 + x^27 + 199
252449,	x^28 + x^27 + 223
252457,	x^28 + x^27 + 223
252463,	x^28 + x^27 + 320
252481,	x^28 + x^27 + 85
252509,	x^28 + x^27 + 22
252533,	x^28 + x^27 + 12
252541,	x^28 + x^27 + 264
252559,	x^28 + x^27 + 540
252583,	x^28 + x^27 + 118
252589,	x^28 + x^27 + 269
252607,	x^28 + x^27 + 24
252611,	x^28 + x^27 + 62
252617,	x^28 + x^27 + 34
252641,	x^28 + x^27 + 96
252667,	x^28 + x^27 + 119
252691,	x^28 + x^27 + 18
252709,	x^28 + x^27 + 407
252713,	x^28 + x^27 + 374
252727,	x^28 + x^27 + 54
252731,	x^28 + x^27 + 371
252737,	x^28 + x^27 + 51
252761,	x^28 + x^27 + 132
252767,	x^28 + x^27 + 120
252779,	x^28 + x^27 + 7
252817,	x^28 + x^27 + 448
252823,	x^28 + x^27 + 599
252827,	x^28 + x^27 + 219
252829,	x^28 + x^27 + 2
252869,	x^28 + x^27 + 101
252877,	x^28 + x^27 + 2
252881,	x^28 + x^27 + 22
252887,	x^28 + x^27 + 43
252893,	x^28 + x^27 + 30
252899,	x^28 + x^27 + 50
252911,	x^28 + x^27 + 53
252913,	x^28 + x^27 + 932
252919,	x^28 + x^27 + 35
252937,	x^28 + x^27 + 115
252949,	x^28 + x^27 + 13
252971,	x^28 + x^27 + 11
252979,	x^28 + x^27 + 18
252983,	x^28 + x^27 + 296
253003,	x^28 + x^27 + 281
253013,	x^28 + x^27 + 95
253049,	x^28 + x^27 + 102
253063,	x^28 + x^27 + 6
253081,	x^28 + x^27 + 7
253103,	x^28 + x^27 + 153
253109,	x^28 + x^27 + 99
253133,	x^28 + x^27 + 74
253153,	x^28 + x^27 + 34
253157,	x^28 + x^27 + 58
253159,	x^28 + x^27 + 15
253229,	x^28 + x^27 + 60
253243,	x^28 + x^27 + 31
253247,	x^28 + x^27 + 133
253273,	x^28 + x^27 + 46
253307,	x^28 + x^27 + 291
253321,	x^28 + x^27 + 438
253343,	x^28 + x^27 + 19
253349,	x^28 + x^27 + 300
253361,	x^28 + x^27 + 63
253367,	x^28 + x^27 + 166
253369,	x^28 + x^27 + 209
253381,	x^28 + x^27 + 139
253387,	x^28 + x^27 + 193
253417,	x^28 + x^27 + 84
253423,	x^28 + x^27 + 53
253427,	x^28 + x^27 + 98
253433,	x^28 + x^27 + 52
253439,	x^28 + x^27 + 76
253447,	x^28 + x^27 + 219
253469,	x^28 + x^27 + 28
253481,	x^28 + x^27 + 27
253493,	x^28 + x^27 + 71
253501,	x^28 + x^27 + 40
253507,	x^28 + x^27 + 32
253531,	x^28 + x^27 + 77
253537,	x^28 + x^27 + 105
253543,	x^28 + x^27 + 612
253553,	x^28 + x^27 + 131
253567,	x^28 + x^27 + 70
253573,	x^28 + x^27 + 50
253601,	x^28 + x^27 + 15
253607,	x^28 + x^27 + 5
253609,	x^28 + x^27 + 210
253613,	x^28 + x^27 + 133
253633,	x^28 + x^27 + 240
253637,	x^28 + x^27 + 44
253639,	x^28 + x^27 + 228
253651,	x^28 + x^27 + 109
253661,	x^28 + x^27 + 109
253679,	x^28 + x^27 + 428
253681,	x^28 + x^27 + 282
253703,	x^28 + x^27 + 309
253717,	x^28 + x^27 + 174
253733,	x^28 + x^27 + 11
253741,	x^28 + x^27 + 179
253751,	x^28 + x^27 + 140
253763,	x^28 + x^27 + 69
253769,	x^28 + x^27 + 243
253777,	x^28 + x^27 + 340
253787,	x^28 + x^27 + 57
253789,	x^28 + x^27 + 37
253801,	x^28 + x^27 + 92
253811,	x^28 + x^27 + 73
253819,	x^28 + x^27 + 78
253823,	x^28 + x^27 + 180
253853,	x^28 + x^27 + 112
253867,	x^28 + x^27 + 75
253871,	x^28 + x^27 + 35
253879,	x^28 + x^27 + 104
253901,	x^28 + x^27 + 224
253907,	x^28 + x^27 + 206
253909,	x^28 + x^27 + 112
253919,	x^28 + x^27 + 204
253937,	x^28 + x^27 + 6
253949,	x^28 + x^27 + 93
253951,	x^28 + x^27 + 24
253969,	x^28 + x^27 + 158
253987,	x^28 + x^27 + 145
253993,	x^28 + x^27 + 116
253999,	x^28 + x^27 + 29
254003,	x^28 + x^27 + 153
254021,	x^28 + x^27 + 41
254027,	x^28 + x^27 + 99
254039,	x^28 + x^27 + 188
254041,	x^28 + x^27 + 65
254047,	x^28 + x^27 + 76
254053,	x^28 + x^27 + 80
254071,	x^28 + x^27 + 41
254083,	x^28 + x^27 + 59
254119,	x^28 + x^27 + 378
254141,	x^28 + x^27 + 497
254147,	x^28 + x^27 + 2
254161,	x^28 + x^27 + 31
254179,	x^28 + x^27 + 200
254197,	x^28 + x^27 + 280
254207,	x^28 + x^27 + 84
254209,	x^28 + x^27 + 53
254213,	x^28 + x^27 + 23
254249,	x^28 + x^27 + 329
254257,	x^28 + x^27 + 20
254279,	x^28 + x^27 + 88
254281,	x^28 + x^27 + 612
254291,	x^28 + x^27 + 226
254299,	x^28 + x^27 + 208
254329,	x^28 + x^27 + 278
254369,	x^28 + x^27 + 35
254377,	x^28 + x^27 + 77
254383,	x^28 + x^27 + 146
254389,	x^28 + x^27 + 22
254407,	x^28 + x^27 + 171
254413,	x^28 + x^27 + 34
254437,	x^28 + x^27 + 18
254447,	x^28 + x^27 + 42
254461,	x^28 + x^27 + 179
254489,	x^28 + x^27 + 132
254491,	x^28 + x^27 + 15
254519,	x^28 + x^27 + 113
254537,	x^28 + x^27 + 27
254557,	x^28 + x^27 + 155
254593,	x^28 + x^27 + 438
254623,	x^28 + x^27 + 3
254627,	x^28 + x^27 + 66
254647,	x^28 + x^27 + 67
254659,	x^28 + x^27 + 122
254663,	x^28 + x^27 + 311
254699,	x^28 + x^27 + 95
254713,	x^28 + x^27 + 77
254729,	x^28 + x^27 + 48
254731,	x^28 + x^27 + 39
254741,	x^28 + x^27 + 13
254747,	x^28 + x^27 + 110
254753,	x^28 + x^27 + 10
254773,	x^28 + x^27 + 79
254777,	x^28 + x^27 + 44
254783,	x^28 + x^27 + 22
254791,	x^28 + x^27 + 61
254803,	x^28 + x^27 + 86
254827,	x^28 + x^27 + 30
254831,	x^28 + x^27 + 174
254833,	x^28 + x^27 + 47
254857,	x^28 + x^27 + 912
254869,	x^28 + x^27 + 722
254873,	x^28 + x^27 + 188
254879,	x^28 + x^27 + 93
254887,	x^28 + x^27 + 149
254899,	x^28 + x^27 + 65
254911,	x^28 + x^27 + 12
254927,	x^28 + x^27 + 5
254929,	x^28 + x^27 + 46
254941,	x^28 + x^27 + 156
254959,	x^28 + x^27 + 24
254963,	x^28 + x^27 + 279
254971,	x^28 + x^27 + 141
254977,	x^28 + x^27 + 44
254987,	x^28 + x^27 + 76
254993,	x^28 + x^27 + 193
255007,	x^28 + x^27 + 143
255019,	x^28 + x^27 + 159
255023,	x^28 + x^27 + 57
255043,	x^28 + x^27 + 29
255049,	x^28 + x^27 + 122
255053,	x^28 + x^27 + 450
255071,	x^28 + x^27 + 314
255077,	x^28 + x^27 + 39
255083,	x^28 + x^27 + 60
255097,	x^28 + x^27 + 56
255107,	x^28 + x^27 + 194
255121,	x^28 + x^27 + 141
255127,	x^28 + x^27 + 247
255133,	x^28 + x^27 + 33
255137,	x^28 + x^27 + 300
255149,	x^28 + x^27 + 65
255173,	x^28 + x^27 + 126
255179,	x^28 + x^27 + 292
255181,	x^28 + x^27 + 322
255191,	x^28 + x^27 + 163
255193,	x^28 + x^27 + 60
255197,	x^28 + x^27 + 45
255209,	x^28 + x^27 + 844
255217,	x^28 + x^27 + 334
255239,	x^28 + x^27 + 62
255247,	x^28 + x^27 + 500
255251,	x^28 + x^27 + 102
255253,	x^28 + x^27 + 47
255259,	x^28 + x^27 + 44
255313,	x^28 + x^27 + 52
255329,	x^28 + x^27 + 61
255349,	x^28 + x^27 + 323
255361,	x^28 + x^27 + 77
255371,	x^28 + x^27 + 282
255383,	x^28 + x^27 + 13
255413,	x^28 + x^27 + 68
255419,	x^28 + x^27 + 40
255443,	x^28 + x^27 + 299
255457,	x^28 + x^27 + 67
255467,	x^28 + x^27 + 73
255469,	x^28 + x^27 + 71
255473,	x^28 + x^27 + 163
255487,	x^28 + x^27 + 3
255499,	x^28 + x^27 + 50
255503,	x^28 + x^27 + 589
255511,	x^28 + x^27 + 24
255517,	x^28 + x^27 + 24
255523,	x^28 + x^27 + 18
255551,	x^28 + x^27 + 37
255571,	x^28 + x^27 + 113
255587,	x^28 + x^27 + 155
255589,	x^28 + x^27 + 28
255613,	x^28 + x^27 + 14
255617,	x^28 + x^27 + 337
255637,	x^28 + x^27 + 6
255641,	x^28 + x^27 + 33
255649,	x^28 + x^27 + 103
255653,	x^28 + x^27 + 69
255659,	x^28 + x^27 + 114
255667,	x^28 + x^27 + 46
255679,	x^28 + x^27 + 108
255709,	x^28 + x^27 + 22
255713,	x^28 + x^27 + 75
255733,	x^28 + x^27 + 65
255743,	x^28 + x^27 + 44
255757,	x^28 + x^27 + 242
255763,	x^28 + x^27 + 30
255767,	x^28 + x^27 + 20
255803,	x^28 + x^27 + 200
255839,	x^28 + x^27 + 293
255841,	x^28 + x^27 + 161
255847,	x^28 + x^27 + 174
255851,	x^28 + x^27 + 177
255859,	x^28 + x^27 + 3
255869,	x^28 + x^27 + 39
255877,	x^28 + x^27 + 24
255887,	x^28 + x^27 + 168
255907,	x^28 + x^27 + 50
255917,	x^28 + x^27 + 103
255919,	x^28 + x^27 + 482
255923,	x^28 + x^27 + 17
255947,	x^28 + x^27 + 56
255961,	x^28 + x^27 + 70
255971,	x^28 + x^27 + 114
255973,	x^28 + x^27 + 61
255977,	x^28 + x^27 + 41
255989,	x^28 + x^27 + 28
256019,	x^28 + x^27 + 205
256021,	x^28 + x^27 + 79
256031,	x^28 + x^27 + 209
256033,	x^28 + x^27 + 11
256049,	x^28 + x^27 + 215
256057,	x^28 + x^27 + 233
256079,	x^28 + x^27 + 310
256093,	x^28 + x^27 + 382
256117,	x^28 + x^27 + 67
256121,	x^28 + x^27 + 129
256129,	x^28 + x^27 + 389
256133,	x^28 + x^27 + 88
256147,	x^28 + x^27 + 52
256163,	x^28 + x^27 + 39
256169,	x^28 + x^27 + 406
256181,	x^28 + x^27 + 58
256187,	x^28 + x^27 + 273
256189,	x^28 + x^27 + 327
256199,	x^28 + x^27 + 46
256211,	x^28 + x^27 + 284
256219,	x^28 + x^27 + 97
256279,	x^28 + x^27 + 67
256301,	x^28 + x^27 + 22
256307,	x^28 + x^27 + 245
256313,	x^28 + x^27 + 3
256337,	x^28 + x^27 + 227
256349,	x^28 + x^27 + 107
256363,	x^28 + x^27 + 75
256369,	x^28 + x^27 + 281
256391,	x^28 + x^27 + 129
256393,	x^28 + x^27 + 43
256423,	x^28 + x^27 + 54
256441,	x^28 + x^27 + 77
256469,	x^28 + x^27 + 162
256471,	x^28 + x^27 + 91
256483,	x^28 + x^27 + 31
256489,	x^28 + x^27 + 51
256493,	x^28 + x^27 + 118
256499,	x^28 + x^27 + 181
256517,	x^28 + x^27 + 108
256541,	x^28 + x^27 + 3
256561,	x^28 + x^27 + 134
256567,	x^28 + x^27 + 44
256577,	x^28 + x^27 + 573
256579,	x^28 + x^27 + 55
256589,	x^28 + x^27 + 22
256603,	x^28 + x^27 + 75
256609,	x^28 + x^27 + 68
256639,	x^28 + x^27 + 93
256643,	x^28 + x^27 + 70
256651,	x^28 + x^27 + 506
256661,	x^28 + x^27 + 12
256687,	x^28 + x^27 + 250
256699,	x^28 + x^27 + 233
256721,	x^28 + x^27 + 102
256723,	x^28 + x^27 + 147
256757,	x^28 + x^27 + 14
256771,	x^28 + x^27 + 3
256799,	x^28 + x^27 + 224
256801,	x^28 + x^27 + 63
256813,	x^28 + x^27 + 96
256831,	x^28 + x^27 + 6
256873,	x^28 + x^27 + 60
256877,	x^28 + x^27 + 323
256889,	x^28 + x^27 + 22
256901,	x^28 + x^27 + 422
256903,	x^28 + x^27 + 10
256931,	x^28 + x^27 + 42
256939,	x^28 + x^27 + 90
256957,	x^28 + x^27 + 140
256967,	x^28 + x^27 + 411
256981,	x^28 + x^27 + 139
257003,	x^28 + x^27 + 96
257017,	x^28 + x^27 + 177
257053,	x^28 + x^27 + 150
257069,	x^28 + x^27 + 129
257077,	x^28 + x^27 + 5
257093,	x^28 + x^27 + 2
257099,	x^28 + x^27 + 150
257107,	x^28 + x^27 + 23
257123,	x^28 + x^27 + 41
257141,	x^28 + x^27 + 319
257161,	x^28 + x^27 + 106
257171,	x^28 + x^27 + 177
257177,	x^28 + x^27 + 27
257189,	x^28 + x^27 + 38
257219,	x^28 + x^27 + 90
257221,	x^28 + x^27 + 189
257239,	x^28 + x^27 + 34
257249,	x^28 + x^27 + 301
257263,	x^28 + x^27 + 95
257273,	x^28 + x^27 + 12
257281,	x^28 + x^27 + 195
257287,	x^28 + x^27 + 75
257293,	x^28 + x^27 + 340
257297,	x^28 + x^27 + 166
257311,	x^28 + x^27 + 118
257321,	x^28 + x^27 + 194
257339,	x^28 + x^27 + 258
257351,	x^28 + x^27 + 178
257353,	x^28 + x^27 + 247
257371,	x^28 + x^27 + 619
257381,	x^28 + x^27 + 182
257399,	x^28 + x^27 + 154
257401,	x^28 + x^27 + 314
257407,	x^28 + x^27 + 203
257437,	x^28 + x^27 + 287
257443,	x^28 + x^27 + 187
257447,	x^28 + x^27 + 206
257459,	x^28 + x^27 + 39
257473,	x^28 + x^27 + 88
257489,	x^28 + x^27 + 397
257497,	x^28 + x^27 + 163
257501,	x^28 + x^27 + 288
