p,	poly
71777,	x^24 + x^23 + 10
71789,	x^24 + x^23 + 82
71807,	x^24 + x^23 + 129
71809,	x^24 + x^23 + 444
71821,	x^24 + x^23 + 102
71837,	x^24 + x^23 + 214
71843,	x^24 + x^23 + 103
71849,	x^24 + x^23 + 47
71861,	x^24 + x^23 + 354
71867,	x^24 + x^23 + 173
71879,	x^24 + x^23 + 55
71881,	x^24 + x^23 + 112
71887,	x^24 + x^23 + 63
71899,	x^24 + x^23 + 192
71909,	x^24 + x^23 + 10
71917,	x^24 + x^23 + 235
71933,	x^24 + x^23 + 122
71941,	x^24 + x^23 + 56
71947,	x^24 + x^23 + 573
71963,	x^24 + x^23 + 168
71971,	x^24 + x^23 + 435
71983,	x^24 + x^23 + 132
71987,	x^24 + x^23 + 5
71993,	x^24 + x^23 + 28
71999,	x^24 + x^23 + 14
72019,	x^24 + x^23 + 75
72031,	x^24 + x^23 + 43
72043,	x^24 + x^23 + 71
72047,	x^24 + x^23 + 107
72053,	x^24 + x^23 + 53
72073,	x^24 + x^23 + 70
72077,	x^24 + x^23 + 78
72089,	x^24 + x^23 + 6
72091,	x^24 + x^23 + 21
72101,	x^24 + x^23 + 43
72103,	x^24 + x^23 + 17
72109,	x^24 + x^23 + 56
72139,	x^24 + x^23 + 32
72161,	x^24 + x^23 + 303
72167,	x^24 + x^23 + 254
72169,	x^24 + x^23 + 7
72173,	x^24 + x^23 + 155
72211,	x^24 + x^23 + 347
72221,	x^24 + x^23 + 46
72223,	x^24 + x^23 + 208
72227,	x^24 + x^23 + 89
72229,	x^24 + x^23 + 59
72251,	x^24 + x^23 + 26
72253,	x^24 + x^23 + 77
72269,	x^24 + x^23 + 255
72271,	x^24 + x^23 + 54
72277,	x^24 + x^23 + 553
72287,	x^24 + x^23 + 19
72307,	x^24 + x^23 + 18
72313,	x^24 + x^23 + 83
72337,	x^24 + x^23 + 247
72341,	x^24 + x^23 + 603
72353,	x^24 + x^23 + 6
72367,	x^24 + x^23 + 219
72379,	x^24 + x^23 + 101
72383,	x^24 + x^23 + 20
72421,	x^24 + x^23 + 252
72431,	x^24 + x^23 + 52
72461,	x^24 + x^23 + 95
72467,	x^24 + x^23 + 14
72469,	x^24 + x^23 + 22
72481,	x^24 + x^23 + 43
72493,	x^24 + x^23 + 368
72497,	x^24 + x^23 + 10
72503,	x^24 + x^23 + 73
72533,	x^24 + x^23 + 333
72547,	x^24 + x^23 + 78
72551,	x^24 + x^23 + 113
72559,	x^24 + x^23 + 68
72577,	x^24 + x^23 + 382
72613,	x^24 + x^23 + 110
72617,	x^24 + x^23 + 80
72623,	x^24 + x^23 + 44
72643,	x^24 + x^23 + 200
72647,	x^24 + x^23 + 227
72649,	x^24 + x^23 + 127
72661,	x^24 + x^23 + 56
72671,	x^24 + x^23 + 42
72673,	x^24 + x^23 + 193
72679,	x^24 + x^23 + 41
72689,	x^24 + x^23 + 30
72701,	x^24 + x^23 + 103
72707,	x^24 + x^23 + 41
72719,	x^24 + x^23 + 166
72727,	x^24 + x^23 + 366
72733,	x^24 + x^23 + 21
72739,	x^24 + x^23 + 40
72763,	x^24 + x^23 + 152
72767,	x^24 + x^23 + 124
72797,	x^24 + x^23 + 19
72817,	x^24 + x^23 + 17
72823,	x^24 + x^23 + 108
72859,	x^24 + x^23 + 43
72869,	x^24 + x^23 + 71
72871,	x^24 + x^23 + 191
72883,	x^24 + x^23 + 87
72889,	x^24 + x^23 + 469
72893,	x^24 + x^23 + 153
72901,	x^24 + x^23 + 86
72907,	x^24 + x^23 + 269
72911,	x^24 + x^23 + 109
72923,	x^24 + x^23 + 20
72931,	x^24 + x^23 + 40
72937,	x^24 + x^23 + 20
72949,	x^24 + x^23 + 218
72953,	x^24 + x^23 + 24
72959,	x^24 + x^23 + 148
72973,	x^24 + x^23 + 24
72977,	x^24 + x^23 + 113
72997,	x^24 + x^23 + 156
73009,	x^24 + x^23 + 51
73013,	x^24 + x^23 + 82
73019,	x^24 + x^23 + 54
73037,	x^24 + x^23 + 327
73039,	x^24 + x^23 + 222
73043,	x^24 + x^23 + 320
73061,	x^24 + x^23 + 56
73063,	x^24 + x^23 + 11
73079,	x^24 + x^23 + 227
73091,	x^24 + x^23 + 316
73121,	x^24 + x^23 + 7
73127,	x^24 + x^23 + 118
73133,	x^24 + x^23 + 257
73141,	x^24 + x^23 + 268
73181,	x^24 + x^23 + 174
73189,	x^24 + x^23 + 72
73237,	x^24 + x^23 + 72
73243,	x^24 + x^23 + 162
73259,	x^24 + x^23 + 74
73277,	x^24 + x^23 + 301
73291,	x^24 + x^23 + 147
73303,	x^24 + x^23 + 21
73309,	x^24 + x^23 + 83
73327,	x^24 + x^23 + 10
73331,	x^24 + x^23 + 120
73351,	x^24 + x^23 + 43
73361,	x^24 + x^23 + 21
73363,	x^24 + x^23 + 348
73369,	x^24 + x^23 + 285
73379,	x^24 + x^23 + 141
73387,	x^24 + x^23 + 78
73417,	x^24 + x^23 + 82
73421,	x^24 + x^23 + 26
73433,	x^24 + x^23 + 122
73453,	x^24 + x^23 + 78
73459,	x^24 + x^23 + 156
73471,	x^24 + x^23 + 17
73477,	x^24 + x^23 + 95
73483,	x^24 + x^23 + 316
73517,	x^24 + x^23 + 34
73523,	x^24 + x^23 + 264
73529,	x^24 + x^23 + 253
73547,	x^24 + x^23 + 14
73553,	x^24 + x^23 + 99
73561,	x^24 + x^23 + 93
73571,	x^24 + x^23 + 11
73583,	x^24 + x^23 + 132
73589,	x^24 + x^23 + 186
73597,	x^24 + x^23 + 11
73607,	x^24 + x^23 + 296
73609,	x^24 + x^23 + 155
73613,	x^24 + x^23 + 102
73637,	x^24 + x^23 + 76
73643,	x^24 + x^23 + 241
73651,	x^24 + x^23 + 153
73673,	x^24 + x^23 + 87
73679,	x^24 + x^23 + 127
73681,	x^24 + x^23 + 331
73693,	x^24 + x^23 + 14
73699,	x^24 + x^23 + 18
73709,	x^24 + x^23 + 108
73721,	x^24 + x^23 + 775
73727,	x^24 + x^23 + 598
73751,	x^24 + x^23 + 118
73757,	x^24 + x^23 + 127
73771,	x^24 + x^23 + 18
73783,	x^24 + x^23 + 160
73819,	x^24 + x^23 + 48
73823,	x^24 + x^23 + 101
73847,	x^24 + x^23 + 82
73849,	x^24 + x^23 + 44
73859,	x^24 + x^23 + 157
73867,	x^24 + x^23 + 75
73877,	x^24 + x^23 + 29
73883,	x^24 + x^23 + 140
73897,	x^24 + x^23 + 112
73907,	x^24 + x^23 + 190
73939,	x^24 + x^23 + 90
73943,	x^24 + x^23 + 17
73951,	x^24 + x^23 + 57
73961,	x^24 + x^23 + 153
73973,	x^24 + x^23 + 180
73999,	x^24 + x^23 + 331
74017,	x^24 + x^23 + 82
74021,	x^24 + x^23 + 444
74027,	x^24 + x^23 + 87
74047,	x^24 + x^23 + 54
74051,	x^24 + x^23 + 78
74071,	x^24 + x^23 + 63
74077,	x^24 + x^23 + 45
74093,	x^24 + x^23 + 28
74099,	x^24 + x^23 + 93
74101,	x^24 + x^23 + 152
74131,	x^24 + x^23 + 168
74143,	x^24 + x^23 + 149
74149,	x^24 + x^23 + 85
74159,	x^24 + x^23 + 224
74161,	x^24 + x^23 + 7
74167,	x^24 + x^23 + 40
74177,	x^24 + x^23 + 10
74189,	x^24 + x^23 + 95
74197,	x^24 + x^23 + 59
74201,	x^24 + x^23 + 48
74203,	x^24 + x^23 + 193
74209,	x^24 + x^23 + 215
74219,	x^24 + x^23 + 53
74231,	x^24 + x^23 + 237
74257,	x^24 + x^23 + 135
74279,	x^24 + x^23 + 177
74287,	x^24 + x^23 + 44
74293,	x^24 + x^23 + 174
74297,	x^24 + x^23 + 266
74311,	x^24 + x^23 + 42
74317,	x^24 + x^23 + 309
74323,	x^24 + x^23 + 327
74353,	x^24 + x^23 + 26
74357,	x^24 + x^23 + 114
74363,	x^24 + x^23 + 98
74377,	x^24 + x^23 + 59
74381,	x^24 + x^23 + 31
74383,	x^24 + x^23 + 329
74411,	x^24 + x^23 + 18
74413,	x^24 + x^23 + 26
74419,	x^24 + x^23 + 42
74441,	x^24 + x^23 + 244
74449,	x^24 + x^23 + 59
74453,	x^24 + x^23 + 29
74471,	x^24 + x^23 + 31
74489,	x^24 + x^23 + 116
74507,	x^24 + x^23 + 140
74509,	x^24 + x^23 + 99
74521,	x^24 + x^23 + 28
74527,	x^24 + x^23 + 41
74531,	x^24 + x^23 + 336
74551,	x^24 + x^23 + 83
74561,	x^24 + x^23 + 75
74567,	x^24 + x^23 + 395
74573,	x^24 + x^23 + 80
74587,	x^24 + x^23 + 3
74597,	x^24 + x^23 + 644
74609,	x^24 + x^23 + 109
74611,	x^24 + x^23 + 156
74623,	x^24 + x^23 + 54
74653,	x^24 + x^23 + 13
74687,	x^24 + x^23 + 60
74699,	x^24 + x^23 + 209
74707,	x^24 + x^23 + 23
74713,	x^24 + x^23 + 113
74717,	x^24 + x^23 + 69
74719,	x^24 + x^23 + 28
74729,	x^24 + x^23 + 105
74731,	x^24 + x^23 + 202
74747,	x^24 + x^23 + 18
74759,	x^24 + x^23 + 88
74761,	x^24 + x^23 + 130
74771,	x^24 + x^23 + 283
74779,	x^24 + x^23 + 15
74797,	x^24 + x^23 + 5
74821,	x^24 + x^23 + 39
74827,	x^24 + x^23 + 159
74831,	x^24 + x^23 + 171
74843,	x^24 + x^23 + 193
74857,	x^24 + x^23 + 5
74861,	x^24 + x^23 + 97
74869,	x^24 + x^23 + 10
74873,	x^24 + x^23 + 391
74887,	x^24 + x^23 + 96
74891,	x^24 + x^23 + 126
74897,	x^24 + x^23 + 24
74903,	x^24 + x^23 + 145
74923,	x^24 + x^23 + 5
74929,	x^24 + x^23 + 33
74933,	x^24 + x^23 + 95
74941,	x^24 + x^23 + 6
74959,	x^24 + x^23 + 75
75011,	x^24 + x^23 + 18
75013,	x^24 + x^23 + 194
75017,	x^24 + x^23 + 37
75029,	x^24 + x^23 + 267
75037,	x^24 + x^23 + 85
75041,	x^24 + x^23 + 19
75079,	x^24 + x^23 + 220
75083,	x^24 + x^23 + 22
75109,	x^24 + x^23 + 177
75133,	x^24 + x^23 + 429
75149,	x^24 + x^23 + 182
75161,	x^24 + x^23 + 52
75167,	x^24 + x^23 + 250
75169,	x^24 + x^23 + 219
75181,	x^24 + x^23 + 72
75193,	x^24 + x^23 + 94
75209,	x^24 + x^23 + 141
75211,	x^24 + x^23 + 50
75217,	x^24 + x^23 + 11
75223,	x^24 + x^23 + 11
75227,	x^24 + x^23 + 570
75239,	x^24 + x^23 + 212
75253,	x^24 + x^23 + 80
75269,	x^24 + x^23 + 28
75277,	x^24 + x^23 + 57
75289,	x^24 + x^23 + 259
75307,	x^24 + x^23 + 42
75323,	x^24 + x^23 + 20
75329,	x^24 + x^23 + 82
75337,	x^24 + x^23 + 80
75347,	x^24 + x^23 + 15
75353,	x^24 + x^23 + 141
75367,	x^24 + x^23 + 272
75377,	x^24 + x^23 + 33
75389,	x^24 + x^23 + 29
75391,	x^24 + x^23 + 66
75401,	x^24 + x^23 + 135
75403,	x^24 + x^23 + 11
75407,	x^24 + x^23 + 145
75431,	x^24 + x^23 + 402
75437,	x^24 + x^23 + 125
75479,	x^24 + x^23 + 92
75503,	x^24 + x^23 + 273
75511,	x^24 + x^23 + 12
75521,	x^24 + x^23 + 88
75527,	x^24 + x^23 + 107
75533,	x^24 + x^23 + 63
75539,	x^24 + x^23 + 642
75541,	x^24 + x^23 + 85
75553,	x^24 + x^23 + 251
75557,	x^24 + x^23 + 45
75571,	x^24 + x^23 + 15
75577,	x^24 + x^23 + 38
75583,	x^24 + x^23 + 55
75611,	x^24 + x^23 + 262
75617,	x^24 + x^23 + 41
75619,	x^24 + x^23 + 2
75629,	x^24 + x^23 + 238
75641,	x^24 + x^23 + 304
75653,	x^24 + x^23 + 2
75659,	x^24 + x^23 + 191
75679,	x^24 + x^23 + 136
75683,	x^24 + x^23 + 80
75689,	x^24 + x^23 + 17
75703,	x^24 + x^23 + 41
75707,	x^24 + x^23 + 83
75709,	x^24 + x^23 + 30
75721,	x^24 + x^23 + 203
75731,	x^24 + x^23 + 29
75743,	x^24 + x^23 + 19
75767,	x^24 + x^23 + 149
75773,	x^24 + x^23 + 458
75781,	x^24 + x^23 + 105
75787,	x^24 + x^23 + 21
75793,	x^24 + x^23 + 105
75797,	x^24 + x^23 + 44
75821,	x^24 + x^23 + 70
75833,	x^24 + x^23 + 227
75853,	x^24 + x^23 + 548
75869,	x^24 + x^23 + 12
75883,	x^24 + x^23 + 174
75913,	x^24 + x^23 + 265
75931,	x^24 + x^23 + 62
75937,	x^24 + x^23 + 29
75941,	x^24 + x^23 + 7
75967,	x^24 + x^23 + 117
75979,	x^24 + x^23 + 41
75983,	x^24 + x^23 + 74
75989,	x^24 + x^23 + 51
75991,	x^24 + x^23 + 42
75997,	x^24 + x^23 + 70
76001,	x^24 + x^23 + 44
76003,	x^24 + x^23 + 147
76031,	x^24 + x^23 + 42
76039,	x^24 + x^23 + 332
76079,	x^24 + x^23 + 101
76081,	x^24 + x^23 + 239
76091,	x^24 + x^23 + 54
76099,	x^24 + x^23 + 50
76103,	x^24 + x^23 + 101
76123,	x^24 + x^23 + 79
76129,	x^24 + x^23 + 23
76147,	x^24 + x^23 + 108
76157,	x^24 + x^23 + 337
76159,	x^24 + x^23 + 172
76163,	x^24 + x^23 + 212
76207,	x^24 + x^23 + 279
76213,	x^24 + x^23 + 34
76231,	x^24 + x^23 + 291
76243,	x^24 + x^23 + 426
76249,	x^24 + x^23 + 57
76253,	x^24 + x^23 + 277
76259,	x^24 + x^23 + 46
76261,	x^24 + x^23 + 119
76283,	x^24 + x^23 + 125
76289,	x^24 + x^23 + 103
76303,	x^24 + x^23 + 24
76333,	x^24 + x^23 + 127
76343,	x^24 + x^23 + 219
76367,	x^24 + x^23 + 44
76369,	x^24 + x^23 + 220
76379,	x^24 + x^23 + 54
76387,	x^24 + x^23 + 103
76403,	x^24 + x^23 + 45
76421,	x^24 + x^23 + 363
76423,	x^24 + x^23 + 166
76441,	x^24 + x^23 + 87
76463,	x^24 + x^23 + 336
76471,	x^24 + x^23 + 48
76481,	x^24 + x^23 + 75
76487,	x^24 + x^23 + 23
76493,	x^24 + x^23 + 477
76507,	x^24 + x^23 + 185
76511,	x^24 + x^23 + 68
76519,	x^24 + x^23 + 135
76537,	x^24 + x^23 + 218
76541,	x^24 + x^23 + 10
76543,	x^24 + x^23 + 45
76561,	x^24 + x^23 + 621
76579,	x^24 + x^23 + 98
76597,	x^24 + x^23 + 91
76603,	x^24 + x^23 + 117
76607,	x^24 + x^23 + 367
76631,	x^24 + x^23 + 204
76649,	x^24 + x^23 + 131
76651,	x^24 + x^23 + 10
76667,	x^24 + x^23 + 72
76673,	x^24 + x^23 + 93
76679,	x^24 + x^23 + 159
76697,	x^24 + x^23 + 33
76717,	x^24 + x^23 + 5
76733,	x^24 + x^23 + 125
76753,	x^24 + x^23 + 19
76757,	x^24 + x^23 + 38
76771,	x^24 + x^23 + 313
76777,	x^24 + x^23 + 93
76781,	x^24 + x^23 + 380
76801,	x^24 + x^23 + 89
76819,	x^24 + x^23 + 258
76829,	x^24 + x^23 + 29
76831,	x^24 + x^23 + 369
76837,	x^24 + x^23 + 28
76847,	x^24 + x^23 + 19
76871,	x^24 + x^23 + 34
76873,	x^24 + x^23 + 683
76883,	x^24 + x^23 + 20
76907,	x^24 + x^23 + 83
76913,	x^24 + x^23 + 443
76919,	x^24 + x^23 + 334
76943,	x^24 + x^23 + 420
76949,	x^24 + x^23 + 110
76961,	x^24 + x^23 + 154
76963,	x^24 + x^23 + 48
76991,	x^24 + x^23 + 410
77003,	x^24 + x^23 + 2
77017,	x^24 + x^23 + 161
77023,	x^24 + x^23 + 5
77029,	x^24 + x^23 + 34
77041,	x^24 + x^23 + 58
77047,	x^24 + x^23 + 358
77069,	x^24 + x^23 + 178
77081,	x^24 + x^23 + 34
77093,	x^24 + x^23 + 85
77101,	x^24 + x^23 + 19
77137,	x^24 + x^23 + 45
77141,	x^24 + x^23 + 191
77153,	x^24 + x^23 + 47
77167,	x^24 + x^23 + 51
77171,	x^24 + x^23 + 210
77191,	x^24 + x^23 + 79
77201,	x^24 + x^23 + 69
77213,	x^24 + x^23 + 12
77237,	x^24 + x^23 + 103
77239,	x^24 + x^23 + 150
77243,	x^24 + x^23 + 54
77249,	x^24 + x^23 + 42
77261,	x^24 + x^23 + 40
77263,	x^24 + x^23 + 431
77267,	x^24 + x^23 + 922
77269,	x^24 + x^23 + 28
77279,	x^24 + x^23 + 380
77291,	x^24 + x^23 + 203
77317,	x^24 + x^23 + 180
77323,	x^24 + x^23 + 371
77339,	x^24 + x^23 + 67
77347,	x^24 + x^23 + 55
77351,	x^24 + x^23 + 282
77359,	x^24 + x^23 + 66
77369,	x^24 + x^23 + 584
77377,	x^24 + x^23 + 383
77383,	x^24 + x^23 + 104
77417,	x^24 + x^23 + 61
77419,	x^24 + x^23 + 11
77431,	x^24 + x^23 + 212
77447,	x^24 + x^23 + 55
77471,	x^24 + x^23 + 290
77477,	x^24 + x^23 + 3
77479,	x^24 + x^23 + 30
77489,	x^24 + x^23 + 214
77491,	x^24 + x^23 + 281
77509,	x^24 + x^23 + 17
77513,	x^24 + x^23 + 13
77521,	x^24 + x^23 + 305
77527,	x^24 + x^23 + 26
77543,	x^24 + x^23 + 79
77549,	x^24 + x^23 + 553
77551,	x^24 + x^23 + 772
77557,	x^24 + x^23 + 247
77563,	x^24 + x^23 + 245
77569,	x^24 + x^23 + 259
77573,	x^24 + x^23 + 63
77587,	x^24 + x^23 + 32
77591,	x^24 + x^23 + 187
77611,	x^24 + x^23 + 128
77617,	x^24 + x^23 + 17
77621,	x^24 + x^23 + 7
77641,	x^24 + x^23 + 259
77647,	x^24 + x^23 + 52
77659,	x^24 + x^23 + 546
77681,	x^24 + x^23 + 105
77687,	x^24 + x^23 + 143
77689,	x^24 + x^23 + 151
77699,	x^24 + x^23 + 131
77711,	x^24 + x^23 + 161
77713,	x^24 + x^23 + 152
77719,	x^24 + x^23 + 92
77723,	x^24 + x^23 + 236
77731,	x^24 + x^23 + 285
77743,	x^24 + x^23 + 217
77747,	x^24 + x^23 + 339
77761,	x^24 + x^23 + 11
77773,	x^24 + x^23 + 2
77783,	x^24 + x^23 + 209
77797,	x^24 + x^23 + 207
77801,	x^24 + x^23 + 70
77813,	x^24 + x^23 + 12
77839,	x^24 + x^23 + 6
77849,	x^24 + x^23 + 142
77863,	x^24 + x^23 + 45
77867,	x^24 + x^23 + 290
77893,	x^24 + x^23 + 546
77899,	x^24 + x^23 + 62
77929,	x^24 + x^23 + 39
77933,	x^24 + x^23 + 73
77951,	x^24 + x^23 + 53
77969,	x^24 + x^23 + 96
77977,	x^24 + x^23 + 20
77983,	x^24 + x^23 + 147
77999,	x^24 + x^23 + 51
78007,	x^24 + x^23 + 68
78017,	x^24 + x^23 + 35
78031,	x^24 + x^23 + 52
78041,	x^24 + x^23 + 38
78049,	x^24 + x^23 + 138
78059,	x^24 + x^23 + 230
78079,	x^24 + x^23 + 116
78101,	x^24 + x^23 + 33
78121,	x^24 + x^23 + 166
78137,	x^24 + x^23 + 47
78139,	x^24 + x^23 + 154
78157,	x^24 + x^23 + 65
78163,	x^24 + x^23 + 22
78167,	x^24 + x^23 + 116
78173,	x^24 + x^23 + 75
78179,	x^24 + x^23 + 413
78191,	x^24 + x^23 + 244
78193,	x^24 + x^23 + 342
78203,	x^24 + x^23 + 117
78229,	x^24 + x^23 + 10
78233,	x^24 + x^23 + 48
78241,	x^24 + x^23 + 476
78259,	x^24 + x^23 + 34
78277,	x^24 + x^23 + 180
78283,	x^24 + x^23 + 259
78301,	x^24 + x^23 + 76
78307,	x^24 + x^23 + 13
78311,	x^24 + x^23 + 394
78317,	x^24 + x^23 + 346
78341,	x^24 + x^23 + 21
78347,	x^24 + x^23 + 6
78367,	x^24 + x^23 + 6
78401,	x^24 + x^23 + 750
78427,	x^24 + x^23 + 84
78437,	x^24 + x^23 + 447
78439,	x^24 + x^23 + 352
78467,	x^24 + x^23 + 175
78479,	x^24 + x^23 + 42
78487,	x^24 + x^23 + 55
78497,	x^24 + x^23 + 762
78509,	x^24 + x^23 + 23
78511,	x^24 + x^23 + 149
78517,	x^24 + x^23 + 195
78539,	x^24 + x^23 + 24
78541,	x^24 + x^23 + 218
78553,	x^24 + x^23 + 26
78569,	x^24 + x^23 + 43
78571,	x^24 + x^23 + 247
78577,	x^24 + x^23 + 204
78583,	x^24 + x^23 + 24
78593,	x^24 + x^23 + 69
78607,	x^24 + x^23 + 63
78623,	x^24 + x^23 + 334
78643,	x^24 + x^23 + 188
78649,	x^24 + x^23 + 146
78653,	x^24 + x^23 + 107
78691,	x^24 + x^23 + 15
78697,	x^24 + x^23 + 57
78707,	x^24 + x^23 + 405
78713,	x^24 + x^23 + 92
78721,	x^24 + x^23 + 255
78737,	x^24 + x^23 + 192
78779,	x^24 + x^23 + 28
78781,	x^24 + x^23 + 341
78787,	x^24 + x^23 + 106
78791,	x^24 + x^23 + 106
78797,	x^24 + x^23 + 337
78803,	x^24 + x^23 + 26
78809,	x^24 + x^23 + 33
78823,	x^24 + x^23 + 384
78839,	x^24 + x^23 + 295
78853,	x^24 + x^23 + 94
78857,	x^24 + x^23 + 57
78877,	x^24 + x^23 + 239
78887,	x^24 + x^23 + 120
78889,	x^24 + x^23 + 21
78893,	x^24 + x^23 + 418
78901,	x^24 + x^23 + 37
78919,	x^24 + x^23 + 47
78929,	x^24 + x^23 + 132
78941,	x^24 + x^23 + 119
78977,	x^24 + x^23 + 5
78979,	x^24 + x^23 + 122
78989,	x^24 + x^23 + 32
79031,	x^24 + x^23 + 547
79039,	x^24 + x^23 + 198
79043,	x^24 + x^23 + 518
79063,	x^24 + x^23 + 42
79087,	x^24 + x^23 + 13
79103,	x^24 + x^23 + 167
79111,	x^24 + x^23 + 439
79133,	x^24 + x^23 + 167
79139,	x^24 + x^23 + 7
79147,	x^24 + x^23 + 20
79151,	x^24 + x^23 + 154
79153,	x^24 + x^23 + 261
79159,	x^24 + x^23 + 124
79181,	x^24 + x^23 + 102
79187,	x^24 + x^23 + 366
79193,	x^24 + x^23 + 67
79201,	x^24 + x^23 + 145
79229,	x^24 + x^23 + 306
79231,	x^24 + x^23 + 82
79241,	x^24 + x^23 + 74
79259,	x^24 + x^23 + 17
79273,	x^24 + x^23 + 40
79279,	x^24 + x^23 + 71
79283,	x^24 + x^23 + 2
79301,	x^24 + x^23 + 50
79309,	x^24 + x^23 + 26
79319,	x^24 + x^23 + 14
79333,	x^24 + x^23 + 42
79337,	x^24 + x^23 + 75
79349,	x^24 + x^23 + 79
79357,	x^24 + x^23 + 149
79367,	x^24 + x^23 + 153
79379,	x^24 + x^23 + 120
79393,	x^24 + x^23 + 185
79397,	x^24 + x^23 + 44
79399,	x^24 + x^23 + 311
79411,	x^24 + x^23 + 15
79423,	x^24 + x^23 + 112
79427,	x^24 + x^23 + 232
79433,	x^24 + x^23 + 84
79451,	x^24 + x^23 + 175
79481,	x^24 + x^23 + 153
79493,	x^24 + x^23 + 130
79531,	x^24 + x^23 + 103
79537,	x^24 + x^23 + 93
79549,	x^24 + x^23 + 65
79559,	x^24 + x^23 + 448
79561,	x^24 + x^23 + 142
79579,	x^24 + x^23 + 131
79589,	x^24 + x^23 + 219
79601,	x^24 + x^23 + 17
79609,	x^24 + x^23 + 67
79613,	x^24 + x^23 + 61
79621,	x^24 + x^23 + 278
79627,	x^24 + x^23 + 109
79631,	x^24 + x^23 + 130
79633,	x^24 + x^23 + 71
79657,	x^24 + x^23 + 115
79669,	x^24 + x^23 + 41
79687,	x^24 + x^23 + 6
79691,	x^24 + x^23 + 578
79693,	x^24 + x^23 + 123
79697,	x^24 + x^23 + 35
79699,	x^24 + x^23 + 79
79757,	x^24 + x^23 + 58
79769,	x^24 + x^23 + 365
79777,	x^24 + x^23 + 218
79801,	x^24 + x^23 + 185
79811,	x^24 + x^23 + 120
79813,	x^24 + x^23 + 18
79817,	x^24 + x^23 + 148
79823,	x^24 + x^23 + 298
79829,	x^24 + x^23 + 50
79841,	x^24 + x^23 + 119
79843,	x^24 + x^23 + 68
79847,	x^24 + x^23 + 517
79861,	x^24 + x^23 + 106
79867,	x^24 + x^23 + 55
79873,	x^24 + x^23 + 7
79889,	x^24 + x^23 + 55
79901,	x^24 + x^23 + 133
79903,	x^24 + x^23 + 119
79907,	x^24 + x^23 + 193
79939,	x^24 + x^23 + 113
79943,	x^24 + x^23 + 41
79967,	x^24 + x^23 + 339
79973,	x^24 + x^23 + 2
79979,	x^24 + x^23 + 44
79987,	x^24 + x^23 + 18
79997,	x^24 + x^23 + 352
79999,	x^24 + x^23 + 30
80021,	x^24 + x^23 + 21
80039,	x^24 + x^23 + 342
80051,	x^24 + x^23 + 130
80071,	x^24 + x^23 + 29
80077,	x^24 + x^23 + 235
80107,	x^24 + x^23 + 149
80111,	x^24 + x^23 + 219
80141,	x^24 + x^23 + 35
80147,	x^24 + x^23 + 58
80149,	x^24 + x^23 + 72
80153,	x^24 + x^23 + 5
80167,	x^24 + x^23 + 101
80173,	x^24 + x^23 + 220
80177,	x^24 + x^23 + 116
80191,	x^24 + x^23 + 354
80207,	x^24 + x^23 + 226
80209,	x^24 + x^23 + 51
80221,	x^24 + x^23 + 37
80231,	x^24 + x^23 + 791
80233,	x^24 + x^23 + 88
80239,	x^24 + x^23 + 189
80251,	x^24 + x^23 + 222
80263,	x^24 + x^23 + 219
80273,	x^24 + x^23 + 113
80279,	x^24 + x^23 + 214
80287,	x^24 + x^23 + 663
80309,	x^24 + x^23 + 8
80317,	x^24 + x^23 + 124
80329,	x^24 + x^23 + 495
80341,	x^24 + x^23 + 56
80347,	x^24 + x^23 + 83
80363,	x^24 + x^23 + 109
80369,	x^24 + x^23 + 562
80387,	x^24 + x^23 + 419
80407,	x^24 + x^23 + 58
80429,	x^24 + x^23 + 18
80447,	x^24 + x^23 + 130
80449,	x^24 + x^23 + 328
80471,	x^24 + x^23 + 306
80473,	x^24 + x^23 + 135
80489,	x^24 + x^23 + 30
80491,	x^24 + x^23 + 97
80513,	x^24 + x^23 + 90
80527,	x^24 + x^23 + 5
80537,	x^24 + x^23 + 52
80557,	x^24 + x^23 + 182
80567,	x^24 + x^23 + 67
80599,	x^24 + x^23 + 241
80603,	x^24 + x^23 + 105
80611,	x^24 + x^23 + 77
80621,	x^24 + x^23 + 94
80627,	x^24 + x^23 + 6
80629,	x^24 + x^23 + 185
80651,	x^24 + x^23 + 114
80657,	x^24 + x^23 + 40
80669,	x^24 + x^23 + 271
80671,	x^24 + x^23 + 53
80677,	x^24 + x^23 + 59
80681,	x^24 + x^23 + 167
80683,	x^24 + x^23 + 51
80687,	x^24 + x^23 + 51
80701,	x^24 + x^23 + 123
80713,	x^24 + x^23 + 191
80737,	x^24 + x^23 + 23
80747,	x^24 + x^23 + 20
80749,	x^24 + x^23 + 209
80761,	x^24 + x^23 + 136
80777,	x^24 + x^23 + 82
80779,	x^24 + x^23 + 22
80783,	x^24 + x^23 + 230
80789,	x^24 + x^23 + 300
80803,	x^24 + x^23 + 131
80809,	x^24 + x^23 + 161
80819,	x^24 + x^23 + 156
80831,	x^24 + x^23 + 218
80833,	x^24 + x^23 + 5
80849,	x^24 + x^23 + 7
80863,	x^24 + x^23 + 58
80897,	x^24 + x^23 + 301
80909,	x^24 + x^23 + 157
80911,	x^24 + x^23 + 438
80917,	x^24 + x^23 + 47
80923,	x^24 + x^23 + 55
80929,	x^24 + x^23 + 38
80933,	x^24 + x^23 + 241
80953,	x^24 + x^23 + 295
80963,	x^24 + x^23 + 180
80989,	x^24 + x^23 + 401
81001,	x^24 + x^23 + 327
