p,	poly
6361,	x^12 + x^11 + 84
6367,	x^12 + x^11 + 3
6373,	x^12 + x^11 + 104
6379,	x^12 + x^11 + 3
6389,	x^12 + x^11 + 2
6397,	x^12 + x^11 + 24
6421,	x^12 + x^11 + 53
6427,	x^12 + x^11 + 13
6449,	x^12 + x^11 + 15
6451,	x^12 + x^11 + 11
6469,	x^12 + x^11 + 247
6473,	x^12 + x^11 + 27
6481,	x^12 + x^11 + 63
6491,	x^12 + x^11 + 30
6521,	x^12 + x^11 + 69
6529,	x^12 + x^11 + 59
6547,	x^12 + x^11 + 3
6551,	x^12 + x^11 + 83
6553,	x^12 + x^11 + 82
6563,	x^12 + x^11 + 13
6569,	x^12 + x^11 + 173
6571,	x^12 + x^11 + 3
6577,	x^12 + x^11 + 30
6581,	x^12 + x^11 + 61
6599,	x^12 + x^11 + 278
6607,	x^12 + x^11 + 39
6619,	x^12 + x^11 + 40
6637,	x^12 + x^11 + 2
6653,	x^12 + x^11 + 39
6659,	x^12 + x^11 + 18
6661,	x^12 + x^11 + 142
6673,	x^12 + x^11 + 142
6679,	x^12 + x^11 + 77
6689,	x^12 + x^11 + 233
6691,	x^12 + x^11 + 200
6701,	x^12 + x^11 + 70
6703,	x^12 + x^11 + 239
6709,	x^12 + x^11 + 41
6719,	x^12 + x^11 + 22
6733,	x^12 + x^11 + 72
6737,	x^12 + x^11 + 23
6761,	x^12 + x^11 + 31
6763,	x^12 + x^11 + 3
6779,	x^12 + x^11 + 40
6781,	x^12 + x^11 + 7
6791,	x^12 + x^11 + 65
6793,	x^12 + x^11 + 10
6803,	x^12 + x^11 + 33
6823,	x^12 + x^11 + 44
6827,	x^12 + x^11 + 131
6829,	x^12 + x^11 + 6
6833,	x^12 + x^11 + 140
6841,	x^12 + x^11 + 103
6857,	x^12 + x^11 + 96
6863,	x^12 + x^11 + 120
6869,	x^12 + x^11 + 78
6871,	x^12 + x^11 + 58
6883,	x^12 + x^11 + 32
6899,	x^12 + x^11 + 24
6907,	x^12 + x^11 + 73
6911,	x^12 + x^11 + 66
6917,	x^12 + x^11 + 33
6947,	x^12 + x^11 + 20
6949,	x^12 + x^11 + 11
6959,	x^12 + x^11 + 141
6961,	x^12 + x^11 + 62
6967,	x^12 + x^11 + 44
6971,	x^12 + x^11 + 62
6977,	x^12 + x^11 + 10
6983,	x^12 + x^11 + 30
6991,	x^12 + x^11 + 33
6997,	x^12 + x^11 + 38
7001,	x^12 + x^11 + 117
7013,	x^12 + x^11 + 72
7019,	x^12 + x^11 + 159
7027,	x^12 + x^11 + 47
7039,	x^12 + x^11 + 14
7043,	x^12 + x^11 + 62
7057,	x^12 + x^11 + 88
7069,	x^12 + x^11 + 128
7079,	x^12 + x^11 + 19
7103,	x^12 + x^11 + 29
7109,	x^12 + x^11 + 10
7121,	x^12 + x^11 + 38
7127,	x^12 + x^11 + 60
7129,	x^12 + x^11 + 39
7151,	x^12 + x^11 + 172
7159,	x^12 + x^11 + 3
7177,	x^12 + x^11 + 55
7187,	x^12 + x^11 + 11
7193,	x^12 + x^11 + 23
7207,	x^12 + x^11 + 75
7211,	x^12 + x^11 + 194
7213,	x^12 + x^11 + 20
7219,	x^12 + x^11 + 17
7229,	x^12 + x^11 + 57
7237,	x^12 + x^11 + 70
7243,	x^12 + x^11 + 245
7247,	x^12 + x^11 + 56
7253,	x^12 + x^11 + 59
7283,	x^12 + x^11 + 42
7297,	x^12 + x^11 + 112
7307,	x^12 + x^11 + 57
7309,	x^12 + x^11 + 10
7321,	x^12 + x^11 + 69
7331,	x^12 + x^11 + 76
7333,	x^12 + x^11 + 124
7349,	x^12 + x^11 + 2
7351,	x^12 + x^11 + 56
7369,	x^12 + x^11 + 53
7393,	x^12 + x^11 + 246
7411,	x^12 + x^11 + 76
7417,	x^12 + x^11 + 35
7433,	x^12 + x^11 + 51
7451,	x^12 + x^11 + 33
7457,	x^12 + x^11 + 35
7459,	x^12 + x^11 + 107
7477,	x^12 + x^11 + 134
7481,	x^12 + x^11 + 75
7487,	x^12 + x^11 + 37
7489,	x^12 + x^11 + 138
7499,	x^12 + x^11 + 22
7507,	x^12 + x^11 + 13
7517,	x^12 + x^11 + 148
7523,	x^12 + x^11 + 56
7529,	x^12 + x^11 + 139
7537,	x^12 + x^11 + 19
7541,	x^12 + x^11 + 50
7547,	x^12 + x^11 + 47
7549,	x^12 + x^11 + 287
7559,	x^12 + x^11 + 95
7561,	x^12 + x^11 + 46
7573,	x^12 + x^11 + 123
7577,	x^12 + x^11 + 26
7583,	x^12 + x^11 + 22
7589,	x^12 + x^11 + 171
7591,	x^12 + x^11 + 147
7603,	x^12 + x^11 + 167
7607,	x^12 + x^11 + 41
7621,	x^12 + x^11 + 21
7639,	x^12 + x^11 + 15
7643,	x^12 + x^11 + 8
7649,	x^12 + x^11 + 3
7669,	x^12 + x^11 + 6
7673,	x^12 + x^11 + 10
7681,	x^12 + x^11 + 123
7687,	x^12 + x^11 + 40
7691,	x^12 + x^11 + 52
7699,	x^12 + x^11 + 21
7703,	x^12 + x^11 + 5
7717,	x^12 + x^11 + 31
7723,	x^12 + x^11 + 173
7727,	x^12 + x^11 + 85
7741,	x^12 + x^11 + 184
7753,	x^12 + x^11 + 177
7757,	x^12 + x^11 + 18
7759,	x^12 + x^11 + 62
7789,	x^12 + x^11 + 39
7793,	x^12 + x^11 + 124
7817,	x^12 + x^11 + 10
7823,	x^12 + x^11 + 249
7829,	x^12 + x^11 + 44
7841,	x^12 + x^11 + 15
7853,	x^12 + x^11 + 63
7867,	x^12 + x^11 + 130
7873,	x^12 + x^11 + 174
7877,	x^12 + x^11 + 26
7879,	x^12 + x^11 + 12
7883,	x^12 + x^11 + 76
7901,	x^12 + x^11 + 26
7907,	x^12 + x^11 + 6
7919,	x^12 + x^11 + 279
7927,	x^12 + x^11 + 132
7933,	x^12 + x^11 + 24
7937,	x^12 + x^11 + 44
7949,	x^12 + x^11 + 11
7951,	x^12 + x^11 + 55
7963,	x^12 + x^11 + 22
7993,	x^12 + x^11 + 67
8009,	x^12 + x^11 + 243
8011,	x^12 + x^11 + 98
8017,	x^12 + x^11 + 194
8039,	x^12 + x^11 + 62
8053,	x^12 + x^11 + 13
8059,	x^12 + x^11 + 3
8069,	x^12 + x^11 + 71
8081,	x^12 + x^11 + 27
8087,	x^12 + x^11 + 65
8089,	x^12 + x^11 + 94
8093,	x^12 + x^11 + 163
8101,	x^12 + x^11 + 6
8111,	x^12 + x^11 + 37
8117,	x^12 + x^11 + 2
8123,	x^12 + x^11 + 32
8147,	x^12 + x^11 + 31
8161,	x^12 + x^11 + 22
8167,	x^12 + x^11 + 38
8171,	x^12 + x^11 + 59
8179,	x^12 + x^11 + 3
8191,	x^12 + x^11 + 297
8209,	x^12 + x^11 + 215
8219,	x^12 + x^11 + 28
8221,	x^12 + x^11 + 120
8231,	x^12 + x^11 + 93
8233,	x^12 + x^11 + 212
8237,	x^12 + x^11 + 123
8243,	x^12 + x^11 + 28
8263,	x^12 + x^11 + 106
8269,	x^12 + x^11 + 96
8273,	x^12 + x^11 + 48
8287,	x^12 + x^11 + 53
8291,	x^12 + x^11 + 2
8293,	x^12 + x^11 + 79
8297,	x^12 + x^11 + 5
8311,	x^12 + x^11 + 57
8317,	x^12 + x^11 + 26
8329,	x^12 + x^11 + 73
8353,	x^12 + x^11 + 68
8363,	x^12 + x^11 + 168
8369,	x^12 + x^11 + 127
8377,	x^12 + x^11 + 66
8387,	x^12 + x^11 + 6
8389,	x^12 + x^11 + 24
8419,	x^12 + x^11 + 138
8423,	x^12 + x^11 + 90
8429,	x^12 + x^11 + 41
8431,	x^12 + x^11 + 91
8443,	x^12 + x^11 + 164
8447,	x^12 + x^11 + 205
8461,	x^12 + x^11 + 55
8467,	x^12 + x^11 + 28
8501,	x^12 + x^11 + 139
8513,	x^12 + x^11 + 79
8521,	x^12 + x^11 + 158
8527,	x^12 + x^11 + 54
8537,	x^12 + x^11 + 95
8539,	x^12 + x^11 + 48
8543,	x^12 + x^11 + 143
8563,	x^12 + x^11 + 42
8573,	x^12 + x^11 + 70
8581,	x^12 + x^11 + 50
8597,	x^12 + x^11 + 2
8599,	x^12 + x^11 + 3
8609,	x^12 + x^11 + 24
8623,	x^12 + x^11 + 37
8627,	x^12 + x^11 + 39
8629,	x^12 + x^11 + 57
8641,	x^12 + x^11 + 21
8647,	x^12 + x^11 + 87
8663,	x^12 + x^11 + 41
8669,	x^12 + x^11 + 29
8677,	x^12 + x^11 + 105
8681,	x^12 + x^11 + 188
8689,	x^12 + x^11 + 47
8693,	x^12 + x^11 + 28
8699,	x^12 + x^11 + 44
8707,	x^12 + x^11 + 39
8713,	x^12 + x^11 + 73
8719,	x^12 + x^11 + 39
8731,	x^12 + x^11 + 74
8737,	x^12 + x^11 + 158
8741,	x^12 + x^11 + 135
8747,	x^12 + x^11 + 7
8753,	x^12 + x^11 + 45
8761,	x^12 + x^11 + 85
8779,	x^12 + x^11 + 197
8783,	x^12 + x^11 + 78
8803,	x^12 + x^11 + 41
8807,	x^12 + x^11 + 85
8819,	x^12 + x^11 + 8
8821,	x^12 + x^11 + 136
8831,	x^12 + x^11 + 113
8837,	x^12 + x^11 + 71
8839,	x^12 + x^11 + 3
8849,	x^12 + x^11 + 33
8861,	x^12 + x^11 + 52
8863,	x^12 + x^11 + 10
8867,	x^12 + x^11 + 128
8887,	x^12 + x^11 + 45
8893,	x^12 + x^11 + 199
8923,	x^12 + x^11 + 34
8929,	x^12 + x^11 + 165
8933,	x^12 + x^11 + 185
8941,	x^12 + x^11 + 96
8951,	x^12 + x^11 + 26
8963,	x^12 + x^11 + 124
8969,	x^12 + x^11 + 68
8971,	x^12 + x^11 + 197
8999,	x^12 + x^11 + 62
9001,	x^12 + x^11 + 58
9007,	x^12 + x^11 + 185
9011,	x^12 + x^11 + 28
9013,	x^12 + x^11 + 41
9029,	x^12 + x^11 + 10
9041,	x^12 + x^11 + 22
9043,	x^12 + x^11 + 57
9049,	x^12 + x^11 + 82
9059,	x^12 + x^11 + 22
9067,	x^12 + x^11 + 68
9091,	x^12 + x^11 + 11
9103,	x^12 + x^11 + 39
9109,	x^12 + x^11 + 168
9127,	x^12 + x^11 + 102
9133,	x^12 + x^11 + 85
9137,	x^12 + x^11 + 58
9151,	x^12 + x^11 + 12
9157,	x^12 + x^11 + 19
9161,	x^12 + x^11 + 6
9173,	x^12 + x^11 + 44
9181,	x^12 + x^11 + 56
9187,	x^12 + x^11 + 30
9199,	x^12 + x^11 + 12
9203,	x^12 + x^11 + 78
9209,	x^12 + x^11 + 11
9221,	x^12 + x^11 + 68
9227,	x^12 + x^11 + 403
9239,	x^12 + x^11 + 107
9241,	x^12 + x^11 + 159
9257,	x^12 + x^11 + 102
9277,	x^12 + x^11 + 29
9281,	x^12 + x^11 + 27
9283,	x^12 + x^11 + 70
9293,	x^12 + x^11 + 50
9311,	x^12 + x^11 + 11
9319,	x^12 + x^11 + 34
9323,	x^12 + x^11 + 6
9337,	x^12 + x^11 + 253
9341,	x^12 + x^11 + 50
9343,	x^12 + x^11 + 11
9349,	x^12 + x^11 + 77
9371,	x^12 + x^11 + 10
9377,	x^12 + x^11 + 73
9391,	x^12 + x^11 + 43
9397,	x^12 + x^11 + 15
9403,	x^12 + x^11 + 11
9413,	x^12 + x^11 + 48
9419,	x^12 + x^11 + 115
9421,	x^12 + x^11 + 18
9431,	x^12 + x^11 + 104
9433,	x^12 + x^11 + 47
9437,	x^12 + x^11 + 61
9439,	x^12 + x^11 + 204
9461,	x^12 + x^11 + 15
9463,	x^12 + x^11 + 90
9467,	x^12 + x^11 + 80
9473,	x^12 + x^11 + 12
9479,	x^12 + x^11 + 19
9491,	x^12 + x^11 + 40
9497,	x^12 + x^11 + 34
9511,	x^12 + x^11 + 60
9521,	x^12 + x^11 + 6
9533,	x^12 + x^11 + 5
9539,	x^12 + x^11 + 104
9547,	x^12 + x^11 + 12
9551,	x^12 + x^11 + 183
9587,	x^12 + x^11 + 28
9601,	x^12 + x^11 + 166
9613,	x^12 + x^11 + 23
9619,	x^12 + x^11 + 75
9623,	x^12 + x^11 + 5
9629,	x^12 + x^11 + 98
9631,	x^12 + x^11 + 191
9643,	x^12 + x^11 + 5
9649,	x^12 + x^11 + 29
9661,	x^12 + x^11 + 52
9677,	x^12 + x^11 + 58
9679,	x^12 + x^11 + 54
9689,	x^12 + x^11 + 135
9697,	x^12 + x^11 + 71
9719,	x^12 + x^11 + 194
9721,	x^12 + x^11 + 114
9733,	x^12 + x^11 + 45
9739,	x^12 + x^11 + 18
9743,	x^12 + x^11 + 158
9749,	x^12 + x^11 + 166
9767,	x^12 + x^11 + 31
9769,	x^12 + x^11 + 184
9781,	x^12 + x^11 + 33
9787,	x^12 + x^11 + 17
9791,	x^12 + x^11 + 53
9803,	x^12 + x^11 + 24
9811,	x^12 + x^11 + 18
9817,	x^12 + x^11 + 10
9829,	x^12 + x^11 + 14
9833,	x^12 + x^11 + 10
9839,	x^12 + x^11 + 43
9851,	x^12 + x^11 + 217
9857,	x^12 + x^11 + 39
9859,	x^12 + x^11 + 11
9871,	x^12 + x^11 + 29
9883,	x^12 + x^11 + 72
9887,	x^12 + x^11 + 142
9901,	x^12 + x^11 + 85
9907,	x^12 + x^11 + 41
9923,	x^12 + x^11 + 139
9929,	x^12 + x^11 + 12
9931,	x^12 + x^11 + 57
9941,	x^12 + x^11 + 8
9949,	x^12 + x^11 + 130
9967,	x^12 + x^11 + 10
9973,	x^12 + x^11 + 68
10007,	x^12 + x^11 + 5
10009,	x^12 + x^11 + 31
10037,	x^12 + x^11 + 43
10039,	x^12 + x^11 + 93
10061,	x^12 + x^11 + 60
10067,	x^12 + x^11 + 15
10069,	x^12 + x^11 + 35
10079,	x^12 + x^11 + 123
10091,	x^12 + x^11 + 370
10093,	x^12 + x^11 + 15
10099,	x^12 + x^11 + 220
10103,	x^12 + x^11 + 61
10111,	x^12 + x^11 + 166
10133,	x^12 + x^11 + 141
10139,	x^12 + x^11 + 14
10141,	x^12 + x^11 + 33
10151,	x^12 + x^11 + 26
10159,	x^12 + x^11 + 66
10163,	x^12 + x^11 + 46
10169,	x^12 + x^11 + 158
10177,	x^12 + x^11 + 86
10181,	x^12 + x^11 + 117
10193,	x^12 + x^11 + 275
10211,	x^12 + x^11 + 101
10223,	x^12 + x^11 + 34
10243,	x^12 + x^11 + 38
10247,	x^12 + x^11 + 10
10253,	x^12 + x^11 + 8
10259,	x^12 + x^11 + 30
10267,	x^12 + x^11 + 59
10271,	x^12 + x^11 + 37
10273,	x^12 + x^11 + 10
10289,	x^12 + x^11 + 77
10301,	x^12 + x^11 + 82
10303,	x^12 + x^11 + 53
10313,	x^12 + x^11 + 6
10321,	x^12 + x^11 + 116
10331,	x^12 + x^11 + 37
10333,	x^12 + x^11 + 52
10337,	x^12 + x^11 + 24
10343,	x^12 + x^11 + 30
10357,	x^12 + x^11 + 65
10369,	x^12 + x^11 + 23
10391,	x^12 + x^11 + 71
10399,	x^12 + x^11 + 55
10427,	x^12 + x^11 + 17
10429,	x^12 + x^11 + 29
10433,	x^12 + x^11 + 139
10453,	x^12 + x^11 + 24
10457,	x^12 + x^11 + 13
10459,	x^12 + x^11 + 42
10463,	x^12 + x^11 + 137
10477,	x^12 + x^11 + 320
10487,	x^12 + x^11 + 62
10499,	x^12 + x^11 + 8
10501,	x^12 + x^11 + 56
10513,	x^12 + x^11 + 61
10529,	x^12 + x^11 + 135
10531,	x^12 + x^11 + 10
10559,	x^12 + x^11 + 53
10567,	x^12 + x^11 + 29
10589,	x^12 + x^11 + 66
10597,	x^12 + x^11 + 80
10601,	x^12 + x^11 + 37
10607,	x^12 + x^11 + 67
10613,	x^12 + x^11 + 41
10627,	x^12 + x^11 + 13
10631,	x^12 + x^11 + 41
10639,	x^12 + x^11 + 87
10651,	x^12 + x^11 + 37
10657,	x^12 + x^11 + 61
10663,	x^12 + x^11 + 155
10667,	x^12 + x^11 + 60
10687,	x^12 + x^11 + 17
10691,	x^12 + x^11 + 128
10709,	x^12 + x^11 + 156
10711,	x^12 + x^11 + 35
10723,	x^12 + x^11 + 3
10729,	x^12 + x^11 + 14
10733,	x^12 + x^11 + 80
10739,	x^12 + x^11 + 68
10753,	x^12 + x^11 + 13
10771,	x^12 + x^11 + 201
10781,	x^12 + x^11 + 109
10789,	x^12 + x^11 + 101
10799,	x^12 + x^11 + 43
10831,	x^12 + x^11 + 12
10837,	x^12 + x^11 + 20
10847,	x^12 + x^11 + 10
10853,	x^12 + x^11 + 32
10859,	x^12 + x^11 + 146
10861,	x^12 + x^11 + 86
10867,	x^12 + x^11 + 46
10883,	x^12 + x^11 + 15
10889,	x^12 + x^11 + 22
10891,	x^12 + x^11 + 44
10903,	x^12 + x^11 + 150
10909,	x^12 + x^11 + 44
10937,	x^12 + x^11 + 3
10939,	x^12 + x^11 + 187
10949,	x^12 + x^11 + 10
10957,	x^12 + x^11 + 190
10973,	x^12 + x^11 + 2
10979,	x^12 + x^11 + 18
10987,	x^12 + x^11 + 19
10993,	x^12 + x^11 + 60
11003,	x^12 + x^11 + 73
11027,	x^12 + x^11 + 65
11047,	x^12 + x^11 + 11
11057,	x^12 + x^11 + 136
11059,	x^12 + x^11 + 15
11069,	x^12 + x^11 + 70
11071,	x^12 + x^11 + 30
11083,	x^12 + x^11 + 162
11087,	x^12 + x^11 + 165
11093,	x^12 + x^11 + 122
11113,	x^12 + x^11 + 39
11117,	x^12 + x^11 + 19
11119,	x^12 + x^11 + 344
11131,	x^12 + x^11 + 2
11149,	x^12 + x^11 + 123
11159,	x^12 + x^11 + 111
11161,	x^12 + x^11 + 111
11171,	x^12 + x^11 + 67
11173,	x^12 + x^11 + 106
11177,	x^12 + x^11 + 48
11197,	x^12 + x^11 + 143
11213,	x^12 + x^11 + 5
11239,	x^12 + x^11 + 208
11243,	x^12 + x^11 + 15
11251,	x^12 + x^11 + 98
11257,	x^12 + x^11 + 173
11261,	x^12 + x^11 + 61
11273,	x^12 + x^11 + 20
11279,	x^12 + x^11 + 46
11287,	x^12 + x^11 + 38
11299,	x^12 + x^11 + 75
11311,	x^12 + x^11 + 11
11317,	x^12 + x^11 + 88
11321,	x^12 + x^11 + 6
11329,	x^12 + x^11 + 305
11351,	x^12 + x^11 + 26
11353,	x^12 + x^11 + 34
11369,	x^12 + x^11 + 111
11383,	x^12 + x^11 + 13
11393,	x^12 + x^11 + 5
11399,	x^12 + x^11 + 44
11411,	x^12 + x^11 + 102
11423,	x^12 + x^11 + 67
11437,	x^12 + x^11 + 46
11443,	x^12 + x^11 + 31
11447,	x^12 + x^11 + 45
11467,	x^12 + x^11 + 30
11471,	x^12 + x^11 + 146
11483,	x^12 + x^11 + 15
11489,	x^12 + x^11 + 19
11491,	x^12 + x^11 + 193
11497,	x^12 + x^11 + 10
11503,	x^12 + x^11 + 3
11519,	x^12 + x^11 + 14
11527,	x^12 + x^11 + 110
11549,	x^12 + x^11 + 71
11551,	x^12 + x^11 + 28
11579,	x^12 + x^11 + 7
11587,	x^12 + x^11 + 28
11593,	x^12 + x^11 + 94
11597,	x^12 + x^11 + 26
11617,	x^12 + x^11 + 172
11621,	x^12 + x^11 + 8
11633,	x^12 + x^11 + 150
11657,	x^12 + x^11 + 20
11677,	x^12 + x^11 + 44
11681,	x^12 + x^11 + 101
11689,	x^12 + x^11 + 89
11699,	x^12 + x^11 + 51
11701,	x^12 + x^11 + 54
11717,	x^12 + x^11 + 51
11719,	x^12 + x^11 + 12
11731,	x^12 + x^11 + 174
11743,	x^12 + x^11 + 10
11777,	x^12 + x^11 + 29
11779,	x^12 + x^11 + 61
11783,	x^12 + x^11 + 7
11789,	x^12 + x^11 + 66
11801,	x^12 + x^11 + 38
11807,	x^12 + x^11 + 140
11813,	x^12 + x^11 + 80
11821,	x^12 + x^11 + 54
11827,	x^12 + x^11 + 199
11831,	x^12 + x^11 + 23
11833,	x^12 + x^11 + 181
11839,	x^12 + x^11 + 62
11863,	x^12 + x^11 + 59
11867,	x^12 + x^11 + 32
11887,	x^12 + x^11 + 14
11897,	x^12 + x^11 + 84
11903,	x^12 + x^11 + 151
11909,	x^12 + x^11 + 41
11923,	x^12 + x^11 + 57
11927,	x^12 + x^11 + 26
11933,	x^12 + x^11 + 22
11939,	x^12 + x^11 + 105
11941,	x^12 + x^11 + 13
11953,	x^12 + x^11 + 10
11959,	x^12 + x^11 + 66
11969,	x^12 + x^11 + 3
11971,	x^12 + x^11 + 99
11981,	x^12 + x^11 + 18
11987,	x^12 + x^11 + 47
12007,	x^12 + x^11 + 62
12011,	x^12 + x^11 + 101
12037,	x^12 + x^11 + 96
12041,	x^12 + x^11 + 75
12043,	x^12 + x^11 + 18
12049,	x^12 + x^11 + 143
12071,	x^12 + x^11 + 86
12073,	x^12 + x^11 + 44
12097,	x^12 + x^11 + 26
12101,	x^12 + x^11 + 42
12107,	x^12 + x^11 + 180
12109,	x^12 + x^11 + 149
12113,	x^12 + x^11 + 22
12119,	x^12 + x^11 + 95
12143,	x^12 + x^11 + 58
12149,	x^12 + x^11 + 113
12157,	x^12 + x^11 + 72
12161,	x^12 + x^11 + 176
12163,	x^12 + x^11 + 47
12197,	x^12 + x^11 + 55
12203,	x^12 + x^11 + 7
12211,	x^12 + x^11 + 128
12227,	x^12 + x^11 + 60
12239,	x^12 + x^11 + 59
12241,	x^12 + x^11 + 31
12251,	x^12 + x^11 + 73
12253,	x^12 + x^11 + 6
12263,	x^12 + x^11 + 62
12269,	x^12 + x^11 + 23
12277,	x^12 + x^11 + 22
12281,	x^12 + x^11 + 33
12289,	x^12 + x^11 + 23
12301,	x^12 + x^11 + 30
12323,	x^12 + x^11 + 93
12329,	x^12 + x^11 + 157
12343,	x^12 + x^11 + 134
12347,	x^12 + x^11 + 185
12373,	x^12 + x^11 + 68
12377,	x^12 + x^11 + 10
12379,	x^12 + x^11 + 46
12391,	x^12 + x^11 + 52
12401,	x^12 + x^11 + 54
12409,	x^12 + x^11 + 35
12413,	x^12 + x^11 + 272
12421,	x^12 + x^11 + 208
12433,	x^12 + x^11 + 97
12437,	x^12 + x^11 + 91
12451,	x^12 + x^11 + 105
12457,	x^12 + x^11 + 80
12473,	x^12 + x^11 + 111
12479,	x^12 + x^11 + 61
12487,	x^12 + x^11 + 47
12491,	x^12 + x^11 + 91
12497,	x^12 + x^11 + 515
12503,	x^12 + x^11 + 53
12511,	x^12 + x^11 + 55
12517,	x^12 + x^11 + 13
12527,	x^12 + x^11 + 28
12539,	x^12 + x^11 + 51
12541,	x^12 + x^11 + 127
12547,	x^12 + x^11 + 52
12553,	x^12 + x^11 + 31
12569,	x^12 + x^11 + 22
12577,	x^12 + x^11 + 145
12583,	x^12 + x^11 + 67
12589,	x^12 + x^11 + 22
12601,	x^12 + x^11 + 87
12611,	x^12 + x^11 + 26
12613,	x^12 + x^11 + 86
12619,	x^12 + x^11 + 48
12637,	x^12 + x^11 + 55
12641,	x^12 + x^11 + 23
12647,	x^12 + x^11 + 15
12653,	x^12 + x^11 + 111
12659,	x^12 + x^11 + 32
12671,	x^12 + x^11 + 152
12689,	x^12 + x^11 + 27
12697,	x^12 + x^11 + 60
12703,	x^12 + x^11 + 12
12713,	x^12 + x^11 + 24
12721,	x^12 + x^11 + 116
12739,	x^12 + x^11 + 146
12743,	x^12 + x^11 + 22
12757,	x^12 + x^11 + 11
12763,	x^12 + x^11 + 32
12781,	x^12 + x^11 + 89
12791,	x^12 + x^11 + 34
12799,	x^12 + x^11 + 57
12809,	x^12 + x^11 + 19
12821,	x^12 + x^11 + 14
12823,	x^12 + x^11 + 10
12829,	x^12 + x^11 + 18
12841,	x^12 + x^11 + 59
12853,	x^12 + x^11 + 22
12889,	x^12 + x^11 + 117
12893,	x^12 + x^11 + 132
12899,	x^12 + x^11 + 26
12907,	x^12 + x^11 + 35
12911,	x^12 + x^11 + 146
12917,	x^12 + x^11 + 68
12919,	x^12 + x^11 + 75
12923,	x^12 + x^11 + 91
12941,	x^12 + x^11 + 28
12953,	x^12 + x^11 + 13
12959,	x^12 + x^11 + 63
12967,	x^12 + x^11 + 40
12973,	x^12 + x^11 + 43
12979,	x^12 + x^11 + 162
12983,	x^12 + x^11 + 82
13001,	x^12 + x^11 + 44
13003,	x^12 + x^11 + 66
13007,	x^12 + x^11 + 86
13009,	x^12 + x^11 + 103
13033,	x^12 + x^11 + 90
13037,	x^12 + x^11 + 30
13043,	x^12 + x^11 + 15
13049,	x^12 + x^11 + 38
13063,	x^12 + x^11 + 57
13093,	x^12 + x^11 + 60
13099,	x^12 + x^11 + 3
13103,	x^12 + x^11 + 30
13109,	x^12 + x^11 + 10
13121,	x^12 + x^11 + 37
13127,	x^12 + x^11 + 74
13147,	x^12 + x^11 + 59
13151,	x^12 + x^11 + 26
13159,	x^12 + x^11 + 21
13163,	x^12 + x^11 + 2
13171,	x^12 + x^11 + 50
13177,	x^12 + x^11 + 10
13183,	x^12 + x^11 + 11
13187,	x^12 + x^11 + 68
13217,	x^12 + x^11 + 3
13219,	x^12 + x^11 + 21
13229,	x^12 + x^11 + 11
13241,	x^12 + x^11 + 22
13249,	x^12 + x^11 + 129
13259,	x^12 + x^11 + 30
13267,	x^12 + x^11 + 42
13291,	x^12 + x^11 + 66
13297,	x^12 + x^11 + 20
13309,	x^12 + x^11 + 24
13313,	x^12 + x^11 + 204
13327,	x^12 + x^11 + 51
13331,	x^12 + x^11 + 70
13337,	x^12 + x^11 + 38
13339,	x^12 + x^11 + 67
13367,	x^12 + x^11 + 21
13381,	x^12 + x^11 + 24
13397,	x^12 + x^11 + 85
13399,	x^12 + x^11 + 78
13411,	x^12 + x^11 + 3
13417,	x^12 + x^11 + 135
13421,	x^12 + x^11 + 56
13441,	x^12 + x^11 + 33
13451,	x^12 + x^11 + 46
13457,	x^12 + x^11 + 40
13463,	x^12 + x^11 + 40
13469,	x^12 + x^11 + 58
13477,	x^12 + x^11 + 31
13487,	x^12 + x^11 + 10
13499,	x^12 + x^11 + 14
13513,	x^12 + x^11 + 20
13523,	x^12 + x^11 + 168
13537,	x^12 + x^11 + 11
13553,	x^12 + x^11 + 71
13567,	x^12 + x^11 + 24
13577,	x^12 + x^11 + 52
13591,	x^12 + x^11 + 53
13597,	x^12 + x^11 + 51
13613,	x^12 + x^11 + 2
13619,	x^12 + x^11 + 44
13627,	x^12 + x^11 + 29
13633,	x^12 + x^11 + 85
13649,	x^12 + x^11 + 29
13669,	x^12 + x^11 + 30
13679,	x^12 + x^11 + 28
13681,	x^12 + x^11 + 46
13687,	x^12 + x^11 + 6
13691,	x^12 + x^11 + 2
13693,	x^12 + x^11 + 15
13697,	x^12 + x^11 + 147
13709,	x^12 + x^11 + 53
13711,	x^12 + x^11 + 11
13721,	x^12 + x^11 + 130
13723,	x^12 + x^11 + 19
13729,	x^12 + x^11 + 111
13751,	x^12 + x^11 + 62
13757,	x^12 + x^11 + 69
13759,	x^12 + x^11 + 30
13763,	x^12 + x^11 + 63
13781,	x^12 + x^11 + 75
13789,	x^12 + x^11 + 19
13799,	x^12 + x^11 + 26
13807,	x^12 + x^11 + 29
13829,	x^12 + x^11 + 101
13831,	x^12 + x^11 + 103
13841,	x^12 + x^11 + 48
13859,	x^12 + x^11 + 73
13873,	x^12 + x^11 + 80
13877,	x^12 + x^11 + 8
13879,	x^12 + x^11 + 48
13883,	x^12 + x^11 + 20
13901,	x^12 + x^11 + 44
13903,	x^12 + x^11 + 34
13907,	x^12 + x^11 + 128
13913,	x^12 + x^11 + 75
13921,	x^12 + x^11 + 126
13931,	x^12 + x^11 + 72
13933,	x^12 + x^11 + 44
13963,	x^12 + x^11 + 107
13967,	x^12 + x^11 + 5
13997,	x^12 + x^11 + 19
