p,	poly
87277,	x^26 + x^25 + 67
87281,	x^26 + x^25 + 34
87293,	x^26 + x^25 + 5
87299,	x^26 + x^25 + 38
87313,	x^26 + x^25 + 41
87317,	x^26 + x^25 + 234
87323,	x^26 + x^25 + 74
87337,	x^26 + x^25 + 94
87359,	x^26 + x^25 + 111
87383,	x^26 + x^25 + 63
87403,	x^26 + x^25 + 151
87407,	x^26 + x^25 + 31
87421,	x^26 + x^25 + 67
87427,	x^26 + x^25 + 51
87433,	x^26 + x^25 + 13
87443,	x^26 + x^25 + 44
87473,	x^26 + x^25 + 89
87481,	x^26 + x^25 + 86
87491,	x^26 + x^25 + 371
87509,	x^26 + x^25 + 111
87511,	x^26 + x^25 + 136
87517,	x^26 + x^25 + 89
87523,	x^26 + x^25 + 3
87539,	x^26 + x^25 + 32
87541,	x^26 + x^25 + 78
87547,	x^26 + x^25 + 89
87553,	x^26 + x^25 + 95
87557,	x^26 + x^25 + 57
87559,	x^26 + x^25 + 24
87583,	x^26 + x^25 + 212
87587,	x^26 + x^25 + 2
87589,	x^26 + x^25 + 219
87613,	x^26 + x^25 + 130
87623,	x^26 + x^25 + 29
87629,	x^26 + x^25 + 2
87631,	x^26 + x^25 + 57
87641,	x^26 + x^25 + 3
87643,	x^26 + x^25 + 263
87649,	x^26 + x^25 + 61
87671,	x^26 + x^25 + 794
87679,	x^26 + x^25 + 7
87683,	x^26 + x^25 + 155
87691,	x^26 + x^25 + 232
87697,	x^26 + x^25 + 59
87701,	x^26 + x^25 + 181
87719,	x^26 + x^25 + 105
87721,	x^26 + x^25 + 184
87739,	x^26 + x^25 + 284
87743,	x^26 + x^25 + 153
87751,	x^26 + x^25 + 17
87767,	x^26 + x^25 + 65
87793,	x^26 + x^25 + 17
87797,	x^26 + x^25 + 29
87803,	x^26 + x^25 + 426
87811,	x^26 + x^25 + 276
87833,	x^26 + x^25 + 107
87853,	x^26 + x^25 + 211
87869,	x^26 + x^25 + 288
87877,	x^26 + x^25 + 19
87881,	x^26 + x^25 + 193
87887,	x^26 + x^25 + 26
87911,	x^26 + x^25 + 164
87917,	x^26 + x^25 + 122
87931,	x^26 + x^25 + 213
87943,	x^26 + x^25 + 75
87959,	x^26 + x^25 + 59
87961,	x^26 + x^25 + 85
87973,	x^26 + x^25 + 69
87977,	x^26 + x^25 + 45
87991,	x^26 + x^25 + 163
88001,	x^26 + x^25 + 270
88003,	x^26 + x^25 + 43
88007,	x^26 + x^25 + 380
88019,	x^26 + x^25 + 134
88037,	x^26 + x^25 + 123
88069,	x^26 + x^25 + 54
88079,	x^26 + x^25 + 341
88093,	x^26 + x^25 + 45
88117,	x^26 + x^25 + 119
88129,	x^26 + x^25 + 74
88169,	x^26 + x^25 + 6
88177,	x^26 + x^25 + 90
88211,	x^26 + x^25 + 84
88223,	x^26 + x^25 + 80
88237,	x^26 + x^25 + 215
88241,	x^26 + x^25 + 257
88259,	x^26 + x^25 + 31
88261,	x^26 + x^25 + 2
88289,	x^26 + x^25 + 184
88301,	x^26 + x^25 + 12
88321,	x^26 + x^25 + 55
88327,	x^26 + x^25 + 45
88337,	x^26 + x^25 + 57
88339,	x^26 + x^25 + 82
88379,	x^26 + x^25 + 94
88397,	x^26 + x^25 + 56
88411,	x^26 + x^25 + 3
88423,	x^26 + x^25 + 107
88427,	x^26 + x^25 + 5
88463,	x^26 + x^25 + 188
88469,	x^26 + x^25 + 142
88471,	x^26 + x^25 + 19
88493,	x^26 + x^25 + 5
88499,	x^26 + x^25 + 18
88513,	x^26 + x^25 + 230
88523,	x^26 + x^25 + 247
88547,	x^26 + x^25 + 54
88589,	x^26 + x^25 + 155
88591,	x^26 + x^25 + 37
88607,	x^26 + x^25 + 91
88609,	x^26 + x^25 + 58
88643,	x^26 + x^25 + 128
88651,	x^26 + x^25 + 429
88657,	x^26 + x^25 + 183
88661,	x^26 + x^25 + 108
88663,	x^26 + x^25 + 22
88667,	x^26 + x^25 + 59
88681,	x^26 + x^25 + 28
88721,	x^26 + x^25 + 76
88729,	x^26 + x^25 + 376
88741,	x^26 + x^25 + 104
88747,	x^26 + x^25 + 132
88771,	x^26 + x^25 + 41
88789,	x^26 + x^25 + 157
88793,	x^26 + x^25 + 127
88799,	x^26 + x^25 + 71
88801,	x^26 + x^25 + 29
88807,	x^26 + x^25 + 223
88811,	x^26 + x^25 + 255
88813,	x^26 + x^25 + 214
88817,	x^26 + x^25 + 170
88819,	x^26 + x^25 + 103
88843,	x^26 + x^25 + 223
88853,	x^26 + x^25 + 12
88861,	x^26 + x^25 + 40
88867,	x^26 + x^25 + 48
88873,	x^26 + x^25 + 41
88883,	x^26 + x^25 + 59
88897,	x^26 + x^25 + 44
88903,	x^26 + x^25 + 3
88919,	x^26 + x^25 + 167
88937,	x^26 + x^25 + 44
88951,	x^26 + x^25 + 34
88969,	x^26 + x^25 + 133
88993,	x^26 + x^25 + 203
88997,	x^26 + x^25 + 165
89003,	x^26 + x^25 + 8
89009,	x^26 + x^25 + 76
89017,	x^26 + x^25 + 68
89021,	x^26 + x^25 + 39
89041,	x^26 + x^25 + 194
89051,	x^26 + x^25 + 91
89057,	x^26 + x^25 + 446
89069,	x^26 + x^25 + 205
89071,	x^26 + x^25 + 52
89083,	x^26 + x^25 + 98
89087,	x^26 + x^25 + 20
89101,	x^26 + x^25 + 26
89107,	x^26 + x^25 + 13
89113,	x^26 + x^25 + 20
89119,	x^26 + x^25 + 17
89123,	x^26 + x^25 + 41
89137,	x^26 + x^25 + 114
89153,	x^26 + x^25 + 41
89189,	x^26 + x^25 + 18
89203,	x^26 + x^25 + 80
89209,	x^26 + x^25 + 66
89213,	x^26 + x^25 + 28
89227,	x^26 + x^25 + 162
89231,	x^26 + x^25 + 154
89237,	x^26 + x^25 + 140
89261,	x^26 + x^25 + 182
89269,	x^26 + x^25 + 205
89273,	x^26 + x^25 + 27
89293,	x^26 + x^25 + 245
89303,	x^26 + x^25 + 85
89317,	x^26 + x^25 + 13
89329,	x^26 + x^25 + 374
89363,	x^26 + x^25 + 5
89371,	x^26 + x^25 + 28
89381,	x^26 + x^25 + 147
89387,	x^26 + x^25 + 93
89393,	x^26 + x^25 + 7
89399,	x^26 + x^25 + 73
89413,	x^26 + x^25 + 32
89417,	x^26 + x^25 + 17
89431,	x^26 + x^25 + 436
89443,	x^26 + x^25 + 33
89449,	x^26 + x^25 + 653
89459,	x^26 + x^25 + 58
89477,	x^26 + x^25 + 138
89491,	x^26 + x^25 + 119
89501,	x^26 + x^25 + 433
89513,	x^26 + x^25 + 131
89519,	x^26 + x^25 + 73
89521,	x^26 + x^25 + 253
89527,	x^26 + x^25 + 22
89533,	x^26 + x^25 + 96
89561,	x^26 + x^25 + 39
89563,	x^26 + x^25 + 5
89567,	x^26 + x^25 + 201
89591,	x^26 + x^25 + 31
89597,	x^26 + x^25 + 62
89599,	x^26 + x^25 + 138
89603,	x^26 + x^25 + 126
89611,	x^26 + x^25 + 107
89627,	x^26 + x^25 + 240
89633,	x^26 + x^25 + 234
89653,	x^26 + x^25 + 137
89657,	x^26 + x^25 + 12
89659,	x^26 + x^25 + 14
89669,	x^26 + x^25 + 58
89671,	x^26 + x^25 + 83
89681,	x^26 + x^25 + 96
89689,	x^26 + x^25 + 43
89753,	x^26 + x^25 + 66
89759,	x^26 + x^25 + 265
89767,	x^26 + x^25 + 19
89779,	x^26 + x^25 + 34
89783,	x^26 + x^25 + 40
89797,	x^26 + x^25 + 98
89809,	x^26 + x^25 + 7
89819,	x^26 + x^25 + 188
89821,	x^26 + x^25 + 203
89833,	x^26 + x^25 + 10
89839,	x^26 + x^25 + 294
89849,	x^26 + x^25 + 178
89867,	x^26 + x^25 + 24
89891,	x^26 + x^25 + 114
89897,	x^26 + x^25 + 76
89899,	x^26 + x^25 + 74
89909,	x^26 + x^25 + 57
89917,	x^26 + x^25 + 235
89923,	x^26 + x^25 + 58
89939,	x^26 + x^25 + 185
89959,	x^26 + x^25 + 101
89963,	x^26 + x^25 + 5
89977,	x^26 + x^25 + 124
89983,	x^26 + x^25 + 88
89989,	x^26 + x^25 + 24
90001,	x^26 + x^25 + 136
90007,	x^26 + x^25 + 7
90011,	x^26 + x^25 + 24
90017,	x^26 + x^25 + 141
90019,	x^26 + x^25 + 357
90023,	x^26 + x^25 + 60
90031,	x^26 + x^25 + 24
90053,	x^26 + x^25 + 48
90059,	x^26 + x^25 + 134
90067,	x^26 + x^25 + 330
90071,	x^26 + x^25 + 156
90073,	x^26 + x^25 + 20
90089,	x^26 + x^25 + 280
90107,	x^26 + x^25 + 2
90121,	x^26 + x^25 + 71
90127,	x^26 + x^25 + 10
90149,	x^26 + x^25 + 67
90163,	x^26 + x^25 + 153
90173,	x^26 + x^25 + 7
90187,	x^26 + x^25 + 259
90191,	x^26 + x^25 + 202
90197,	x^26 + x^25 + 93
90199,	x^26 + x^25 + 62
90203,	x^26 + x^25 + 67
90217,	x^26 + x^25 + 35
90227,	x^26 + x^25 + 130
90239,	x^26 + x^25 + 109
90247,	x^26 + x^25 + 47
90263,	x^26 + x^25 + 58
90271,	x^26 + x^25 + 105
90281,	x^26 + x^25 + 139
90289,	x^26 + x^25 + 93
90313,	x^26 + x^25 + 151
90353,	x^26 + x^25 + 266
90359,	x^26 + x^25 + 122
90371,	x^26 + x^25 + 158
90373,	x^26 + x^25 + 133
90379,	x^26 + x^25 + 29
90397,	x^26 + x^25 + 6
90401,	x^26 + x^25 + 132
90403,	x^26 + x^25 + 30
90407,	x^26 + x^25 + 132
90437,	x^26 + x^25 + 99
90439,	x^26 + x^25 + 141
90469,	x^26 + x^25 + 14
90473,	x^26 + x^25 + 125
90481,	x^26 + x^25 + 46
90499,	x^26 + x^25 + 2
90511,	x^26 + x^25 + 163
90523,	x^26 + x^25 + 136
90527,	x^26 + x^25 + 30
90529,	x^26 + x^25 + 53
90533,	x^26 + x^25 + 239
90547,	x^26 + x^25 + 18
90583,	x^26 + x^25 + 97
90599,	x^26 + x^25 + 86
90617,	x^26 + x^25 + 254
90619,	x^26 + x^25 + 34
90631,	x^26 + x^25 + 6
90641,	x^26 + x^25 + 120
90647,	x^26 + x^25 + 56
90659,	x^26 + x^25 + 96
90677,	x^26 + x^25 + 335
90679,	x^26 + x^25 + 24
90697,	x^26 + x^25 + 10
90703,	x^26 + x^25 + 13
90709,	x^26 + x^25 + 303
90731,	x^26 + x^25 + 34
90749,	x^26 + x^25 + 31
90787,	x^26 + x^25 + 19
90793,	x^26 + x^25 + 120
90803,	x^26 + x^25 + 209
90821,	x^26 + x^25 + 37
90823,	x^26 + x^25 + 108
90833,	x^26 + x^25 + 73
90841,	x^26 + x^25 + 205
90847,	x^26 + x^25 + 97
90863,	x^26 + x^25 + 99
90887,	x^26 + x^25 + 44
90901,	x^26 + x^25 + 11
90907,	x^26 + x^25 + 126
90911,	x^26 + x^25 + 268
90917,	x^26 + x^25 + 123
90931,	x^26 + x^25 + 48
90947,	x^26 + x^25 + 62
90971,	x^26 + x^25 + 98
90977,	x^26 + x^25 + 10
90989,	x^26 + x^25 + 27
90997,	x^26 + x^25 + 5
91009,	x^26 + x^25 + 264
91019,	x^26 + x^25 + 61
91033,	x^26 + x^25 + 40
91079,	x^26 + x^25 + 166
91081,	x^26 + x^25 + 163
91097,	x^26 + x^25 + 20
91099,	x^26 + x^25 + 228
91121,	x^26 + x^25 + 102
91127,	x^26 + x^25 + 5
91129,	x^26 + x^25 + 385
91139,	x^26 + x^25 + 53
91141,	x^26 + x^25 + 53
91151,	x^26 + x^25 + 66
91153,	x^26 + x^25 + 30
91159,	x^26 + x^25 + 38
91163,	x^26 + x^25 + 227
91183,	x^26 + x^25 + 210
91193,	x^26 + x^25 + 10
91199,	x^26 + x^25 + 159
91229,	x^26 + x^25 + 19
91237,	x^26 + x^25 + 171
91243,	x^26 + x^25 + 44
91249,	x^26 + x^25 + 215
91253,	x^26 + x^25 + 12
91283,	x^26 + x^25 + 93
91291,	x^26 + x^25 + 47
91297,	x^26 + x^25 + 26
91303,	x^26 + x^25 + 45
91309,	x^26 + x^25 + 298
91331,	x^26 + x^25 + 151
91367,	x^26 + x^25 + 146
91369,	x^26 + x^25 + 151
91373,	x^26 + x^25 + 20
91381,	x^26 + x^25 + 86
91387,	x^26 + x^25 + 50
91393,	x^26 + x^25 + 87
91397,	x^26 + x^25 + 69
91411,	x^26 + x^25 + 613
91423,	x^26 + x^25 + 33
91433,	x^26 + x^25 + 55
91453,	x^26 + x^25 + 6
91457,	x^26 + x^25 + 17
91459,	x^26 + x^25 + 2
91463,	x^26 + x^25 + 42
91493,	x^26 + x^25 + 8
91499,	x^26 + x^25 + 35
91513,	x^26 + x^25 + 101
91529,	x^26 + x^25 + 3
91541,	x^26 + x^25 + 40
91571,	x^26 + x^25 + 38
91573,	x^26 + x^25 + 88
91577,	x^26 + x^25 + 31
91583,	x^26 + x^25 + 286
91591,	x^26 + x^25 + 173
91621,	x^26 + x^25 + 71
91631,	x^26 + x^25 + 44
91639,	x^26 + x^25 + 150
91673,	x^26 + x^25 + 37
91691,	x^26 + x^25 + 18
91703,	x^26 + x^25 + 238
91711,	x^26 + x^25 + 226
91733,	x^26 + x^25 + 30
91753,	x^26 + x^25 + 44
91757,	x^26 + x^25 + 303
91771,	x^26 + x^25 + 162
91781,	x^26 + x^25 + 18
91801,	x^26 + x^25 + 70
91807,	x^26 + x^25 + 63
91811,	x^26 + x^25 + 183
91813,	x^26 + x^25 + 35
91823,	x^26 + x^25 + 90
91837,	x^26 + x^25 + 224
91841,	x^26 + x^25 + 138
91867,	x^26 + x^25 + 3
91873,	x^26 + x^25 + 463
91909,	x^26 + x^25 + 248
91921,	x^26 + x^25 + 31
91939,	x^26 + x^25 + 41
91943,	x^26 + x^25 + 127
91951,	x^26 + x^25 + 86
91957,	x^26 + x^25 + 146
91961,	x^26 + x^25 + 47
91967,	x^26 + x^25 + 10
91969,	x^26 + x^25 + 62
91997,	x^26 + x^25 + 202
92003,	x^26 + x^25 + 88
92009,	x^26 + x^25 + 374
92033,	x^26 + x^25 + 108
92041,	x^26 + x^25 + 7
92051,	x^26 + x^25 + 24
92077,	x^26 + x^25 + 2
92083,	x^26 + x^25 + 336
92107,	x^26 + x^25 + 32
92111,	x^26 + x^25 + 26
92119,	x^26 + x^25 + 124
92143,	x^26 + x^25 + 177
92153,	x^26 + x^25 + 11
92173,	x^26 + x^25 + 2
92177,	x^26 + x^25 + 84
92179,	x^26 + x^25 + 243
92189,	x^26 + x^25 + 75
92203,	x^26 + x^25 + 50
92219,	x^26 + x^25 + 7
92221,	x^26 + x^25 + 6
92227,	x^26 + x^25 + 158
92233,	x^26 + x^25 + 15
92237,	x^26 + x^25 + 78
92243,	x^26 + x^25 + 149
92251,	x^26 + x^25 + 67
92269,	x^26 + x^25 + 85
92297,	x^26 + x^25 + 211
92311,	x^26 + x^25 + 7
92317,	x^26 + x^25 + 384
92333,	x^26 + x^25 + 76
92347,	x^26 + x^25 + 291
92353,	x^26 + x^25 + 57
92357,	x^26 + x^25 + 228
92363,	x^26 + x^25 + 45
92369,	x^26 + x^25 + 654
92377,	x^26 + x^25 + 159
92381,	x^26 + x^25 + 177
92383,	x^26 + x^25 + 34
92387,	x^26 + x^25 + 26
92399,	x^26 + x^25 + 516
92401,	x^26 + x^25 + 151
92413,	x^26 + x^25 + 199
92419,	x^26 + x^25 + 10
92431,	x^26 + x^25 + 54
92459,	x^26 + x^25 + 14
92461,	x^26 + x^25 + 55
92467,	x^26 + x^25 + 131
92479,	x^26 + x^25 + 363
92489,	x^26 + x^25 + 14
92503,	x^26 + x^25 + 34
92507,	x^26 + x^25 + 61
92551,	x^26 + x^25 + 120
92557,	x^26 + x^25 + 67
92567,	x^26 + x^25 + 80
92569,	x^26 + x^25 + 142
92581,	x^26 + x^25 + 279
92593,	x^26 + x^25 + 20
92623,	x^26 + x^25 + 67
92627,	x^26 + x^25 + 24
92639,	x^26 + x^25 + 166
92641,	x^26 + x^25 + 110
92647,	x^26 + x^25 + 266
92657,	x^26 + x^25 + 79
92669,	x^26 + x^25 + 29
92671,	x^26 + x^25 + 554
92681,	x^26 + x^25 + 77
92683,	x^26 + x^25 + 76
92693,	x^26 + x^25 + 270
92699,	x^26 + x^25 + 70
92707,	x^26 + x^25 + 69
92717,	x^26 + x^25 + 31
92723,	x^26 + x^25 + 51
92737,	x^26 + x^25 + 223
92753,	x^26 + x^25 + 244
92761,	x^26 + x^25 + 111
92767,	x^26 + x^25 + 20
92779,	x^26 + x^25 + 160
92789,	x^26 + x^25 + 32
92791,	x^26 + x^25 + 39
92801,	x^26 + x^25 + 84
92809,	x^26 + x^25 + 210
92821,	x^26 + x^25 + 66
92831,	x^26 + x^25 + 184
92849,	x^26 + x^25 + 43
92857,	x^26 + x^25 + 135
92861,	x^26 + x^25 + 53
92863,	x^26 + x^25 + 108
92867,	x^26 + x^25 + 86
92893,	x^26 + x^25 + 5
92899,	x^26 + x^25 + 193
92921,	x^26 + x^25 + 82
92927,	x^26 + x^25 + 151
92941,	x^26 + x^25 + 123
92951,	x^26 + x^25 + 102
92957,	x^26 + x^25 + 180
92959,	x^26 + x^25 + 74
92987,	x^26 + x^25 + 217
92993,	x^26 + x^25 + 40
93001,	x^26 + x^25 + 68
93047,	x^26 + x^25 + 39
93053,	x^26 + x^25 + 61
93059,	x^26 + x^25 + 373
93077,	x^26 + x^25 + 39
93083,	x^26 + x^25 + 58
93089,	x^26 + x^25 + 3
93097,	x^26 + x^25 + 79
93103,	x^26 + x^25 + 45
93113,	x^26 + x^25 + 268
93131,	x^26 + x^25 + 6
93133,	x^26 + x^25 + 33
93139,	x^26 + x^25 + 268
93151,	x^26 + x^25 + 70
93169,	x^26 + x^25 + 38
93179,	x^26 + x^25 + 30
93187,	x^26 + x^25 + 270
93199,	x^26 + x^25 + 414
93229,	x^26 + x^25 + 102
93239,	x^26 + x^25 + 122
93241,	x^26 + x^25 + 233
93251,	x^26 + x^25 + 8
93253,	x^26 + x^25 + 229
93257,	x^26 + x^25 + 112
93263,	x^26 + x^25 + 291
93281,	x^26 + x^25 + 51
93283,	x^26 + x^25 + 5
93287,	x^26 + x^25 + 213
93307,	x^26 + x^25 + 192
93319,	x^26 + x^25 + 24
93323,	x^26 + x^25 + 128
93329,	x^26 + x^25 + 132
93337,	x^26 + x^25 + 66
93371,	x^26 + x^25 + 346
93377,	x^26 + x^25 + 92
93383,	x^26 + x^25 + 65
93407,	x^26 + x^25 + 89
93419,	x^26 + x^25 + 73
93427,	x^26 + x^25 + 128
93463,	x^26 + x^25 + 95
93479,	x^26 + x^25 + 155
93481,	x^26 + x^25 + 237
93487,	x^26 + x^25 + 39
93491,	x^26 + x^25 + 2
93493,	x^26 + x^25 + 80
93497,	x^26 + x^25 + 5
93503,	x^26 + x^25 + 152
93523,	x^26 + x^25 + 5
93529,	x^26 + x^25 + 194
93553,	x^26 + x^25 + 336
93557,	x^26 + x^25 + 38
93559,	x^26 + x^25 + 30
93563,	x^26 + x^25 + 17
93581,	x^26 + x^25 + 3
93601,	x^26 + x^25 + 71
93607,	x^26 + x^25 + 42
93629,	x^26 + x^25 + 93
93637,	x^26 + x^25 + 15
93683,	x^26 + x^25 + 58
93701,	x^26 + x^25 + 27
93703,	x^26 + x^25 + 372
93719,	x^26 + x^25 + 52
93739,	x^26 + x^25 + 57
93761,	x^26 + x^25 + 73
93763,	x^26 + x^25 + 58
93787,	x^26 + x^25 + 30
93809,	x^26 + x^25 + 3
93811,	x^26 + x^25 + 46
93827,	x^26 + x^25 + 265
93851,	x^26 + x^25 + 105
93871,	x^26 + x^25 + 73
93887,	x^26 + x^25 + 70
93889,	x^26 + x^25 + 126
93893,	x^26 + x^25 + 44
93901,	x^26 + x^25 + 6
93911,	x^26 + x^25 + 579
93913,	x^26 + x^25 + 118
93923,	x^26 + x^25 + 367
93937,	x^26 + x^25 + 15
93941,	x^26 + x^25 + 57
93949,	x^26 + x^25 + 127
93967,	x^26 + x^25 + 22
93971,	x^26 + x^25 + 150
93979,	x^26 + x^25 + 115
93983,	x^26 + x^25 + 13
93997,	x^26 + x^25 + 430
94007,	x^26 + x^25 + 20
94009,	x^26 + x^25 + 309
94033,	x^26 + x^25 + 203
94049,	x^26 + x^25 + 6
94057,	x^26 + x^25 + 7
94063,	x^26 + x^25 + 96
94079,	x^26 + x^25 + 65
94099,	x^26 + x^25 + 89
94109,	x^26 + x^25 + 179
94111,	x^26 + x^25 + 39
94117,	x^26 + x^25 + 220
94121,	x^26 + x^25 + 3
94151,	x^26 + x^25 + 93
94153,	x^26 + x^25 + 165
94169,	x^26 + x^25 + 24
94201,	x^26 + x^25 + 236
94207,	x^26 + x^25 + 74
94219,	x^26 + x^25 + 222
94229,	x^26 + x^25 + 52
94253,	x^26 + x^25 + 220
94261,	x^26 + x^25 + 53
94273,	x^26 + x^25 + 47
94291,	x^26 + x^25 + 306
94307,	x^26 + x^25 + 93
94309,	x^26 + x^25 + 40
94321,	x^26 + x^25 + 37
94327,	x^26 + x^25 + 154
94331,	x^26 + x^25 + 239
94343,	x^26 + x^25 + 21
94349,	x^26 + x^25 + 159
94351,	x^26 + x^25 + 62
94379,	x^26 + x^25 + 179
94397,	x^26 + x^25 + 41
94399,	x^26 + x^25 + 3
94421,	x^26 + x^25 + 103
94427,	x^26 + x^25 + 74
94433,	x^26 + x^25 + 105
94439,	x^26 + x^25 + 7
94441,	x^26 + x^25 + 402
94447,	x^26 + x^25 + 75
94463,	x^26 + x^25 + 13
94477,	x^26 + x^25 + 71
94483,	x^26 + x^25 + 17
94513,	x^26 + x^25 + 221
94529,	x^26 + x^25 + 51
94531,	x^26 + x^25 + 287
94541,	x^26 + x^25 + 52
94543,	x^26 + x^25 + 3
94547,	x^26 + x^25 + 13
94559,	x^26 + x^25 + 44
94561,	x^26 + x^25 + 107
94573,	x^26 + x^25 + 15
94583,	x^26 + x^25 + 88
94597,	x^26 + x^25 + 154
94603,	x^26 + x^25 + 239
94613,	x^26 + x^25 + 138
94621,	x^26 + x^25 + 52
94649,	x^26 + x^25 + 6
94651,	x^26 + x^25 + 40
94687,	x^26 + x^25 + 48
94693,	x^26 + x^25 + 126
94709,	x^26 + x^25 + 362
94723,	x^26 + x^25 + 41
94727,	x^26 + x^25 + 34
94747,	x^26 + x^25 + 83
94771,	x^26 + x^25 + 344
94777,	x^26 + x^25 + 166
94781,	x^26 + x^25 + 21
94789,	x^26 + x^25 + 14
94793,	x^26 + x^25 + 159
94811,	x^26 + x^25 + 307
94819,	x^26 + x^25 + 552
94823,	x^26 + x^25 + 37
94837,	x^26 + x^25 + 15
94841,	x^26 + x^25 + 178
94847,	x^26 + x^25 + 42
94849,	x^26 + x^25 + 271
94873,	x^26 + x^25 + 97
94889,	x^26 + x^25 + 52
94903,	x^26 + x^25 + 38
94907,	x^26 + x^25 + 39
94933,	x^26 + x^25 + 106
94949,	x^26 + x^25 + 97
94951,	x^26 + x^25 + 105
94961,	x^26 + x^25 + 63
94993,	x^26 + x^25 + 15
94999,	x^26 + x^25 + 183
95003,	x^26 + x^25 + 50
95009,	x^26 + x^25 + 241
95021,	x^26 + x^25 + 155
95027,	x^26 + x^25 + 104
95063,	x^26 + x^25 + 20
95071,	x^26 + x^25 + 589
95083,	x^26 + x^25 + 23
95087,	x^26 + x^25 + 22
95089,	x^26 + x^25 + 31
95093,	x^26 + x^25 + 95
95101,	x^26 + x^25 + 54
95107,	x^26 + x^25 + 35
95111,	x^26 + x^25 + 337
95131,	x^26 + x^25 + 170
95143,	x^26 + x^25 + 275
95153,	x^26 + x^25 + 54
95177,	x^26 + x^25 + 17
95189,	x^26 + x^25 + 15
95191,	x^26 + x^25 + 42
95203,	x^26 + x^25 + 59
95213,	x^26 + x^25 + 28
95219,	x^26 + x^25 + 39
95231,	x^26 + x^25 + 209
95233,	x^26 + x^25 + 10
95239,	x^26 + x^25 + 22
95257,	x^26 + x^25 + 29
95261,	x^26 + x^25 + 37
95267,	x^26 + x^25 + 124
95273,	x^26 + x^25 + 141
95279,	x^26 + x^25 + 28
95287,	x^26 + x^25 + 90
95311,	x^26 + x^25 + 86
95317,	x^26 + x^25 + 96
95327,	x^26 + x^25 + 198
95339,	x^26 + x^25 + 146
95369,	x^26 + x^25 + 447
95383,	x^26 + x^25 + 29
95393,	x^26 + x^25 + 47
95401,	x^26 + x^25 + 95
95413,	x^26 + x^25 + 116
95419,	x^26 + x^25 + 18
95429,	x^26 + x^25 + 39
95441,	x^26 + x^25 + 53
95443,	x^26 + x^25 + 18
95461,	x^26 + x^25 + 30
95467,	x^26 + x^25 + 86
95471,	x^26 + x^25 + 421
95479,	x^26 + x^25 + 537
95483,	x^26 + x^25 + 43
95507,	x^26 + x^25 + 82
95527,	x^26 + x^25 + 5
95531,	x^26 + x^25 + 50
95539,	x^26 + x^25 + 105
95549,	x^26 + x^25 + 7
95561,	x^26 + x^25 + 402
95569,	x^26 + x^25 + 61
95581,	x^26 + x^25 + 35
95597,	x^26 + x^25 + 66
95603,	x^26 + x^25 + 29
95617,	x^26 + x^25 + 117
95621,	x^26 + x^25 + 379
95629,	x^26 + x^25 + 44
95633,	x^26 + x^25 + 23
95651,	x^26 + x^25 + 323
95701,	x^26 + x^25 + 118
95707,	x^26 + x^25 + 19
95713,	x^26 + x^25 + 40
95717,	x^26 + x^25 + 43
95723,	x^26 + x^25 + 85
95731,	x^26 + x^25 + 2
95737,	x^26 + x^25 + 40
95747,	x^26 + x^25 + 47
95773,	x^26 + x^25 + 21
95783,	x^26 + x^25 + 68
95789,	x^26 + x^25 + 67
95791,	x^26 + x^25 + 108
95801,	x^26 + x^25 + 39
95803,	x^26 + x^25 + 66
95813,	x^26 + x^25 + 29
95819,	x^26 + x^25 + 29
95857,	x^26 + x^25 + 233
95869,	x^26 + x^25 + 85
95873,	x^26 + x^25 + 69
95881,	x^26 + x^25 + 139
95891,	x^26 + x^25 + 43
95911,	x^26 + x^25 + 35
95917,	x^26 + x^25 + 150
95923,	x^26 + x^25 + 12
95929,	x^26 + x^25 + 52
95947,	x^26 + x^25 + 69
95957,	x^26 + x^25 + 57
95959,	x^26 + x^25 + 71
95971,	x^26 + x^25 + 17
95987,	x^26 + x^25 + 8
95989,	x^26 + x^25 + 69
96001,	x^26 + x^25 + 103
96013,	x^26 + x^25 + 15
96017,	x^26 + x^25 + 27
96043,	x^26 + x^25 + 32
96053,	x^26 + x^25 + 80
96059,	x^26 + x^25 + 62
96079,	x^26 + x^25 + 59
96097,	x^26 + x^25 + 37
96137,	x^26 + x^25 + 14
96149,	x^26 + x^25 + 184
96157,	x^26 + x^25 + 33
96167,	x^26 + x^25 + 13
96179,	x^26 + x^25 + 260
96181,	x^26 + x^25 + 44
96199,	x^26 + x^25 + 105
96211,	x^26 + x^25 + 14
96221,	x^26 + x^25 + 213
96223,	x^26 + x^25 + 94
96233,	x^26 + x^25 + 35
96259,	x^26 + x^25 + 124
96263,	x^26 + x^25 + 69
96269,	x^26 + x^25 + 15
96281,	x^26 + x^25 + 248
96289,	x^26 + x^25 + 31
96293,	x^26 + x^25 + 309
96323,	x^26 + x^25 + 180
96329,	x^26 + x^25 + 92
96331,	x^26 + x^25 + 151
96337,	x^26 + x^25 + 14
96353,	x^26 + x^25 + 56
96377,	x^26 + x^25 + 67
96401,	x^26 + x^25 + 26
96419,	x^26 + x^25 + 43
96431,	x^26 + x^25 + 119
96443,	x^26 + x^25 + 23
96451,	x^26 + x^25 + 304
96457,	x^26 + x^25 + 57
96461,	x^26 + x^25 + 396
96469,	x^26 + x^25 + 50
96479,	x^26 + x^25 + 55
96487,	x^26 + x^25 + 34
96493,	x^26 + x^25 + 28
96497,	x^26 + x^25 + 26
96517,	x^26 + x^25 + 168
