p,	poly
20089,	x^18 + x^17 + 43
20101,	x^18 + x^17 + 19
20107,	x^18 + x^17 + 2
20113,	x^18 + x^17 + 55
20117,	x^18 + x^17 + 27
20123,	x^18 + x^17 + 71
20129,	x^18 + x^17 + 69
20143,	x^18 + x^17 + 139
20147,	x^18 + x^17 + 21
20149,	x^18 + x^17 + 28
20161,	x^18 + x^17 + 127
20173,	x^18 + x^17 + 79
20177,	x^18 + x^17 + 85
20183,	x^18 + x^17 + 173
20201,	x^18 + x^17 + 46
20219,	x^18 + x^17 + 119
20231,	x^18 + x^17 + 35
20233,	x^18 + x^17 + 148
20249,	x^18 + x^17 + 73
20261,	x^18 + x^17 + 71
20269,	x^18 + x^17 + 138
20287,	x^18 + x^17 + 6
20297,	x^18 + x^17 + 62
20323,	x^18 + x^17 + 30
20327,	x^18 + x^17 + 19
20333,	x^18 + x^17 + 27
20341,	x^18 + x^17 + 222
20347,	x^18 + x^17 + 117
20353,	x^18 + x^17 + 185
20357,	x^18 + x^17 + 43
20359,	x^18 + x^17 + 363
20369,	x^18 + x^17 + 34
20389,	x^18 + x^17 + 21
20393,	x^18 + x^17 + 118
20399,	x^18 + x^17 + 28
20407,	x^18 + x^17 + 86
20411,	x^18 + x^17 + 30
20431,	x^18 + x^17 + 34
20441,	x^18 + x^17 + 21
20443,	x^18 + x^17 + 59
20477,	x^18 + x^17 + 2
20479,	x^18 + x^17 + 75
20483,	x^18 + x^17 + 69
20507,	x^18 + x^17 + 41
20509,	x^18 + x^17 + 50
20521,	x^18 + x^17 + 26
20533,	x^18 + x^17 + 6
20543,	x^18 + x^17 + 140
20549,	x^18 + x^17 + 95
20551,	x^18 + x^17 + 142
20563,	x^18 + x^17 + 50
20593,	x^18 + x^17 + 20
20599,	x^18 + x^17 + 87
20611,	x^18 + x^17 + 56
20627,	x^18 + x^17 + 246
20639,	x^18 + x^17 + 427
20641,	x^18 + x^17 + 102
20663,	x^18 + x^17 + 46
20681,	x^18 + x^17 + 363
20693,	x^18 + x^17 + 76
20707,	x^18 + x^17 + 242
20717,	x^18 + x^17 + 27
20719,	x^18 + x^17 + 134
20731,	x^18 + x^17 + 191
20743,	x^18 + x^17 + 116
20747,	x^18 + x^17 + 104
20749,	x^18 + x^17 + 150
20753,	x^18 + x^17 + 14
20759,	x^18 + x^17 + 62
20771,	x^18 + x^17 + 44
20773,	x^18 + x^17 + 26
20789,	x^18 + x^17 + 201
20807,	x^18 + x^17 + 35
20809,	x^18 + x^17 + 66
20849,	x^18 + x^17 + 58
20857,	x^18 + x^17 + 15
20873,	x^18 + x^17 + 101
20879,	x^18 + x^17 + 61
20887,	x^18 + x^17 + 103
20897,	x^18 + x^17 + 59
20899,	x^18 + x^17 + 2
20903,	x^18 + x^17 + 28
20921,	x^18 + x^17 + 38
20929,	x^18 + x^17 + 28
20939,	x^18 + x^17 + 7
20947,	x^18 + x^17 + 14
20959,	x^18 + x^17 + 198
20963,	x^18 + x^17 + 208
20981,	x^18 + x^17 + 104
20983,	x^18 + x^17 + 34
21001,	x^18 + x^17 + 170
21011,	x^18 + x^17 + 115
21013,	x^18 + x^17 + 5
21017,	x^18 + x^17 + 11
21019,	x^18 + x^17 + 232
21023,	x^18 + x^17 + 90
21031,	x^18 + x^17 + 270
21059,	x^18 + x^17 + 41
21061,	x^18 + x^17 + 21
21067,	x^18 + x^17 + 162
21089,	x^18 + x^17 + 19
21101,	x^18 + x^17 + 13
21107,	x^18 + x^17 + 21
21121,	x^18 + x^17 + 380
21139,	x^18 + x^17 + 250
21143,	x^18 + x^17 + 209
21149,	x^18 + x^17 + 300
21157,	x^18 + x^17 + 39
21163,	x^18 + x^17 + 122
21169,	x^18 + x^17 + 74
21179,	x^18 + x^17 + 114
21187,	x^18 + x^17 + 77
21191,	x^18 + x^17 + 69
21193,	x^18 + x^17 + 37
21211,	x^18 + x^17 + 68
21221,	x^18 + x^17 + 71
21227,	x^18 + x^17 + 17
21247,	x^18 + x^17 + 80
21269,	x^18 + x^17 + 43
21277,	x^18 + x^17 + 42
21283,	x^18 + x^17 + 57
21313,	x^18 + x^17 + 76
21317,	x^18 + x^17 + 14
21319,	x^18 + x^17 + 519
21323,	x^18 + x^17 + 99
21341,	x^18 + x^17 + 2
21347,	x^18 + x^17 + 18
21377,	x^18 + x^17 + 147
21379,	x^18 + x^17 + 79
21383,	x^18 + x^17 + 17
21391,	x^18 + x^17 + 76
21397,	x^18 + x^17 + 145
21401,	x^18 + x^17 + 239
21407,	x^18 + x^17 + 258
21419,	x^18 + x^17 + 128
21433,	x^18 + x^17 + 113
21467,	x^18 + x^17 + 213
21481,	x^18 + x^17 + 139
21487,	x^18 + x^17 + 5
21491,	x^18 + x^17 + 23
21493,	x^18 + x^17 + 78
21499,	x^18 + x^17 + 330
21503,	x^18 + x^17 + 209
21517,	x^18 + x^17 + 20
21521,	x^18 + x^17 + 148
21523,	x^18 + x^17 + 151
21529,	x^18 + x^17 + 249
21557,	x^18 + x^17 + 65
21559,	x^18 + x^17 + 187
21563,	x^18 + x^17 + 44
21569,	x^18 + x^17 + 6
21577,	x^18 + x^17 + 357
21587,	x^18 + x^17 + 62
21589,	x^18 + x^17 + 40
21599,	x^18 + x^17 + 92
21601,	x^18 + x^17 + 268
21611,	x^18 + x^17 + 162
21613,	x^18 + x^17 + 96
21617,	x^18 + x^17 + 80
21647,	x^18 + x^17 + 46
21649,	x^18 + x^17 + 62
21661,	x^18 + x^17 + 103
21673,	x^18 + x^17 + 61
21683,	x^18 + x^17 + 15
21701,	x^18 + x^17 + 46
21713,	x^18 + x^17 + 175
21727,	x^18 + x^17 + 37
21737,	x^18 + x^17 + 47
21739,	x^18 + x^17 + 15
21751,	x^18 + x^17 + 6
21757,	x^18 + x^17 + 17
21767,	x^18 + x^17 + 17
21773,	x^18 + x^17 + 51
21787,	x^18 + x^17 + 57
21799,	x^18 + x^17 + 263
21803,	x^18 + x^17 + 38
21817,	x^18 + x^17 + 53
21821,	x^18 + x^17 + 103
21839,	x^18 + x^17 + 172
21841,	x^18 + x^17 + 22
21851,	x^18 + x^17 + 24
21859,	x^18 + x^17 + 32
21863,	x^18 + x^17 + 14
21871,	x^18 + x^17 + 15
21881,	x^18 + x^17 + 3
21893,	x^18 + x^17 + 2
21911,	x^18 + x^17 + 181
21929,	x^18 + x^17 + 96
21937,	x^18 + x^17 + 133
21943,	x^18 + x^17 + 20
21961,	x^18 + x^17 + 145
21977,	x^18 + x^17 + 62
21991,	x^18 + x^17 + 12
21997,	x^18 + x^17 + 61
22003,	x^18 + x^17 + 93
22013,	x^18 + x^17 + 31
22027,	x^18 + x^17 + 170
22031,	x^18 + x^17 + 249
22037,	x^18 + x^17 + 72
22039,	x^18 + x^17 + 57
22051,	x^18 + x^17 + 173
22063,	x^18 + x^17 + 21
22067,	x^18 + x^17 + 39
22073,	x^18 + x^17 + 454
22079,	x^18 + x^17 + 95
22091,	x^18 + x^17 + 26
22093,	x^18 + x^17 + 72
22109,	x^18 + x^17 + 8
22111,	x^18 + x^17 + 60
22123,	x^18 + x^17 + 19
22129,	x^18 + x^17 + 51
22133,	x^18 + x^17 + 48
22147,	x^18 + x^17 + 159
22153,	x^18 + x^17 + 14
22157,	x^18 + x^17 + 128
22159,	x^18 + x^17 + 83
22171,	x^18 + x^17 + 127
22189,	x^18 + x^17 + 55
22193,	x^18 + x^17 + 209
22229,	x^18 + x^17 + 145
22247,	x^18 + x^17 + 109
22259,	x^18 + x^17 + 128
22271,	x^18 + x^17 + 179
22273,	x^18 + x^17 + 10
22277,	x^18 + x^17 + 12
22279,	x^18 + x^17 + 152
22283,	x^18 + x^17 + 18
22291,	x^18 + x^17 + 145
22303,	x^18 + x^17 + 103
22307,	x^18 + x^17 + 41
22343,	x^18 + x^17 + 158
22349,	x^18 + x^17 + 3
22367,	x^18 + x^17 + 22
22369,	x^18 + x^17 + 87
22381,	x^18 + x^17 + 24
22391,	x^18 + x^17 + 83
22397,	x^18 + x^17 + 19
22409,	x^18 + x^17 + 124
22433,	x^18 + x^17 + 75
22441,	x^18 + x^17 + 159
22447,	x^18 + x^17 + 86
22453,	x^18 + x^17 + 99
22469,	x^18 + x^17 + 8
22481,	x^18 + x^17 + 60
22483,	x^18 + x^17 + 76
22501,	x^18 + x^17 + 28
22511,	x^18 + x^17 + 153
22531,	x^18 + x^17 + 48
22541,	x^18 + x^17 + 62
22543,	x^18 + x^17 + 22
22549,	x^18 + x^17 + 54
22567,	x^18 + x^17 + 97
22571,	x^18 + x^17 + 24
22573,	x^18 + x^17 + 54
22613,	x^18 + x^17 + 46
22619,	x^18 + x^17 + 41
22621,	x^18 + x^17 + 54
22637,	x^18 + x^17 + 89
22639,	x^18 + x^17 + 106
22643,	x^18 + x^17 + 234
22651,	x^18 + x^17 + 248
22669,	x^18 + x^17 + 54
22679,	x^18 + x^17 + 115
22691,	x^18 + x^17 + 13
22697,	x^18 + x^17 + 184
22699,	x^18 + x^17 + 26
22709,	x^18 + x^17 + 10
22717,	x^18 + x^17 + 17
22721,	x^18 + x^17 + 75
22727,	x^18 + x^17 + 44
22739,	x^18 + x^17 + 91
22741,	x^18 + x^17 + 231
22751,	x^18 + x^17 + 182
22769,	x^18 + x^17 + 65
22777,	x^18 + x^17 + 57
22783,	x^18 + x^17 + 95
22787,	x^18 + x^17 + 94
22807,	x^18 + x^17 + 11
22811,	x^18 + x^17 + 213
22817,	x^18 + x^17 + 222
22853,	x^18 + x^17 + 125
22859,	x^18 + x^17 + 44
22861,	x^18 + x^17 + 62
22871,	x^18 + x^17 + 154
22877,	x^18 + x^17 + 38
22901,	x^18 + x^17 + 70
22907,	x^18 + x^17 + 60
22921,	x^18 + x^17 + 11
22937,	x^18 + x^17 + 173
22943,	x^18 + x^17 + 39
22961,	x^18 + x^17 + 214
22963,	x^18 + x^17 + 188
22973,	x^18 + x^17 + 41
22993,	x^18 + x^17 + 19
23003,	x^18 + x^17 + 24
23011,	x^18 + x^17 + 75
23017,	x^18 + x^17 + 5
23021,	x^18 + x^17 + 86
23027,	x^18 + x^17 + 69
23029,	x^18 + x^17 + 114
23039,	x^18 + x^17 + 70
23041,	x^18 + x^17 + 176
23053,	x^18 + x^17 + 209
23057,	x^18 + x^17 + 5
23059,	x^18 + x^17 + 60
23063,	x^18 + x^17 + 51
23071,	x^18 + x^17 + 217
23081,	x^18 + x^17 + 27
23087,	x^18 + x^17 + 126
23099,	x^18 + x^17 + 56
23117,	x^18 + x^17 + 17
23131,	x^18 + x^17 + 14
23143,	x^18 + x^17 + 141
23159,	x^18 + x^17 + 33
23167,	x^18 + x^17 + 5
23173,	x^18 + x^17 + 70
23189,	x^18 + x^17 + 251
23197,	x^18 + x^17 + 45
23201,	x^18 + x^17 + 39
23203,	x^18 + x^17 + 47
23209,	x^18 + x^17 + 109
23227,	x^18 + x^17 + 71
23251,	x^18 + x^17 + 162
23269,	x^18 + x^17 + 40
23279,	x^18 + x^17 + 33
23291,	x^18 + x^17 + 61
23293,	x^18 + x^17 + 24
23297,	x^18 + x^17 + 17
23311,	x^18 + x^17 + 270
23321,	x^18 + x^17 + 146
23327,	x^18 + x^17 + 20
23333,	x^18 + x^17 + 27
23339,	x^18 + x^17 + 19
23357,	x^18 + x^17 + 26
23369,	x^18 + x^17 + 6
23371,	x^18 + x^17 + 19
23399,	x^18 + x^17 + 127
23417,	x^18 + x^17 + 239
23431,	x^18 + x^17 + 12
23447,	x^18 + x^17 + 14
23459,	x^18 + x^17 + 177
23473,	x^18 + x^17 + 19
23497,	x^18 + x^17 + 79
23509,	x^18 + x^17 + 86
23531,	x^18 + x^17 + 116
23537,	x^18 + x^17 + 41
23539,	x^18 + x^17 + 2
23549,	x^18 + x^17 + 15
23557,	x^18 + x^17 + 92
23561,	x^18 + x^17 + 276
23563,	x^18 + x^17 + 34
23567,	x^18 + x^17 + 105
23581,	x^18 + x^17 + 523
23593,	x^18 + x^17 + 74
23599,	x^18 + x^17 + 17
23603,	x^18 + x^17 + 2
23609,	x^18 + x^17 + 163
23623,	x^18 + x^17 + 20
23627,	x^18 + x^17 + 77
23629,	x^18 + x^17 + 50
23633,	x^18 + x^17 + 55
23663,	x^18 + x^17 + 45
23669,	x^18 + x^17 + 19
23671,	x^18 + x^17 + 158
23677,	x^18 + x^17 + 96
23687,	x^18 + x^17 + 123
23689,	x^18 + x^17 + 19
23719,	x^18 + x^17 + 159
23741,	x^18 + x^17 + 26
23743,	x^18 + x^17 + 10
23747,	x^18 + x^17 + 304
23753,	x^18 + x^17 + 21
23761,	x^18 + x^17 + 254
23767,	x^18 + x^17 + 10
23773,	x^18 + x^17 + 132
23789,	x^18 + x^17 + 220
23801,	x^18 + x^17 + 446
23813,	x^18 + x^17 + 43
23819,	x^18 + x^17 + 47
23827,	x^18 + x^17 + 21
23831,	x^18 + x^17 + 158
23833,	x^18 + x^17 + 15
23857,	x^18 + x^17 + 205
23869,	x^18 + x^17 + 130
23873,	x^18 + x^17 + 27
23879,	x^18 + x^17 + 89
23887,	x^18 + x^17 + 21
23893,	x^18 + x^17 + 29
23899,	x^18 + x^17 + 18
23909,	x^18 + x^17 + 60
23911,	x^18 + x^17 + 108
23917,	x^18 + x^17 + 28
23929,	x^18 + x^17 + 212
23957,	x^18 + x^17 + 45
23971,	x^18 + x^17 + 18
23977,	x^18 + x^17 + 19
23981,	x^18 + x^17 + 508
23993,	x^18 + x^17 + 68
24001,	x^18 + x^17 + 59
24007,	x^18 + x^17 + 305
24019,	x^18 + x^17 + 321
24023,	x^18 + x^17 + 61
24029,	x^18 + x^17 + 7
24043,	x^18 + x^17 + 2
24049,	x^18 + x^17 + 217
24061,	x^18 + x^17 + 213
24071,	x^18 + x^17 + 166
24077,	x^18 + x^17 + 14
24083,	x^18 + x^17 + 24
24091,	x^18 + x^17 + 240
24097,	x^18 + x^17 + 58
24103,	x^18 + x^17 + 38
24107,	x^18 + x^17 + 88
24109,	x^18 + x^17 + 247
24113,	x^18 + x^17 + 24
24121,	x^18 + x^17 + 131
24133,	x^18 + x^17 + 58
24137,	x^18 + x^17 + 10
24151,	x^18 + x^17 + 34
24169,	x^18 + x^17 + 297
24179,	x^18 + x^17 + 40
24181,	x^18 + x^17 + 46
24197,	x^18 + x^17 + 65
24203,	x^18 + x^17 + 94
24223,	x^18 + x^17 + 3
24229,	x^18 + x^17 + 338
24239,	x^18 + x^17 + 143
24247,	x^18 + x^17 + 47
24251,	x^18 + x^17 + 56
24281,	x^18 + x^17 + 39
24317,	x^18 + x^17 + 38
24329,	x^18 + x^17 + 102
24337,	x^18 + x^17 + 55
24359,	x^18 + x^17 + 111
24371,	x^18 + x^17 + 59
24373,	x^18 + x^17 + 17
24379,	x^18 + x^17 + 40
24391,	x^18 + x^17 + 240
24407,	x^18 + x^17 + 93
24413,	x^18 + x^17 + 12
24419,	x^18 + x^17 + 32
24421,	x^18 + x^17 + 189
24439,	x^18 + x^17 + 19
24443,	x^18 + x^17 + 51
24469,	x^18 + x^17 + 119
24473,	x^18 + x^17 + 58
24481,	x^18 + x^17 + 37
24499,	x^18 + x^17 + 137
24509,	x^18 + x^17 + 130
24517,	x^18 + x^17 + 148
24527,	x^18 + x^17 + 20
24533,	x^18 + x^17 + 51
24547,	x^18 + x^17 + 51
24551,	x^18 + x^17 + 52
24571,	x^18 + x^17 + 26
24593,	x^18 + x^17 + 5
24611,	x^18 + x^17 + 116
24623,	x^18 + x^17 + 74
24631,	x^18 + x^17 + 43
24659,	x^18 + x^17 + 143
24671,	x^18 + x^17 + 131
24677,	x^18 + x^17 + 161
24683,	x^18 + x^17 + 78
24691,	x^18 + x^17 + 89
24697,	x^18 + x^17 + 82
24709,	x^18 + x^17 + 24
24733,	x^18 + x^17 + 31
24749,	x^18 + x^17 + 99
24763,	x^18 + x^17 + 42
24767,	x^18 + x^17 + 30
24781,	x^18 + x^17 + 41
24793,	x^18 + x^17 + 149
24799,	x^18 + x^17 + 76
24809,	x^18 + x^17 + 42
24821,	x^18 + x^17 + 29
24841,	x^18 + x^17 + 142
24847,	x^18 + x^17 + 14
24851,	x^18 + x^17 + 84
24859,	x^18 + x^17 + 334
24877,	x^18 + x^17 + 52
24889,	x^18 + x^17 + 59
24907,	x^18 + x^17 + 204
24917,	x^18 + x^17 + 18
24919,	x^18 + x^17 + 11
24923,	x^18 + x^17 + 39
24943,	x^18 + x^17 + 62
24953,	x^18 + x^17 + 206
24967,	x^18 + x^17 + 80
24971,	x^18 + x^17 + 34
24977,	x^18 + x^17 + 37
24979,	x^18 + x^17 + 44
24989,	x^18 + x^17 + 55
25013,	x^18 + x^17 + 29
25031,	x^18 + x^17 + 78
25033,	x^18 + x^17 + 5
25037,	x^18 + x^17 + 3
25057,	x^18 + x^17 + 23
25073,	x^18 + x^17 + 54
25087,	x^18 + x^17 + 59
25097,	x^18 + x^17 + 249
25111,	x^18 + x^17 + 142
25117,	x^18 + x^17 + 5
25121,	x^18 + x^17 + 7
25127,	x^18 + x^17 + 30
25147,	x^18 + x^17 + 213
25153,	x^18 + x^17 + 15
25163,	x^18 + x^17 + 24
25169,	x^18 + x^17 + 12
25171,	x^18 + x^17 + 71
25183,	x^18 + x^17 + 40
25189,	x^18 + x^17 + 65
25219,	x^18 + x^17 + 15
25229,	x^18 + x^17 + 79
25237,	x^18 + x^17 + 32
25243,	x^18 + x^17 + 20
25247,	x^18 + x^17 + 43
25253,	x^18 + x^17 + 76
25261,	x^18 + x^17 + 67
25301,	x^18 + x^17 + 42
25303,	x^18 + x^17 + 37
25307,	x^18 + x^17 + 112
25309,	x^18 + x^17 + 29
25321,	x^18 + x^17 + 543
25339,	x^18 + x^17 + 37
25343,	x^18 + x^17 + 45
25349,	x^18 + x^17 + 219
25357,	x^18 + x^17 + 223
25367,	x^18 + x^17 + 65
25373,	x^18 + x^17 + 48
25391,	x^18 + x^17 + 118
25409,	x^18 + x^17 + 48
25411,	x^18 + x^17 + 173
25423,	x^18 + x^17 + 182
25439,	x^18 + x^17 + 112
25447,	x^18 + x^17 + 46
25453,	x^18 + x^17 + 185
25457,	x^18 + x^17 + 54
25463,	x^18 + x^17 + 20
25469,	x^18 + x^17 + 184
25471,	x^18 + x^17 + 30
25523,	x^18 + x^17 + 32
25537,	x^18 + x^17 + 11
25541,	x^18 + x^17 + 128
25561,	x^18 + x^17 + 66
25577,	x^18 + x^17 + 166
25579,	x^18 + x^17 + 60
25583,	x^18 + x^17 + 40
25589,	x^18 + x^17 + 72
25601,	x^18 + x^17 + 47
25603,	x^18 + x^17 + 95
25609,	x^18 + x^17 + 175
25621,	x^18 + x^17 + 42
25633,	x^18 + x^17 + 17
25639,	x^18 + x^17 + 22
25643,	x^18 + x^17 + 137
25657,	x^18 + x^17 + 78
25667,	x^18 + x^17 + 60
25673,	x^18 + x^17 + 74
25679,	x^18 + x^17 + 97
25693,	x^18 + x^17 + 63
25703,	x^18 + x^17 + 62
25717,	x^18 + x^17 + 102
25733,	x^18 + x^17 + 3
25741,	x^18 + x^17 + 57
25747,	x^18 + x^17 + 34
25759,	x^18 + x^17 + 346
25763,	x^18 + x^17 + 161
25771,	x^18 + x^17 + 135
25793,	x^18 + x^17 + 6
25799,	x^18 + x^17 + 19
25801,	x^18 + x^17 + 76
25819,	x^18 + x^17 + 170
25841,	x^18 + x^17 + 11
25847,	x^18 + x^17 + 97
25849,	x^18 + x^17 + 222
25867,	x^18 + x^17 + 157
25873,	x^18 + x^17 + 80
25889,	x^18 + x^17 + 30
25903,	x^18 + x^17 + 47
25913,	x^18 + x^17 + 14
25919,	x^18 + x^17 + 103
25931,	x^18 + x^17 + 2
25933,	x^18 + x^17 + 21
25939,	x^18 + x^17 + 48
25943,	x^18 + x^17 + 7
25951,	x^18 + x^17 + 24
25969,	x^18 + x^17 + 143
25981,	x^18 + x^17 + 55
25997,	x^18 + x^17 + 101
25999,	x^18 + x^17 + 29
26003,	x^18 + x^17 + 35
26017,	x^18 + x^17 + 61
26021,	x^18 + x^17 + 235
26029,	x^18 + x^17 + 107
26041,	x^18 + x^17 + 17
26053,	x^18 + x^17 + 88
26083,	x^18 + x^17 + 265
26099,	x^18 + x^17 + 43
26107,	x^18 + x^17 + 92
26111,	x^18 + x^17 + 78
26113,	x^18 + x^17 + 43
26119,	x^18 + x^17 + 224
26141,	x^18 + x^17 + 40
26153,	x^18 + x^17 + 42
26161,	x^18 + x^17 + 58
26171,	x^18 + x^17 + 118
26177,	x^18 + x^17 + 86
26183,	x^18 + x^17 + 37
26189,	x^18 + x^17 + 233
26203,	x^18 + x^17 + 7
26209,	x^18 + x^17 + 89
26227,	x^18 + x^17 + 133
26237,	x^18 + x^17 + 77
26249,	x^18 + x^17 + 485
26251,	x^18 + x^17 + 108
26261,	x^18 + x^17 + 89
26263,	x^18 + x^17 + 94
26267,	x^18 + x^17 + 97
26293,	x^18 + x^17 + 202
26297,	x^18 + x^17 + 187
26309,	x^18 + x^17 + 115
26317,	x^18 + x^17 + 60
26321,	x^18 + x^17 + 6
26339,	x^18 + x^17 + 6
26347,	x^18 + x^17 + 182
26357,	x^18 + x^17 + 2
26371,	x^18 + x^17 + 3
26387,	x^18 + x^17 + 26
26393,	x^18 + x^17 + 10
26399,	x^18 + x^17 + 23
26407,	x^18 + x^17 + 20
26417,	x^18 + x^17 + 111
26423,	x^18 + x^17 + 214
26431,	x^18 + x^17 + 13
26437,	x^18 + x^17 + 223
26449,	x^18 + x^17 + 195
26459,	x^18 + x^17 + 17
26479,	x^18 + x^17 + 15
26489,	x^18 + x^17 + 26
26497,	x^18 + x^17 + 35
26501,	x^18 + x^17 + 65
26513,	x^18 + x^17 + 20
26539,	x^18 + x^17 + 35
26557,	x^18 + x^17 + 97
26561,	x^18 + x^17 + 79
26573,	x^18 + x^17 + 2
26591,	x^18 + x^17 + 88
26597,	x^18 + x^17 + 12
26627,	x^18 + x^17 + 56
26633,	x^18 + x^17 + 198
26641,	x^18 + x^17 + 31
26647,	x^18 + x^17 + 168
26669,	x^18 + x^17 + 78
26681,	x^18 + x^17 + 48
26683,	x^18 + x^17 + 61
26687,	x^18 + x^17 + 26
26693,	x^18 + x^17 + 65
26699,	x^18 + x^17 + 54
26701,	x^18 + x^17 + 92
26711,	x^18 + x^17 + 143
26713,	x^18 + x^17 + 39
26717,	x^18 + x^17 + 79
26723,	x^18 + x^17 + 29
26729,	x^18 + x^17 + 27
26731,	x^18 + x^17 + 73
26737,	x^18 + x^17 + 10
26759,	x^18 + x^17 + 359
26777,	x^18 + x^17 + 10
26783,	x^18 + x^17 + 15
26801,	x^18 + x^17 + 57
26813,	x^18 + x^17 + 11
26821,	x^18 + x^17 + 2
26833,	x^18 + x^17 + 109
26839,	x^18 + x^17 + 30
26849,	x^18 + x^17 + 17
26861,	x^18 + x^17 + 159
26863,	x^18 + x^17 + 126
26879,	x^18 + x^17 + 65
26881,	x^18 + x^17 + 99
26891,	x^18 + x^17 + 53
26893,	x^18 + x^17 + 34
26903,	x^18 + x^17 + 63
26921,	x^18 + x^17 + 197
26927,	x^18 + x^17 + 97
26947,	x^18 + x^17 + 30
26951,	x^18 + x^17 + 110
26953,	x^18 + x^17 + 28
26959,	x^18 + x^17 + 6
26981,	x^18 + x^17 + 38
26987,	x^18 + x^17 + 72
26993,	x^18 + x^17 + 44
27011,	x^18 + x^17 + 136
27017,	x^18 + x^17 + 84
27031,	x^18 + x^17 + 6
27043,	x^18 + x^17 + 51
27059,	x^18 + x^17 + 186
27061,	x^18 + x^17 + 28
27067,	x^18 + x^17 + 39
27073,	x^18 + x^17 + 99
27077,	x^18 + x^17 + 106
27091,	x^18 + x^17 + 43
27103,	x^18 + x^17 + 59
27107,	x^18 + x^17 + 77
27109,	x^18 + x^17 + 97
27127,	x^18 + x^17 + 91
27143,	x^18 + x^17 + 219
27179,	x^18 + x^17 + 120
27191,	x^18 + x^17 + 520
27197,	x^18 + x^17 + 35
27211,	x^18 + x^17 + 52
27239,	x^18 + x^17 + 164
27241,	x^18 + x^17 + 347
27253,	x^18 + x^17 + 18
27259,	x^18 + x^17 + 48
27271,	x^18 + x^17 + 12
27277,	x^18 + x^17 + 15
27281,	x^18 + x^17 + 75
27283,	x^18 + x^17 + 39
27299,	x^18 + x^17 + 87
27329,	x^18 + x^17 + 12
27337,	x^18 + x^17 + 15
27361,	x^18 + x^17 + 77
27367,	x^18 + x^17 + 53
27397,	x^18 + x^17 + 20
27407,	x^18 + x^17 + 229
27409,	x^18 + x^17 + 260
27427,	x^18 + x^17 + 105
27431,	x^18 + x^17 + 158
27437,	x^18 + x^17 + 178
27449,	x^18 + x^17 + 27
27457,	x^18 + x^17 + 31
27479,	x^18 + x^17 + 38
27481,	x^18 + x^17 + 42
27487,	x^18 + x^17 + 10
27509,	x^18 + x^17 + 90
27527,	x^18 + x^17 + 33
27529,	x^18 + x^17 + 145
27539,	x^18 + x^17 + 35
27541,	x^18 + x^17 + 200
27551,	x^18 + x^17 + 34
27581,	x^18 + x^17 + 178
27583,	x^18 + x^17 + 243
27611,	x^18 + x^17 + 2
27617,	x^18 + x^17 + 27
27631,	x^18 + x^17 + 6
27647,	x^18 + x^17 + 5
27653,	x^18 + x^17 + 44
27673,	x^18 + x^17 + 65
27689,	x^18 + x^17 + 21
27691,	x^18 + x^17 + 107
27697,	x^18 + x^17 + 159
27701,	x^18 + x^17 + 13
27733,	x^18 + x^17 + 72
27737,	x^18 + x^17 + 68
27739,	x^18 + x^17 + 197
27743,	x^18 + x^17 + 240
27749,	x^18 + x^17 + 166
27751,	x^18 + x^17 + 53
27763,	x^18 + x^17 + 18
27767,	x^18 + x^17 + 22
27773,	x^18 + x^17 + 3
27779,	x^18 + x^17 + 30
27791,	x^18 + x^17 + 33
27793,	x^18 + x^17 + 10
27799,	x^18 + x^17 + 14
27803,	x^18 + x^17 + 89
27809,	x^18 + x^17 + 270
27817,	x^18 + x^17 + 141
27823,	x^18 + x^17 + 19
27827,	x^18 + x^17 + 19
27847,	x^18 + x^17 + 96
27851,	x^18 + x^17 + 8
27883,	x^18 + x^17 + 29
27893,	x^18 + x^17 + 3
27901,	x^18 + x^17 + 489
27917,	x^18 + x^17 + 78
27919,	x^18 + x^17 + 106
27941,	x^18 + x^17 + 33
27943,	x^18 + x^17 + 6
27947,	x^18 + x^17 + 234
27953,	x^18 + x^17 + 333
27961,	x^18 + x^17 + 19
27967,	x^18 + x^17 + 278
27983,	x^18 + x^17 + 90
27997,	x^18 + x^17 + 24
28001,	x^18 + x^17 + 3
28019,	x^18 + x^17 + 197
28027,	x^18 + x^17 + 67
28031,	x^18 + x^17 + 67
28051,	x^18 + x^17 + 15
28057,	x^18 + x^17 + 58
28069,	x^18 + x^17 + 10
28081,	x^18 + x^17 + 61
28087,	x^18 + x^17 + 19
28097,	x^18 + x^17 + 89
28099,	x^18 + x^17 + 60
28109,	x^18 + x^17 + 287
28111,	x^18 + x^17 + 580
28123,	x^18 + x^17 + 75
28151,	x^18 + x^17 + 37
28163,	x^18 + x^17 + 98
28181,	x^18 + x^17 + 226
28183,	x^18 + x^17 + 23
28201,	x^18 + x^17 + 59
28211,	x^18 + x^17 + 23
28219,	x^18 + x^17 + 34
28229,	x^18 + x^17 + 266
28277,	x^18 + x^17 + 101
28279,	x^18 + x^17 + 150
28283,	x^18 + x^17 + 79
28289,	x^18 + x^17 + 284
28297,	x^18 + x^17 + 23
28307,	x^18 + x^17 + 109
28309,	x^18 + x^17 + 123
28319,	x^18 + x^17 + 132
28349,	x^18 + x^17 + 135
28351,	x^18 + x^17 + 303
28387,	x^18 + x^17 + 28
28393,	x^18 + x^17 + 141
28403,	x^18 + x^17 + 52
28409,	x^18 + x^17 + 86
28411,	x^18 + x^17 + 176
28429,	x^18 + x^17 + 98
