p,	poly
6367,	x^15 + x^14 + 29
6373,	x^15 + x^14 + 82
6379,	x^15 + x^14 + 101
6389,	x^15 + x^14 + 46
6397,	x^15 + x^14 + 33
6421,	x^15 + x^14 + 68
6427,	x^15 + x^14 + 58
6449,	x^15 + x^14 + 68
6451,	x^15 + x^14 + 36
6469,	x^15 + x^14 + 88
6473,	x^15 + x^14 + 24
6481,	x^15 + x^14 + 35
6491,	x^15 + x^14 + 80
6521,	x^15 + x^14 + 117
6529,	x^15 + x^14 + 56
6547,	x^15 + x^14 + 160
6551,	x^15 + x^14 + 56
6553,	x^15 + x^14 + 11
6563,	x^15 + x^14 + 10
6569,	x^15 + x^14 + 28
6571,	x^15 + x^14 + 49
6577,	x^15 + x^14 + 40
6581,	x^15 + x^14 + 83
6599,	x^15 + x^14 + 55
6607,	x^15 + x^14 + 49
6619,	x^15 + x^14 + 24
6637,	x^15 + x^14 + 5
6653,	x^15 + x^14 + 75
6659,	x^15 + x^14 + 138
6661,	x^15 + x^14 + 160
6673,	x^15 + x^14 + 94
6679,	x^15 + x^14 + 200
6689,	x^15 + x^14 + 29
6691,	x^15 + x^14 + 6
6701,	x^15 + x^14 + 158
6703,	x^15 + x^14 + 29
6709,	x^15 + x^14 + 41
6719,	x^15 + x^14 + 24
6733,	x^15 + x^14 + 89
6737,	x^15 + x^14 + 20
6761,	x^15 + x^14 + 11
6763,	x^15 + x^14 + 336
6779,	x^15 + x^14 + 3
6781,	x^15 + x^14 + 2
6791,	x^15 + x^14 + 159
6793,	x^15 + x^14 + 15
6803,	x^15 + x^14 + 3
6823,	x^15 + x^14 + 112
6827,	x^15 + x^14 + 12
6829,	x^15 + x^14 + 19
6833,	x^15 + x^14 + 24
6841,	x^15 + x^14 + 99
6857,	x^15 + x^14 + 13
6863,	x^15 + x^14 + 6
6869,	x^15 + x^14 + 37
6871,	x^15 + x^14 + 20
6883,	x^15 + x^14 + 44
6899,	x^15 + x^14 + 14
6907,	x^15 + x^14 + 7
6911,	x^15 + x^14 + 30
6917,	x^15 + x^14 + 20
6947,	x^15 + x^14 + 26
6949,	x^15 + x^14 + 28
6959,	x^15 + x^14 + 10
6961,	x^15 + x^14 + 92
6967,	x^15 + x^14 + 31
6971,	x^15 + x^14 + 36
6977,	x^15 + x^14 + 33
6983,	x^15 + x^14 + 107
6991,	x^15 + x^14 + 28
6997,	x^15 + x^14 + 14
7001,	x^15 + x^14 + 27
7013,	x^15 + x^14 + 3
7019,	x^15 + x^14 + 3
7027,	x^15 + x^14 + 115
7039,	x^15 + x^14 + 4
7043,	x^15 + x^14 + 4
7057,	x^15 + x^14 + 33
7069,	x^15 + x^14 + 18
7079,	x^15 + x^14 + 30
7103,	x^15 + x^14 + 23
7109,	x^15 + x^14 + 65
7121,	x^15 + x^14 + 3
7127,	x^15 + x^14 + 12
7129,	x^15 + x^14 + 92
7151,	x^15 + x^14 + 9
7159,	x^15 + x^14 + 89
7177,	x^15 + x^14 + 55
7187,	x^15 + x^14 + 38
7193,	x^15 + x^14 + 23
7207,	x^15 + x^14 + 15
7211,	x^15 + x^14 + 117
7213,	x^15 + x^14 + 51
7219,	x^15 + x^14 + 73
7229,	x^15 + x^14 + 43
7237,	x^15 + x^14 + 51
7243,	x^15 + x^14 + 42
7247,	x^15 + x^14 + 62
7253,	x^15 + x^14 + 19
7283,	x^15 + x^14 + 31
7297,	x^15 + x^14 + 63
7307,	x^15 + x^14 + 46
7309,	x^15 + x^14 + 43
7321,	x^15 + x^14 + 26
7331,	x^15 + x^14 + 12
7333,	x^15 + x^14 + 6
7349,	x^15 + x^14 + 3
7351,	x^15 + x^14 + 5
7369,	x^15 + x^14 + 110
7393,	x^15 + x^14 + 40
7411,	x^15 + x^14 + 80
7417,	x^15 + x^14 + 13
7433,	x^15 + x^14 + 45
7451,	x^15 + x^14 + 43
7457,	x^15 + x^14 + 10
7459,	x^15 + x^14 + 110
7477,	x^15 + x^14 + 58
7481,	x^15 + x^14 + 19
7487,	x^15 + x^14 + 79
7489,	x^15 + x^14 + 126
7499,	x^15 + x^14 + 4
7507,	x^15 + x^14 + 22
7517,	x^15 + x^14 + 59
7523,	x^15 + x^14 + 9
7529,	x^15 + x^14 + 12
7537,	x^15 + x^14 + 130
7541,	x^15 + x^14 + 23
7547,	x^15 + x^14 + 153
7549,	x^15 + x^14 + 54
7559,	x^15 + x^14 + 48
7561,	x^15 + x^14 + 19
7573,	x^15 + x^14 + 2
7577,	x^15 + x^14 + 20
7583,	x^15 + x^14 + 36
7589,	x^15 + x^14 + 12
7591,	x^15 + x^14 + 76
7603,	x^15 + x^14 + 185
7607,	x^15 + x^14 + 7
7621,	x^15 + x^14 + 22
7639,	x^15 + x^14 + 10
7643,	x^15 + x^14 + 21
7649,	x^15 + x^14 + 35
7669,	x^15 + x^14 + 19
7673,	x^15 + x^14 + 92
7681,	x^15 + x^14 + 74
7687,	x^15 + x^14 + 2
7691,	x^15 + x^14 + 21
7699,	x^15 + x^14 + 35
7703,	x^15 + x^14 + 12
7717,	x^15 + x^14 + 150
7723,	x^15 + x^14 + 21
7727,	x^15 + x^14 + 46
7741,	x^15 + x^14 + 24
7753,	x^15 + x^14 + 31
7757,	x^15 + x^14 + 35
7759,	x^15 + x^14 + 127
7789,	x^15 + x^14 + 40
7793,	x^15 + x^14 + 3
7817,	x^15 + x^14 + 6
7823,	x^15 + x^14 + 12
7829,	x^15 + x^14 + 35
7841,	x^15 + x^14 + 15
7853,	x^15 + x^14 + 39
7867,	x^15 + x^14 + 36
7873,	x^15 + x^14 + 7
7877,	x^15 + x^14 + 39
7879,	x^15 + x^14 + 17
7883,	x^15 + x^14 + 33
7901,	x^15 + x^14 + 152
7907,	x^15 + x^14 + 47
7919,	x^15 + x^14 + 2
7927,	x^15 + x^14 + 9
7933,	x^15 + x^14 + 15
7937,	x^15 + x^14 + 40
7949,	x^15 + x^14 + 2
7951,	x^15 + x^14 + 66
7963,	x^15 + x^14 + 51
7993,	x^15 + x^14 + 5
8009,	x^15 + x^14 + 39
8011,	x^15 + x^14 + 73
8017,	x^15 + x^14 + 227
8039,	x^15 + x^14 + 9
8053,	x^15 + x^14 + 70
8059,	x^15 + x^14 + 9
8069,	x^15 + x^14 + 27
8081,	x^15 + x^14 + 73
8087,	x^15 + x^14 + 37
8089,	x^15 + x^14 + 37
8093,	x^15 + x^14 + 44
8101,	x^15 + x^14 + 116
8111,	x^15 + x^14 + 46
8117,	x^15 + x^14 + 23
8123,	x^15 + x^14 + 7
8147,	x^15 + x^14 + 7
8161,	x^15 + x^14 + 14
8167,	x^15 + x^14 + 18
8171,	x^15 + x^14 + 46
8179,	x^15 + x^14 + 6
8191,	x^15 + x^14 + 58
8209,	x^15 + x^14 + 26
8219,	x^15 + x^14 + 11
8221,	x^15 + x^14 + 252
8231,	x^15 + x^14 + 6
8233,	x^15 + x^14 + 116
8237,	x^15 + x^14 + 58
8243,	x^15 + x^14 + 16
8263,	x^15 + x^14 + 16
8269,	x^15 + x^14 + 79
8273,	x^15 + x^14 + 19
8287,	x^15 + x^14 + 37
8291,	x^15 + x^14 + 39
8293,	x^15 + x^14 + 79
8297,	x^15 + x^14 + 10
8311,	x^15 + x^14 + 34
8317,	x^15 + x^14 + 43
8329,	x^15 + x^14 + 11
8353,	x^15 + x^14 + 80
8363,	x^15 + x^14 + 10
8369,	x^15 + x^14 + 67
8377,	x^15 + x^14 + 7
8387,	x^15 + x^14 + 3
8389,	x^15 + x^14 + 69
8419,	x^15 + x^14 + 43
8423,	x^15 + x^14 + 26
8429,	x^15 + x^14 + 14
8431,	x^15 + x^14 + 2
8443,	x^15 + x^14 + 35
8447,	x^15 + x^14 + 11
8461,	x^15 + x^14 + 154
8467,	x^15 + x^14 + 40
8501,	x^15 + x^14 + 58
8513,	x^15 + x^14 + 75
8521,	x^15 + x^14 + 99
8527,	x^15 + x^14 + 4
8537,	x^15 + x^14 + 35
8539,	x^15 + x^14 + 16
8543,	x^15 + x^14 + 67
8563,	x^15 + x^14 + 19
8573,	x^15 + x^14 + 75
8581,	x^15 + x^14 + 102
8597,	x^15 + x^14 + 11
8599,	x^15 + x^14 + 2
8609,	x^15 + x^14 + 6
8623,	x^15 + x^14 + 2
8627,	x^15 + x^14 + 46
8629,	x^15 + x^14 + 57
8641,	x^15 + x^14 + 17
8647,	x^15 + x^14 + 2
8663,	x^15 + x^14 + 16
8669,	x^15 + x^14 + 22
8677,	x^15 + x^14 + 2
8681,	x^15 + x^14 + 41
8689,	x^15 + x^14 + 137
8693,	x^15 + x^14 + 61
8699,	x^15 + x^14 + 87
8707,	x^15 + x^14 + 38
8713,	x^15 + x^14 + 5
8719,	x^15 + x^14 + 65
8731,	x^15 + x^14 + 6
8737,	x^15 + x^14 + 45
8741,	x^15 + x^14 + 40
8747,	x^15 + x^14 + 14
8753,	x^15 + x^14 + 63
8761,	x^15 + x^14 + 23
8779,	x^15 + x^14 + 121
8783,	x^15 + x^14 + 14
8803,	x^15 + x^14 + 49
8807,	x^15 + x^14 + 53
8819,	x^15 + x^14 + 3
8821,	x^15 + x^14 + 33
8831,	x^15 + x^14 + 169
8837,	x^15 + x^14 + 101
8839,	x^15 + x^14 + 115
8849,	x^15 + x^14 + 15
8861,	x^15 + x^14 + 139
8863,	x^15 + x^14 + 9
8867,	x^15 + x^14 + 27
8887,	x^15 + x^14 + 32
8893,	x^15 + x^14 + 21
8923,	x^15 + x^14 + 42
8929,	x^15 + x^14 + 11
8933,	x^15 + x^14 + 8
8941,	x^15 + x^14 + 38
8951,	x^15 + x^14 + 7
8963,	x^15 + x^14 + 30
8969,	x^15 + x^14 + 74
8971,	x^15 + x^14 + 13
8999,	x^15 + x^14 + 9
9001,	x^15 + x^14 + 73
9007,	x^15 + x^14 + 39
9011,	x^15 + x^14 + 42
9013,	x^15 + x^14 + 5
9029,	x^15 + x^14 + 7
9041,	x^15 + x^14 + 151
9043,	x^15 + x^14 + 107
9049,	x^15 + x^14 + 53
9059,	x^15 + x^14 + 43
9067,	x^15 + x^14 + 24
9091,	x^15 + x^14 + 24
9103,	x^15 + x^14 + 63
9109,	x^15 + x^14 + 56
9127,	x^15 + x^14 + 22
9133,	x^15 + x^14 + 72
9137,	x^15 + x^14 + 11
9151,	x^15 + x^14 + 25
9157,	x^15 + x^14 + 6
9161,	x^15 + x^14 + 39
9173,	x^15 + x^14 + 66
9181,	x^15 + x^14 + 186
9187,	x^15 + x^14 + 117
9199,	x^15 + x^14 + 50
9203,	x^15 + x^14 + 11
9209,	x^15 + x^14 + 119
9221,	x^15 + x^14 + 22
9227,	x^15 + x^14 + 27
9239,	x^15 + x^14 + 32
9241,	x^15 + x^14 + 13
9257,	x^15 + x^14 + 75
9277,	x^15 + x^14 + 42
9281,	x^15 + x^14 + 3
9283,	x^15 + x^14 + 66
9293,	x^15 + x^14 + 8
9311,	x^15 + x^14 + 3
9319,	x^15 + x^14 + 40
9323,	x^15 + x^14 + 77
9337,	x^15 + x^14 + 90
9341,	x^15 + x^14 + 40
9343,	x^15 + x^14 + 104
9349,	x^15 + x^14 + 23
9371,	x^15 + x^14 + 44
9377,	x^15 + x^14 + 69
9391,	x^15 + x^14 + 55
9397,	x^15 + x^14 + 34
9403,	x^15 + x^14 + 172
9413,	x^15 + x^14 + 3
9419,	x^15 + x^14 + 4
9421,	x^15 + x^14 + 30
9431,	x^15 + x^14 + 40
9433,	x^15 + x^14 + 47
9437,	x^15 + x^14 + 23
9439,	x^15 + x^14 + 34
9461,	x^15 + x^14 + 56
9463,	x^15 + x^14 + 105
9467,	x^15 + x^14 + 144
9473,	x^15 + x^14 + 42
9479,	x^15 + x^14 + 16
9491,	x^15 + x^14 + 9
9497,	x^15 + x^14 + 23
9511,	x^15 + x^14 + 69
9521,	x^15 + x^14 + 19
9533,	x^15 + x^14 + 23
9539,	x^15 + x^14 + 5
9547,	x^15 + x^14 + 29
9551,	x^15 + x^14 + 21
9587,	x^15 + x^14 + 47
9601,	x^15 + x^14 + 13
9613,	x^15 + x^14 + 29
9619,	x^15 + x^14 + 29
9623,	x^15 + x^14 + 7
9629,	x^15 + x^14 + 21
9631,	x^15 + x^14 + 37
9643,	x^15 + x^14 + 15
9649,	x^15 + x^14 + 53
9661,	x^15 + x^14 + 52
9677,	x^15 + x^14 + 12
9679,	x^15 + x^14 + 32
9689,	x^15 + x^14 + 38
9697,	x^15 + x^14 + 10
9719,	x^15 + x^14 + 27
9721,	x^15 + x^14 + 66
9733,	x^15 + x^14 + 38
9739,	x^15 + x^14 + 179
9743,	x^15 + x^14 + 64
9749,	x^15 + x^14 + 19
9767,	x^15 + x^14 + 11
9769,	x^15 + x^14 + 215
9781,	x^15 + x^14 + 10
9787,	x^15 + x^14 + 69
9791,	x^15 + x^14 + 3
9803,	x^15 + x^14 + 13
9811,	x^15 + x^14 + 5
9817,	x^15 + x^14 + 46
9829,	x^15 + x^14 + 123
9833,	x^15 + x^14 + 5
9839,	x^15 + x^14 + 4
9851,	x^15 + x^14 + 180
9857,	x^15 + x^14 + 149
9859,	x^15 + x^14 + 16
9871,	x^15 + x^14 + 26
9883,	x^15 + x^14 + 81
9887,	x^15 + x^14 + 3
9901,	x^15 + x^14 + 109
9907,	x^15 + x^14 + 6
9923,	x^15 + x^14 + 14
9929,	x^15 + x^14 + 41
9931,	x^15 + x^14 + 30
9941,	x^15 + x^14 + 58
9949,	x^15 + x^14 + 101
9967,	x^15 + x^14 + 126
9973,	x^15 + x^14 + 59
10007,	x^15 + x^14 + 6
10009,	x^15 + x^14 + 31
10037,	x^15 + x^14 + 50
10039,	x^15 + x^14 + 25
10061,	x^15 + x^14 + 73
10067,	x^15 + x^14 + 4
10069,	x^15 + x^14 + 96
10079,	x^15 + x^14 + 32
10091,	x^15 + x^14 + 4
10093,	x^15 + x^14 + 44
10099,	x^15 + x^14 + 22
10103,	x^15 + x^14 + 27
10111,	x^15 + x^14 + 13
10133,	x^15 + x^14 + 2
10139,	x^15 + x^14 + 65
10141,	x^15 + x^14 + 21
10151,	x^15 + x^14 + 6
10159,	x^15 + x^14 + 78
10163,	x^15 + x^14 + 28
10169,	x^15 + x^14 + 58
10177,	x^15 + x^14 + 22
10181,	x^15 + x^14 + 2
10193,	x^15 + x^14 + 11
10211,	x^15 + x^14 + 36
10223,	x^15 + x^14 + 43
10243,	x^15 + x^14 + 46
10247,	x^15 + x^14 + 14
10253,	x^15 + x^14 + 98
10259,	x^15 + x^14 + 29
10267,	x^15 + x^14 + 70
10271,	x^15 + x^14 + 25
10273,	x^15 + x^14 + 44
10289,	x^15 + x^14 + 33
10301,	x^15 + x^14 + 117
10303,	x^15 + x^14 + 49
10313,	x^15 + x^14 + 17
10321,	x^15 + x^14 + 106
10331,	x^15 + x^14 + 83
10333,	x^15 + x^14 + 22
10337,	x^15 + x^14 + 57
10343,	x^15 + x^14 + 3
10357,	x^15 + x^14 + 69
10369,	x^15 + x^14 + 44
10391,	x^15 + x^14 + 9
10399,	x^15 + x^14 + 4
10427,	x^15 + x^14 + 119
10429,	x^15 + x^14 + 21
10433,	x^15 + x^14 + 111
10453,	x^15 + x^14 + 42
10457,	x^15 + x^14 + 24
10459,	x^15 + x^14 + 4
10463,	x^15 + x^14 + 3
10477,	x^15 + x^14 + 47
10487,	x^15 + x^14 + 32
10499,	x^15 + x^14 + 37
10501,	x^15 + x^14 + 72
10513,	x^15 + x^14 + 123
10529,	x^15 + x^14 + 77
10531,	x^15 + x^14 + 52
10559,	x^15 + x^14 + 7
10567,	x^15 + x^14 + 121
10589,	x^15 + x^14 + 7
10597,	x^15 + x^14 + 19
10601,	x^15 + x^14 + 7
10607,	x^15 + x^14 + 8
10613,	x^15 + x^14 + 163
10627,	x^15 + x^14 + 33
10631,	x^15 + x^14 + 45
10639,	x^15 + x^14 + 11
10651,	x^15 + x^14 + 80
10657,	x^15 + x^14 + 80
10663,	x^15 + x^14 + 158
10667,	x^15 + x^14 + 49
10687,	x^15 + x^14 + 14
10691,	x^15 + x^14 + 3
10709,	x^15 + x^14 + 10
10711,	x^15 + x^14 + 149
10723,	x^15 + x^14 + 92
10729,	x^15 + x^14 + 46
10733,	x^15 + x^14 + 50
10739,	x^15 + x^14 + 45
10753,	x^15 + x^14 + 13
10771,	x^15 + x^14 + 25
10781,	x^15 + x^14 + 132
10789,	x^15 + x^14 + 67
10799,	x^15 + x^14 + 4
10831,	x^15 + x^14 + 50
10837,	x^15 + x^14 + 2
10847,	x^15 + x^14 + 24
10853,	x^15 + x^14 + 52
10859,	x^15 + x^14 + 55
10861,	x^15 + x^14 + 2
10867,	x^15 + x^14 + 15
10883,	x^15 + x^14 + 7
10889,	x^15 + x^14 + 29
10891,	x^15 + x^14 + 150
10903,	x^15 + x^14 + 31
10909,	x^15 + x^14 + 6
10937,	x^15 + x^14 + 24
10939,	x^15 + x^14 + 22
10949,	x^15 + x^14 + 26
10957,	x^15 + x^14 + 56
10973,	x^15 + x^14 + 19
10979,	x^15 + x^14 + 142
10987,	x^15 + x^14 + 10
10993,	x^15 + x^14 + 13
11003,	x^15 + x^14 + 51
11027,	x^15 + x^14 + 36
11047,	x^15 + x^14 + 72
11057,	x^15 + x^14 + 41
11059,	x^15 + x^14 + 138
11069,	x^15 + x^14 + 139
11071,	x^15 + x^14 + 86
11083,	x^15 + x^14 + 95
11087,	x^15 + x^14 + 18
11093,	x^15 + x^14 + 107
11113,	x^15 + x^14 + 52
11117,	x^15 + x^14 + 11
11119,	x^15 + x^14 + 18
11131,	x^15 + x^14 + 4
11149,	x^15 + x^14 + 30
11159,	x^15 + x^14 + 16
11161,	x^15 + x^14 + 78
11171,	x^15 + x^14 + 7
11173,	x^15 + x^14 + 42
11177,	x^15 + x^14 + 6
11197,	x^15 + x^14 + 5
11213,	x^15 + x^14 + 13
11239,	x^15 + x^14 + 19
11243,	x^15 + x^14 + 47
11251,	x^15 + x^14 + 185
11257,	x^15 + x^14 + 101
11261,	x^15 + x^14 + 107
11273,	x^15 + x^14 + 40
11279,	x^15 + x^14 + 95
11287,	x^15 + x^14 + 30
11299,	x^15 + x^14 + 209
11311,	x^15 + x^14 + 82
11317,	x^15 + x^14 + 88
11321,	x^15 + x^14 + 117
11329,	x^15 + x^14 + 105
11351,	x^15 + x^14 + 132
11353,	x^15 + x^14 + 63
11369,	x^15 + x^14 + 12
11383,	x^15 + x^14 + 36
11393,	x^15 + x^14 + 34
11399,	x^15 + x^14 + 8
11411,	x^15 + x^14 + 31
11423,	x^15 + x^14 + 8
11437,	x^15 + x^14 + 7
11443,	x^15 + x^14 + 40
11447,	x^15 + x^14 + 22
11467,	x^15 + x^14 + 201
11471,	x^15 + x^14 + 40
11483,	x^15 + x^14 + 33
11489,	x^15 + x^14 + 17
11491,	x^15 + x^14 + 37
11497,	x^15 + x^14 + 7
11503,	x^15 + x^14 + 19
11519,	x^15 + x^14 + 18
11527,	x^15 + x^14 + 77
11549,	x^15 + x^14 + 10
11551,	x^15 + x^14 + 39
11579,	x^15 + x^14 + 51
11587,	x^15 + x^14 + 67
11593,	x^15 + x^14 + 43
11597,	x^15 + x^14 + 22
11617,	x^15 + x^14 + 78
11621,	x^15 + x^14 + 155
11633,	x^15 + x^14 + 11
11657,	x^15 + x^14 + 27
11677,	x^15 + x^14 + 96
11681,	x^15 + x^14 + 52
11689,	x^15 + x^14 + 46
11699,	x^15 + x^14 + 45
11701,	x^15 + x^14 + 120
11717,	x^15 + x^14 + 65
11719,	x^15 + x^14 + 93
11731,	x^15 + x^14 + 80
11743,	x^15 + x^14 + 50
11777,	x^15 + x^14 + 29
11779,	x^15 + x^14 + 19
11783,	x^15 + x^14 + 22
11789,	x^15 + x^14 + 41
11801,	x^15 + x^14 + 3
11807,	x^15 + x^14 + 19
11813,	x^15 + x^14 + 2
11821,	x^15 + x^14 + 57
11827,	x^15 + x^14 + 16
11831,	x^15 + x^14 + 26
11833,	x^15 + x^14 + 43
11839,	x^15 + x^14 + 115
11863,	x^15 + x^14 + 33
11867,	x^15 + x^14 + 10
11887,	x^15 + x^14 + 39
11897,	x^15 + x^14 + 20
11903,	x^15 + x^14 + 9
11909,	x^15 + x^14 + 104
11923,	x^15 + x^14 + 134
11927,	x^15 + x^14 + 109
11933,	x^15 + x^14 + 30
11939,	x^15 + x^14 + 20
11941,	x^15 + x^14 + 11
11953,	x^15 + x^14 + 40
11959,	x^15 + x^14 + 23
11969,	x^15 + x^14 + 3
11971,	x^15 + x^14 + 246
11981,	x^15 + x^14 + 50
11987,	x^15 + x^14 + 17
12007,	x^15 + x^14 + 121
12011,	x^15 + x^14 + 92
12037,	x^15 + x^14 + 65
12041,	x^15 + x^14 + 17
12043,	x^15 + x^14 + 7
12049,	x^15 + x^14 + 78
12071,	x^15 + x^14 + 20
12073,	x^15 + x^14 + 23
12097,	x^15 + x^14 + 17
12101,	x^15 + x^14 + 38
12107,	x^15 + x^14 + 30
12109,	x^15 + x^14 + 18
12113,	x^15 + x^14 + 14
12119,	x^15 + x^14 + 16
12143,	x^15 + x^14 + 6
12149,	x^15 + x^14 + 22
12157,	x^15 + x^14 + 13
12161,	x^15 + x^14 + 13
12163,	x^15 + x^14 + 10
12197,	x^15 + x^14 + 12
12203,	x^15 + x^14 + 30
12211,	x^15 + x^14 + 78
12227,	x^15 + x^14 + 23
12239,	x^15 + x^14 + 7
12241,	x^15 + x^14 + 111
12251,	x^15 + x^14 + 70
12253,	x^15 + x^14 + 15
12263,	x^15 + x^14 + 8
12269,	x^15 + x^14 + 3
12277,	x^15 + x^14 + 55
12281,	x^15 + x^14 + 14
12289,	x^15 + x^14 + 57
12301,	x^15 + x^14 + 50
12323,	x^15 + x^14 + 94
12329,	x^15 + x^14 + 3
12343,	x^15 + x^14 + 23
12347,	x^15 + x^14 + 12
12373,	x^15 + x^14 + 54
12377,	x^15 + x^14 + 73
12379,	x^15 + x^14 + 54
12391,	x^15 + x^14 + 148
12401,	x^15 + x^14 + 3
12409,	x^15 + x^14 + 122
12413,	x^15 + x^14 + 68
12421,	x^15 + x^14 + 297
12433,	x^15 + x^14 + 103
12437,	x^15 + x^14 + 63
12451,	x^15 + x^14 + 100
12457,	x^15 + x^14 + 160
12473,	x^15 + x^14 + 14
12479,	x^15 + x^14 + 234
12487,	x^15 + x^14 + 100
12491,	x^15 + x^14 + 84
12497,	x^15 + x^14 + 27
12503,	x^15 + x^14 + 68
12511,	x^15 + x^14 + 45
12517,	x^15 + x^14 + 76
12527,	x^15 + x^14 + 8
12539,	x^15 + x^14 + 11
12541,	x^15 + x^14 + 14
12547,	x^15 + x^14 + 39
12553,	x^15 + x^14 + 26
12569,	x^15 + x^14 + 34
12577,	x^15 + x^14 + 67
12583,	x^15 + x^14 + 15
12589,	x^15 + x^14 + 32
12601,	x^15 + x^14 + 23
12611,	x^15 + x^14 + 20
12613,	x^15 + x^14 + 95
12619,	x^15 + x^14 + 36
12637,	x^15 + x^14 + 98
12641,	x^15 + x^14 + 28
12647,	x^15 + x^14 + 25
12653,	x^15 + x^14 + 19
12659,	x^15 + x^14 + 27
12671,	x^15 + x^14 + 24
12689,	x^15 + x^14 + 68
12697,	x^15 + x^14 + 277
12703,	x^15 + x^14 + 33
12713,	x^15 + x^14 + 5
12721,	x^15 + x^14 + 51
12739,	x^15 + x^14 + 113
12743,	x^15 + x^14 + 36
12757,	x^15 + x^14 + 37
12763,	x^15 + x^14 + 103
12781,	x^15 + x^14 + 153
12791,	x^15 + x^14 + 39
12799,	x^15 + x^14 + 17
12809,	x^15 + x^14 + 35
12821,	x^15 + x^14 + 97
12823,	x^15 + x^14 + 7
12829,	x^15 + x^14 + 157
12841,	x^15 + x^14 + 97
12853,	x^15 + x^14 + 105
12889,	x^15 + x^14 + 117
12893,	x^15 + x^14 + 69
12899,	x^15 + x^14 + 28
12907,	x^15 + x^14 + 71
12911,	x^15 + x^14 + 10
12917,	x^15 + x^14 + 22
12919,	x^15 + x^14 + 138
12923,	x^15 + x^14 + 25
12941,	x^15 + x^14 + 2
12953,	x^15 + x^14 + 88
12959,	x^15 + x^14 + 5
12967,	x^15 + x^14 + 14
12973,	x^15 + x^14 + 57
12979,	x^15 + x^14 + 56
12983,	x^15 + x^14 + 14
13001,	x^15 + x^14 + 57
13003,	x^15 + x^14 + 57
13007,	x^15 + x^14 + 25
13009,	x^15 + x^14 + 14
13033,	x^15 + x^14 + 45
13037,	x^15 + x^14 + 31
13043,	x^15 + x^14 + 30
13049,	x^15 + x^14 + 3
13063,	x^15 + x^14 + 47
13093,	x^15 + x^14 + 150
13099,	x^15 + x^14 + 6
13103,	x^15 + x^14 + 108
13109,	x^15 + x^14 + 32
13121,	x^15 + x^14 + 56
13127,	x^15 + x^14 + 95
13147,	x^15 + x^14 + 34
13151,	x^15 + x^14 + 7
13159,	x^15 + x^14 + 2
13163,	x^15 + x^14 + 28
13171,	x^15 + x^14 + 195
13177,	x^15 + x^14 + 19
13183,	x^15 + x^14 + 16
13187,	x^15 + x^14 + 4
13217,	x^15 + x^14 + 41
13219,	x^15 + x^14 + 24
13229,	x^15 + x^14 + 18
13241,	x^15 + x^14 + 42
13249,	x^15 + x^14 + 204
13259,	x^15 + x^14 + 42
13267,	x^15 + x^14 + 21
13291,	x^15 + x^14 + 97
13297,	x^15 + x^14 + 70
13309,	x^15 + x^14 + 26
13313,	x^15 + x^14 + 48
13327,	x^15 + x^14 + 29
13331,	x^15 + x^14 + 53
13337,	x^15 + x^14 + 10
13339,	x^15 + x^14 + 11
13367,	x^15 + x^14 + 11
13381,	x^15 + x^14 + 102
13397,	x^15 + x^14 + 34
13399,	x^15 + x^14 + 9
13411,	x^15 + x^14 + 5
13417,	x^15 + x^14 + 37
13421,	x^15 + x^14 + 51
13441,	x^15 + x^14 + 47
13451,	x^15 + x^14 + 75
13457,	x^15 + x^14 + 7
13463,	x^15 + x^14 + 6
13469,	x^15 + x^14 + 27
13477,	x^15 + x^14 + 20
13487,	x^15 + x^14 + 14
13499,	x^15 + x^14 + 3
13513,	x^15 + x^14 + 42
13523,	x^15 + x^14 + 16
13537,	x^15 + x^14 + 31
13553,	x^15 + x^14 + 66
13567,	x^15 + x^14 + 189
13577,	x^15 + x^14 + 114
13591,	x^15 + x^14 + 44
13597,	x^15 + x^14 + 218
13613,	x^15 + x^14 + 30
13619,	x^15 + x^14 + 48
13627,	x^15 + x^14 + 92
13633,	x^15 + x^14 + 165
13649,	x^15 + x^14 + 14
13669,	x^15 + x^14 + 11
13679,	x^15 + x^14 + 12
13681,	x^15 + x^14 + 123
13687,	x^15 + x^14 + 115
13691,	x^15 + x^14 + 49
13693,	x^15 + x^14 + 107
13697,	x^15 + x^14 + 3
13709,	x^15 + x^14 + 7
13711,	x^15 + x^14 + 35
13721,	x^15 + x^14 + 67
13723,	x^15 + x^14 + 40
13729,	x^15 + x^14 + 340
13751,	x^15 + x^14 + 49
13757,	x^15 + x^14 + 29
13759,	x^15 + x^14 + 20
13763,	x^15 + x^14 + 90
13781,	x^15 + x^14 + 7
13789,	x^15 + x^14 + 165
13799,	x^15 + x^14 + 24
13807,	x^15 + x^14 + 102
13829,	x^15 + x^14 + 84
13831,	x^15 + x^14 + 112
13841,	x^15 + x^14 + 24
13859,	x^15 + x^14 + 85
13873,	x^15 + x^14 + 10
13877,	x^15 + x^14 + 62
13879,	x^15 + x^14 + 16
13883,	x^15 + x^14 + 19
13901,	x^15 + x^14 + 106
13903,	x^15 + x^14 + 35
13907,	x^15 + x^14 + 4
13913,	x^15 + x^14 + 108
13921,	x^15 + x^14 + 114
13931,	x^15 + x^14 + 124
13933,	x^15 + x^14 + 15
13963,	x^15 + x^14 + 13
13967,	x^15 + x^14 + 73
13997,	x^15 + x^14 + 119
13999,	x^15 + x^14 + 11
