p,	poly
14009,	x^14 + x^13 + 15
14011,	x^14 + x^13 + 39
14029,	x^14 + x^13 + 41
14033,	x^14 + x^13 + 20
14051,	x^14 + x^13 + 54
14057,	x^14 + x^13 + 27
14071,	x^14 + x^13 + 65
14081,	x^14 + x^13 + 48
14083,	x^14 + x^13 + 48
14087,	x^14 + x^13 + 80
14107,	x^14 + x^13 + 17
14143,	x^14 + x^13 + 3
14149,	x^14 + x^13 + 113
14153,	x^14 + x^13 + 95
14159,	x^14 + x^13 + 113
14173,	x^14 + x^13 + 112
14177,	x^14 + x^13 + 133
14197,	x^14 + x^13 + 197
14207,	x^14 + x^13 + 21
14221,	x^14 + x^13 + 136
14243,	x^14 + x^13 + 33
14249,	x^14 + x^13 + 17
14251,	x^14 + x^13 + 86
14281,	x^14 + x^13 + 78
14293,	x^14 + x^13 + 162
14303,	x^14 + x^13 + 270
14321,	x^14 + x^13 + 124
14323,	x^14 + x^13 + 12
14327,	x^14 + x^13 + 5
14341,	x^14 + x^13 + 21
14347,	x^14 + x^13 + 28
14369,	x^14 + x^13 + 27
14387,	x^14 + x^13 + 23
14389,	x^14 + x^13 + 42
14401,	x^14 + x^13 + 76
14407,	x^14 + x^13 + 97
14411,	x^14 + x^13 + 51
14419,	x^14 + x^13 + 70
14423,	x^14 + x^13 + 30
14431,	x^14 + x^13 + 119
14437,	x^14 + x^13 + 70
14447,	x^14 + x^13 + 74
14449,	x^14 + x^13 + 117
14461,	x^14 + x^13 + 40
14479,	x^14 + x^13 + 6
14489,	x^14 + x^13 + 6
14503,	x^14 + x^13 + 70
14519,	x^14 + x^13 + 70
14533,	x^14 + x^13 + 89
14537,	x^14 + x^13 + 28
14543,	x^14 + x^13 + 29
14549,	x^14 + x^13 + 83
14551,	x^14 + x^13 + 95
14557,	x^14 + x^13 + 56
14561,	x^14 + x^13 + 15
14563,	x^14 + x^13 + 21
14591,	x^14 + x^13 + 68
14593,	x^14 + x^13 + 124
14621,	x^14 + x^13 + 86
14627,	x^14 + x^13 + 19
14629,	x^14 + x^13 + 10
14633,	x^14 + x^13 + 134
14639,	x^14 + x^13 + 35
14653,	x^14 + x^13 + 20
14657,	x^14 + x^13 + 27
14669,	x^14 + x^13 + 58
14683,	x^14 + x^13 + 38
14699,	x^14 + x^13 + 71
14713,	x^14 + x^13 + 43
14717,	x^14 + x^13 + 42
14723,	x^14 + x^13 + 52
14731,	x^14 + x^13 + 87
14737,	x^14 + x^13 + 80
14741,	x^14 + x^13 + 135
14747,	x^14 + x^13 + 50
14753,	x^14 + x^13 + 80
14759,	x^14 + x^13 + 116
14767,	x^14 + x^13 + 24
14771,	x^14 + x^13 + 6
14779,	x^14 + x^13 + 143
14783,	x^14 + x^13 + 35
14797,	x^14 + x^13 + 5
14813,	x^14 + x^13 + 75
14821,	x^14 + x^13 + 6
14827,	x^14 + x^13 + 97
14831,	x^14 + x^13 + 11
14843,	x^14 + x^13 + 26
14851,	x^14 + x^13 + 52
14867,	x^14 + x^13 + 183
14869,	x^14 + x^13 + 14
14879,	x^14 + x^13 + 119
14887,	x^14 + x^13 + 44
14891,	x^14 + x^13 + 8
14897,	x^14 + x^13 + 174
14923,	x^14 + x^13 + 111
14929,	x^14 + x^13 + 74
14939,	x^14 + x^13 + 33
14947,	x^14 + x^13 + 30
14951,	x^14 + x^13 + 46
14957,	x^14 + x^13 + 48
14969,	x^14 + x^13 + 26
14983,	x^14 + x^13 + 24
15013,	x^14 + x^13 + 6
15017,	x^14 + x^13 + 5
15031,	x^14 + x^13 + 24
15053,	x^14 + x^13 + 12
15061,	x^14 + x^13 + 44
15073,	x^14 + x^13 + 71
15077,	x^14 + x^13 + 59
15083,	x^14 + x^13 + 190
15091,	x^14 + x^13 + 48
15101,	x^14 + x^13 + 154
15107,	x^14 + x^13 + 94
15121,	x^14 + x^13 + 22
15131,	x^14 + x^13 + 2
15137,	x^14 + x^13 + 12
15139,	x^14 + x^13 + 62
15149,	x^14 + x^13 + 11
15161,	x^14 + x^13 + 83
15173,	x^14 + x^13 + 22
15187,	x^14 + x^13 + 28
15193,	x^14 + x^13 + 22
15199,	x^14 + x^13 + 7
15217,	x^14 + x^13 + 61
15227,	x^14 + x^13 + 60
15233,	x^14 + x^13 + 45
15241,	x^14 + x^13 + 19
15259,	x^14 + x^13 + 163
15263,	x^14 + x^13 + 74
15269,	x^14 + x^13 + 8
15271,	x^14 + x^13 + 71
15277,	x^14 + x^13 + 58
15287,	x^14 + x^13 + 111
15289,	x^14 + x^13 + 113
15299,	x^14 + x^13 + 28
15307,	x^14 + x^13 + 68
15313,	x^14 + x^13 + 74
15319,	x^14 + x^13 + 117
15329,	x^14 + x^13 + 14
15331,	x^14 + x^13 + 63
15349,	x^14 + x^13 + 53
15359,	x^14 + x^13 + 46
15361,	x^14 + x^13 + 52
15373,	x^14 + x^13 + 122
15377,	x^14 + x^13 + 147
15383,	x^14 + x^13 + 22
15391,	x^14 + x^13 + 157
15401,	x^14 + x^13 + 12
15413,	x^14 + x^13 + 83
15427,	x^14 + x^13 + 71
15439,	x^14 + x^13 + 29
15443,	x^14 + x^13 + 38
15451,	x^14 + x^13 + 58
15461,	x^14 + x^13 + 18
15467,	x^14 + x^13 + 60
15473,	x^14 + x^13 + 6
15493,	x^14 + x^13 + 188
15497,	x^14 + x^13 + 180
15511,	x^14 + x^13 + 13
15527,	x^14 + x^13 + 15
15541,	x^14 + x^13 + 54
15551,	x^14 + x^13 + 56
15559,	x^14 + x^13 + 86
15569,	x^14 + x^13 + 15
15581,	x^14 + x^13 + 22
15583,	x^14 + x^13 + 101
15601,	x^14 + x^13 + 23
15607,	x^14 + x^13 + 48
15619,	x^14 + x^13 + 23
15629,	x^14 + x^13 + 12
15641,	x^14 + x^13 + 13
15643,	x^14 + x^13 + 37
15647,	x^14 + x^13 + 14
15649,	x^14 + x^13 + 166
15661,	x^14 + x^13 + 53
15667,	x^14 + x^13 + 32
15671,	x^14 + x^13 + 151
15679,	x^14 + x^13 + 116
15683,	x^14 + x^13 + 2
15727,	x^14 + x^13 + 57
15731,	x^14 + x^13 + 6
15733,	x^14 + x^13 + 109
15737,	x^14 + x^13 + 107
15739,	x^14 + x^13 + 14
15749,	x^14 + x^13 + 37
15761,	x^14 + x^13 + 232
15767,	x^14 + x^13 + 60
15773,	x^14 + x^13 + 110
15787,	x^14 + x^13 + 52
15791,	x^14 + x^13 + 212
15797,	x^14 + x^13 + 164
15803,	x^14 + x^13 + 24
15809,	x^14 + x^13 + 91
15817,	x^14 + x^13 + 116
15823,	x^14 + x^13 + 69
15859,	x^14 + x^13 + 32
15877,	x^14 + x^13 + 24
15881,	x^14 + x^13 + 99
15887,	x^14 + x^13 + 47
15889,	x^14 + x^13 + 84
15901,	x^14 + x^13 + 141
15907,	x^14 + x^13 + 46
15913,	x^14 + x^13 + 60
15919,	x^14 + x^13 + 13
15923,	x^14 + x^13 + 134
15937,	x^14 + x^13 + 57
15959,	x^14 + x^13 + 65
15971,	x^14 + x^13 + 233
15973,	x^14 + x^13 + 78
15991,	x^14 + x^13 + 15
16001,	x^14 + x^13 + 127
16007,	x^14 + x^13 + 5
16033,	x^14 + x^13 + 28
16057,	x^14 + x^13 + 129
16061,	x^14 + x^13 + 75
16063,	x^14 + x^13 + 26
16067,	x^14 + x^13 + 58
16069,	x^14 + x^13 + 6
16073,	x^14 + x^13 + 24
16087,	x^14 + x^13 + 45
16091,	x^14 + x^13 + 188
16097,	x^14 + x^13 + 46
16103,	x^14 + x^13 + 23
16111,	x^14 + x^13 + 136
16127,	x^14 + x^13 + 92
16139,	x^14 + x^13 + 10
16141,	x^14 + x^13 + 86
16183,	x^14 + x^13 + 45
16187,	x^14 + x^13 + 22
16189,	x^14 + x^13 + 37
16193,	x^14 + x^13 + 26
16217,	x^14 + x^13 + 55
16223,	x^14 + x^13 + 37
16229,	x^14 + x^13 + 90
16231,	x^14 + x^13 + 46
16249,	x^14 + x^13 + 111
16253,	x^14 + x^13 + 76
16267,	x^14 + x^13 + 20
16273,	x^14 + x^13 + 7
16301,	x^14 + x^13 + 97
16319,	x^14 + x^13 + 152
16333,	x^14 + x^13 + 52
16339,	x^14 + x^13 + 57
16349,	x^14 + x^13 + 91
16361,	x^14 + x^13 + 95
16363,	x^14 + x^13 + 28
16369,	x^14 + x^13 + 76
16381,	x^14 + x^13 + 11
16411,	x^14 + x^13 + 198
16417,	x^14 + x^13 + 78
16421,	x^14 + x^13 + 50
16427,	x^14 + x^13 + 47
16433,	x^14 + x^13 + 46
16447,	x^14 + x^13 + 3
16451,	x^14 + x^13 + 188
16453,	x^14 + x^13 + 17
16477,	x^14 + x^13 + 11
16481,	x^14 + x^13 + 94
16487,	x^14 + x^13 + 7
16493,	x^14 + x^13 + 95
16519,	x^14 + x^13 + 30
16529,	x^14 + x^13 + 88
16547,	x^14 + x^13 + 50
16553,	x^14 + x^13 + 10
16561,	x^14 + x^13 + 28
16567,	x^14 + x^13 + 3
16573,	x^14 + x^13 + 54
16603,	x^14 + x^13 + 45
16607,	x^14 + x^13 + 182
16619,	x^14 + x^13 + 40
16631,	x^14 + x^13 + 131
16633,	x^14 + x^13 + 123
16649,	x^14 + x^13 + 68
16651,	x^14 + x^13 + 123
16657,	x^14 + x^13 + 41
16661,	x^14 + x^13 + 283
16673,	x^14 + x^13 + 26
16691,	x^14 + x^13 + 19
16693,	x^14 + x^13 + 34
16699,	x^14 + x^13 + 60
16703,	x^14 + x^13 + 61
16729,	x^14 + x^13 + 134
16741,	x^14 + x^13 + 24
16747,	x^14 + x^13 + 29
16759,	x^14 + x^13 + 62
16763,	x^14 + x^13 + 35
16787,	x^14 + x^13 + 99
16811,	x^14 + x^13 + 31
16823,	x^14 + x^13 + 73
16829,	x^14 + x^13 + 12
16831,	x^14 + x^13 + 232
16843,	x^14 + x^13 + 72
16871,	x^14 + x^13 + 17
16879,	x^14 + x^13 + 75
16883,	x^14 + x^13 + 176
16889,	x^14 + x^13 + 165
16901,	x^14 + x^13 + 2
16903,	x^14 + x^13 + 86
16921,	x^14 + x^13 + 41
16927,	x^14 + x^13 + 14
16931,	x^14 + x^13 + 23
16937,	x^14 + x^13 + 22
16943,	x^14 + x^13 + 5
16963,	x^14 + x^13 + 30
16979,	x^14 + x^13 + 216
16981,	x^14 + x^13 + 93
16987,	x^14 + x^13 + 44
16993,	x^14 + x^13 + 51
17011,	x^14 + x^13 + 226
17021,	x^14 + x^13 + 69
17027,	x^14 + x^13 + 18
17029,	x^14 + x^13 + 10
17033,	x^14 + x^13 + 21
17041,	x^14 + x^13 + 85
17047,	x^14 + x^13 + 12
17053,	x^14 + x^13 + 32
17077,	x^14 + x^13 + 2
17093,	x^14 + x^13 + 29
17099,	x^14 + x^13 + 46
17107,	x^14 + x^13 + 12
17117,	x^14 + x^13 + 38
17123,	x^14 + x^13 + 8
17137,	x^14 + x^13 + 77
17159,	x^14 + x^13 + 21
17167,	x^14 + x^13 + 3
17183,	x^14 + x^13 + 22
17189,	x^14 + x^13 + 51
17191,	x^14 + x^13 + 77
17203,	x^14 + x^13 + 30
17207,	x^14 + x^13 + 237
17209,	x^14 + x^13 + 23
17231,	x^14 + x^13 + 13
17239,	x^14 + x^13 + 161
17257,	x^14 + x^13 + 78
17291,	x^14 + x^13 + 200
17293,	x^14 + x^13 + 98
17299,	x^14 + x^13 + 109
17317,	x^14 + x^13 + 135
17321,	x^14 + x^13 + 82
17327,	x^14 + x^13 + 232
17333,	x^14 + x^13 + 2
17341,	x^14 + x^13 + 198
17351,	x^14 + x^13 + 110
17359,	x^14 + x^13 + 192
17377,	x^14 + x^13 + 41
17383,	x^14 + x^13 + 26
17387,	x^14 + x^13 + 24
17389,	x^14 + x^13 + 24
17393,	x^14 + x^13 + 44
17401,	x^14 + x^13 + 11
17417,	x^14 + x^13 + 264
17419,	x^14 + x^13 + 187
17431,	x^14 + x^13 + 59
17443,	x^14 + x^13 + 140
17449,	x^14 + x^13 + 91
17467,	x^14 + x^13 + 75
17471,	x^14 + x^13 + 211
17477,	x^14 + x^13 + 32
17483,	x^14 + x^13 + 70
17489,	x^14 + x^13 + 114
17491,	x^14 + x^13 + 12
17497,	x^14 + x^13 + 5
17509,	x^14 + x^13 + 30
17519,	x^14 + x^13 + 76
17539,	x^14 + x^13 + 23
17551,	x^14 + x^13 + 6
17569,	x^14 + x^13 + 57
17573,	x^14 + x^13 + 26
17579,	x^14 + x^13 + 93
17581,	x^14 + x^13 + 50
17597,	x^14 + x^13 + 97
17599,	x^14 + x^13 + 295
17609,	x^14 + x^13 + 27
17623,	x^14 + x^13 + 99
17627,	x^14 + x^13 + 70
17657,	x^14 + x^13 + 87
17659,	x^14 + x^13 + 13
17669,	x^14 + x^13 + 2
17681,	x^14 + x^13 + 73
17683,	x^14 + x^13 + 141
17707,	x^14 + x^13 + 5
17713,	x^14 + x^13 + 47
17729,	x^14 + x^13 + 187
17737,	x^14 + x^13 + 51
17747,	x^14 + x^13 + 53
17749,	x^14 + x^13 + 6
17761,	x^14 + x^13 + 69
17783,	x^14 + x^13 + 40
17789,	x^14 + x^13 + 17
17791,	x^14 + x^13 + 7
17807,	x^14 + x^13 + 89
17827,	x^14 + x^13 + 97
17837,	x^14 + x^13 + 2
17839,	x^14 + x^13 + 12
17851,	x^14 + x^13 + 40
17863,	x^14 + x^13 + 78
17881,	x^14 + x^13 + 46
17891,	x^14 + x^13 + 40
17903,	x^14 + x^13 + 7
17909,	x^14 + x^13 + 417
17911,	x^14 + x^13 + 93
17921,	x^14 + x^13 + 21
17923,	x^14 + x^13 + 26
17929,	x^14 + x^13 + 217
17939,	x^14 + x^13 + 32
17957,	x^14 + x^13 + 22
17959,	x^14 + x^13 + 28
17971,	x^14 + x^13 + 138
17977,	x^14 + x^13 + 5
17981,	x^14 + x^13 + 38
17987,	x^14 + x^13 + 94
17989,	x^14 + x^13 + 17
18013,	x^14 + x^13 + 15
18041,	x^14 + x^13 + 3
18043,	x^14 + x^13 + 128
18047,	x^14 + x^13 + 14
18049,	x^14 + x^13 + 104
18059,	x^14 + x^13 + 6
18061,	x^14 + x^13 + 10
18077,	x^14 + x^13 + 19
18089,	x^14 + x^13 + 73
18097,	x^14 + x^13 + 31
18119,	x^14 + x^13 + 199
18121,	x^14 + x^13 + 70
18127,	x^14 + x^13 + 29
18131,	x^14 + x^13 + 46
18133,	x^14 + x^13 + 13
18143,	x^14 + x^13 + 44
18149,	x^14 + x^13 + 63
18169,	x^14 + x^13 + 74
18181,	x^14 + x^13 + 30
18191,	x^14 + x^13 + 214
18199,	x^14 + x^13 + 135
18211,	x^14 + x^13 + 63
18217,	x^14 + x^13 + 14
18223,	x^14 + x^13 + 69
18229,	x^14 + x^13 + 280
18233,	x^14 + x^13 + 107
18251,	x^14 + x^13 + 6
18253,	x^14 + x^13 + 60
18257,	x^14 + x^13 + 61
18269,	x^14 + x^13 + 19
18287,	x^14 + x^13 + 66
18289,	x^14 + x^13 + 164
18301,	x^14 + x^13 + 21
18307,	x^14 + x^13 + 89
18311,	x^14 + x^13 + 208
18313,	x^14 + x^13 + 95
18329,	x^14 + x^13 + 74
18341,	x^14 + x^13 + 56
18353,	x^14 + x^13 + 73
18367,	x^14 + x^13 + 17
18371,	x^14 + x^13 + 14
18379,	x^14 + x^13 + 11
18397,	x^14 + x^13 + 42
18401,	x^14 + x^13 + 29
18413,	x^14 + x^13 + 51
18427,	x^14 + x^13 + 48
18433,	x^14 + x^13 + 17
18439,	x^14 + x^13 + 193
18443,	x^14 + x^13 + 18
18451,	x^14 + x^13 + 38
18457,	x^14 + x^13 + 37
18461,	x^14 + x^13 + 98
18481,	x^14 + x^13 + 139
18493,	x^14 + x^13 + 61
18503,	x^14 + x^13 + 7
18517,	x^14 + x^13 + 87
18521,	x^14 + x^13 + 22
18523,	x^14 + x^13 + 12
18539,	x^14 + x^13 + 6
18541,	x^14 + x^13 + 47
18553,	x^14 + x^13 + 34
18583,	x^14 + x^13 + 117
18587,	x^14 + x^13 + 22
18593,	x^14 + x^13 + 71
18617,	x^14 + x^13 + 33
18637,	x^14 + x^13 + 71
18661,	x^14 + x^13 + 31
18671,	x^14 + x^13 + 42
18679,	x^14 + x^13 + 83
18691,	x^14 + x^13 + 130
18701,	x^14 + x^13 + 82
18713,	x^14 + x^13 + 111
18719,	x^14 + x^13 + 14
18731,	x^14 + x^13 + 18
18743,	x^14 + x^13 + 91
18749,	x^14 + x^13 + 10
18757,	x^14 + x^13 + 2
18773,	x^14 + x^13 + 45
18787,	x^14 + x^13 + 51
18793,	x^14 + x^13 + 30
18797,	x^14 + x^13 + 79
18803,	x^14 + x^13 + 181
18839,	x^14 + x^13 + 92
18859,	x^14 + x^13 + 166
18869,	x^14 + x^13 + 56
18899,	x^14 + x^13 + 146
18911,	x^14 + x^13 + 436
18913,	x^14 + x^13 + 13
18917,	x^14 + x^13 + 20
18919,	x^14 + x^13 + 94
18947,	x^14 + x^13 + 60
18959,	x^14 + x^13 + 114
18973,	x^14 + x^13 + 23
18979,	x^14 + x^13 + 254
19001,	x^14 + x^13 + 69
19009,	x^14 + x^13 + 119
19013,	x^14 + x^13 + 29
19031,	x^14 + x^13 + 124
19037,	x^14 + x^13 + 3
19051,	x^14 + x^13 + 7
19069,	x^14 + x^13 + 50
19073,	x^14 + x^13 + 102
19079,	x^14 + x^13 + 21
19081,	x^14 + x^13 + 63
19087,	x^14 + x^13 + 19
19121,	x^14 + x^13 + 51
19139,	x^14 + x^13 + 54
19141,	x^14 + x^13 + 6
19157,	x^14 + x^13 + 243
19163,	x^14 + x^13 + 26
19181,	x^14 + x^13 + 83
19183,	x^14 + x^13 + 45
19207,	x^14 + x^13 + 77
19211,	x^14 + x^13 + 106
19213,	x^14 + x^13 + 67
19219,	x^14 + x^13 + 73
19231,	x^14 + x^13 + 6
19237,	x^14 + x^13 + 24
19249,	x^14 + x^13 + 70
19259,	x^14 + x^13 + 40
19267,	x^14 + x^13 + 20
19273,	x^14 + x^13 + 30
19289,	x^14 + x^13 + 55
19301,	x^14 + x^13 + 8
19309,	x^14 + x^13 + 46
19319,	x^14 + x^13 + 85
19333,	x^14 + x^13 + 21
19373,	x^14 + x^13 + 2
19379,	x^14 + x^13 + 14
19381,	x^14 + x^13 + 52
19387,	x^14 + x^13 + 7
19391,	x^14 + x^13 + 33
19403,	x^14 + x^13 + 19
19417,	x^14 + x^13 + 20
19421,	x^14 + x^13 + 19
19423,	x^14 + x^13 + 37
19427,	x^14 + x^13 + 21
19429,	x^14 + x^13 + 90
19433,	x^14 + x^13 + 27
19441,	x^14 + x^13 + 39
19447,	x^14 + x^13 + 192
19457,	x^14 + x^13 + 39
19463,	x^14 + x^13 + 170
19469,	x^14 + x^13 + 47
19471,	x^14 + x^13 + 91
19477,	x^14 + x^13 + 44
19483,	x^14 + x^13 + 3
19489,	x^14 + x^13 + 39
19501,	x^14 + x^13 + 6
19507,	x^14 + x^13 + 14
19531,	x^14 + x^13 + 77
19541,	x^14 + x^13 + 52
19543,	x^14 + x^13 + 40
19553,	x^14 + x^13 + 136
19559,	x^14 + x^13 + 14
19571,	x^14 + x^13 + 138
19577,	x^14 + x^13 + 6
19583,	x^14 + x^13 + 82
19597,	x^14 + x^13 + 56
19603,	x^14 + x^13 + 43
19609,	x^14 + x^13 + 66
19661,	x^14 + x^13 + 19
19681,	x^14 + x^13 + 11
19687,	x^14 + x^13 + 134
19697,	x^14 + x^13 + 17
19699,	x^14 + x^13 + 50
19709,	x^14 + x^13 + 10
19717,	x^14 + x^13 + 57
19727,	x^14 + x^13 + 14
19739,	x^14 + x^13 + 24
19751,	x^14 + x^13 + 29
19753,	x^14 + x^13 + 7
19759,	x^14 + x^13 + 127
19763,	x^14 + x^13 + 5
19777,	x^14 + x^13 + 184
19793,	x^14 + x^13 + 31
19801,	x^14 + x^13 + 62
19813,	x^14 + x^13 + 21
19819,	x^14 + x^13 + 10
19841,	x^14 + x^13 + 78
19843,	x^14 + x^13 + 87
19853,	x^14 + x^13 + 3
19861,	x^14 + x^13 + 46
19867,	x^14 + x^13 + 71
19889,	x^14 + x^13 + 291
19891,	x^14 + x^13 + 40
19913,	x^14 + x^13 + 34
19919,	x^14 + x^13 + 69
19927,	x^14 + x^13 + 55
19937,	x^14 + x^13 + 12
19949,	x^14 + x^13 + 40
19961,	x^14 + x^13 + 13
19963,	x^14 + x^13 + 2
19973,	x^14 + x^13 + 29
19979,	x^14 + x^13 + 34
19991,	x^14 + x^13 + 79
19993,	x^14 + x^13 + 30
19997,	x^14 + x^13 + 28
20011,	x^14 + x^13 + 18
20021,	x^14 + x^13 + 3
20023,	x^14 + x^13 + 62
20029,	x^14 + x^13 + 130
20047,	x^14 + x^13 + 39
20051,	x^14 + x^13 + 61
20063,	x^14 + x^13 + 17
20071,	x^14 + x^13 + 3
20089,	x^14 + x^13 + 222
20101,	x^14 + x^13 + 6
20107,	x^14 + x^13 + 5
20113,	x^14 + x^13 + 70
20117,	x^14 + x^13 + 75
20123,	x^14 + x^13 + 42
20129,	x^14 + x^13 + 27
20143,	x^14 + x^13 + 20
20147,	x^14 + x^13 + 19
20149,	x^14 + x^13 + 18
20161,	x^14 + x^13 + 65
20173,	x^14 + x^13 + 96
20177,	x^14 + x^13 + 73
20183,	x^14 + x^13 + 46
20201,	x^14 + x^13 + 362
20219,	x^14 + x^13 + 182
20231,	x^14 + x^13 + 145
20233,	x^14 + x^13 + 10
20249,	x^14 + x^13 + 215
20261,	x^14 + x^13 + 92
20269,	x^14 + x^13 + 160
20287,	x^14 + x^13 + 73
20297,	x^14 + x^13 + 48
20323,	x^14 + x^13 + 20
20327,	x^14 + x^13 + 26
20333,	x^14 + x^13 + 161
20341,	x^14 + x^13 + 24
20347,	x^14 + x^13 + 59
20353,	x^14 + x^13 + 13
20357,	x^14 + x^13 + 39
20359,	x^14 + x^13 + 114
20369,	x^14 + x^13 + 24
20389,	x^14 + x^13 + 21
20393,	x^14 + x^13 + 68
20399,	x^14 + x^13 + 70
20407,	x^14 + x^13 + 14
20411,	x^14 + x^13 + 90
20431,	x^14 + x^13 + 104
20441,	x^14 + x^13 + 27
20443,	x^14 + x^13 + 32
20477,	x^14 + x^13 + 215
20479,	x^14 + x^13 + 109
20483,	x^14 + x^13 + 76
20507,	x^14 + x^13 + 93
20509,	x^14 + x^13 + 63
20521,	x^14 + x^13 + 26
20533,	x^14 + x^13 + 14
20543,	x^14 + x^13 + 97
20549,	x^14 + x^13 + 8
20551,	x^14 + x^13 + 6
20563,	x^14 + x^13 + 23
20593,	x^14 + x^13 + 14
20599,	x^14 + x^13 + 26
20611,	x^14 + x^13 + 33
20627,	x^14 + x^13 + 6
20639,	x^14 + x^13 + 55
20641,	x^14 + x^13 + 23
20663,	x^14 + x^13 + 85
20681,	x^14 + x^13 + 57
20693,	x^14 + x^13 + 147
20707,	x^14 + x^13 + 112
20717,	x^14 + x^13 + 20
20719,	x^14 + x^13 + 69
20731,	x^14 + x^13 + 22
20743,	x^14 + x^13 + 34
20747,	x^14 + x^13 + 87
20749,	x^14 + x^13 + 37
20753,	x^14 + x^13 + 12
20759,	x^14 + x^13 + 7
20771,	x^14 + x^13 + 19
20773,	x^14 + x^13 + 35
20789,	x^14 + x^13 + 82
20807,	x^14 + x^13 + 10
20809,	x^14 + x^13 + 91
20849,	x^14 + x^13 + 6
20857,	x^14 + x^13 + 123
20873,	x^14 + x^13 + 24
20879,	x^14 + x^13 + 142
20887,	x^14 + x^13 + 19
20897,	x^14 + x^13 + 48
20899,	x^14 + x^13 + 168
20903,	x^14 + x^13 + 45
20921,	x^14 + x^13 + 142
20929,	x^14 + x^13 + 82
20939,	x^14 + x^13 + 98
20947,	x^14 + x^13 + 11
20959,	x^14 + x^13 + 28
20963,	x^14 + x^13 + 46
20981,	x^14 + x^13 + 130
20983,	x^14 + x^13 + 47
21001,	x^14 + x^13 + 52
21011,	x^14 + x^13 + 97
21013,	x^14 + x^13 + 19
21017,	x^14 + x^13 + 3
21019,	x^14 + x^13 + 2
21023,	x^14 + x^13 + 14
21031,	x^14 + x^13 + 12
21059,	x^14 + x^13 + 40
21061,	x^14 + x^13 + 111
21067,	x^14 + x^13 + 41
21089,	x^14 + x^13 + 15
21101,	x^14 + x^13 + 18
21107,	x^14 + x^13 + 33
21121,	x^14 + x^13 + 68
21139,	x^14 + x^13 + 14
21143,	x^14 + x^13 + 30
21149,	x^14 + x^13 + 78
21157,	x^14 + x^13 + 71
21163,	x^14 + x^13 + 32
21169,	x^14 + x^13 + 182
21179,	x^14 + x^13 + 33
21187,	x^14 + x^13 + 109
21191,	x^14 + x^13 + 86
21193,	x^14 + x^13 + 11
21211,	x^14 + x^13 + 3
21221,	x^14 + x^13 + 2
21227,	x^14 + x^13 + 5
21247,	x^14 + x^13 + 13
21269,	x^14 + x^13 + 18
21277,	x^14 + x^13 + 82
21283,	x^14 + x^13 + 38
21313,	x^14 + x^13 + 11
21317,	x^14 + x^13 + 18
21319,	x^14 + x^13 + 47
21323,	x^14 + x^13 + 15
21341,	x^14 + x^13 + 109
21347,	x^14 + x^13 + 41
21377,	x^14 + x^13 + 38
21379,	x^14 + x^13 + 18
21383,	x^14 + x^13 + 92
21391,	x^14 + x^13 + 151
21397,	x^14 + x^13 + 21
21401,	x^14 + x^13 + 21
21407,	x^14 + x^13 + 5
21419,	x^14 + x^13 + 101
21433,	x^14 + x^13 + 69
21467,	x^14 + x^13 + 8
21481,	x^14 + x^13 + 139
21487,	x^14 + x^13 + 20
21491,	x^14 + x^13 + 281
21493,	x^14 + x^13 + 78
21499,	x^14 + x^13 + 75
21503,	x^14 + x^13 + 33
21517,	x^14 + x^13 + 15
21521,	x^14 + x^13 + 14
21523,	x^14 + x^13 + 50
21529,	x^14 + x^13 + 171
21557,	x^14 + x^13 + 8
21559,	x^14 + x^13 + 43
21563,	x^14 + x^13 + 32
21569,	x^14 + x^13 + 27
21577,	x^14 + x^13 + 41
21587,	x^14 + x^13 + 2
21589,	x^14 + x^13 + 42
21599,	x^14 + x^13 + 63
21601,	x^14 + x^13 + 52
21611,	x^14 + x^13 + 13
21613,	x^14 + x^13 + 52
21617,	x^14 + x^13 + 21
21647,	x^14 + x^13 + 93
21649,	x^14 + x^13 + 101
21661,	x^14 + x^13 + 24
21673,	x^14 + x^13 + 61
21683,	x^14 + x^13 + 5
21701,	x^14 + x^13 + 114
21713,	x^14 + x^13 + 108
21727,	x^14 + x^13 + 74
21737,	x^14 + x^13 + 35
21739,	x^14 + x^13 + 142
21751,	x^14 + x^13 + 23
21757,	x^14 + x^13 + 17
21767,	x^14 + x^13 + 33
21773,	x^14 + x^13 + 78
21787,	x^14 + x^13 + 26
21799,	x^14 + x^13 + 117
21803,	x^14 + x^13 + 31
21817,	x^14 + x^13 + 67
21821,	x^14 + x^13 + 84
21839,	x^14 + x^13 + 85
21841,	x^14 + x^13 + 73
21851,	x^14 + x^13 + 10
21859,	x^14 + x^13 + 13
21863,	x^14 + x^13 + 5
21871,	x^14 + x^13 + 42
21881,	x^14 + x^13 + 142
21893,	x^14 + x^13 + 65
21911,	x^14 + x^13 + 181
21929,	x^14 + x^13 + 3
21937,	x^14 + x^13 + 26
21943,	x^14 + x^13 + 39
21961,	x^14 + x^13 + 134
21977,	x^14 + x^13 + 76
21991,	x^14 + x^13 + 68
21997,	x^14 + x^13 + 26
22003,	x^14 + x^13 + 29
22013,	x^14 + x^13 + 99
22027,	x^14 + x^13 + 117
22031,	x^14 + x^13 + 140
22037,	x^14 + x^13 + 14
22039,	x^14 + x^13 + 138
22051,	x^14 + x^13 + 12
22063,	x^14 + x^13 + 5
22067,	x^14 + x^13 + 29
22073,	x^14 + x^13 + 3
22079,	x^14 + x^13 + 318
