p,	poly
393919,	x^30 + x^29 + 26
393929,	x^30 + x^29 + 300
393931,	x^30 + x^29 + 56
393947,	x^30 + x^29 + 8
393961,	x^30 + x^29 + 153
393977,	x^30 + x^29 + 109
393989,	x^30 + x^29 + 177
393997,	x^30 + x^29 + 45
394007,	x^30 + x^29 + 372
394019,	x^30 + x^29 + 216
394039,	x^30 + x^29 + 312
394049,	x^30 + x^29 + 451
394063,	x^30 + x^29 + 57
394073,	x^30 + x^29 + 320
394099,	x^30 + x^29 + 261
394123,	x^30 + x^29 + 59
394129,	x^30 + x^29 + 203
394153,	x^30 + x^29 + 156
394157,	x^30 + x^29 + 487
394169,	x^30 + x^29 + 140
394187,	x^30 + x^29 + 165
394201,	x^30 + x^29 + 102
394211,	x^30 + x^29 + 558
394223,	x^30 + x^29 + 156
394241,	x^30 + x^29 + 120
394249,	x^30 + x^29 + 177
394259,	x^30 + x^29 + 160
394271,	x^30 + x^29 + 213
394291,	x^30 + x^29 + 146
394319,	x^30 + x^29 + 277
394327,	x^30 + x^29 + 153
394357,	x^30 + x^29 + 87
394363,	x^30 + x^29 + 69
394367,	x^30 + x^29 + 405
394369,	x^30 + x^29 + 334
394393,	x^30 + x^29 + 42
394409,	x^30 + x^29 + 92
394411,	x^30 + x^29 + 195
394453,	x^30 + x^29 + 143
394481,	x^30 + x^29 + 30
394489,	x^30 + x^29 + 178
394501,	x^30 + x^29 + 151
394507,	x^30 + x^29 + 44
394523,	x^30 + x^29 + 195
394529,	x^30 + x^29 + 104
394549,	x^30 + x^29 + 238
394571,	x^30 + x^29 + 61
394577,	x^30 + x^29 + 80
394579,	x^30 + x^29 + 163
394601,	x^30 + x^29 + 113
394619,	x^30 + x^29 + 63
394631,	x^30 + x^29 + 127
394633,	x^30 + x^29 + 211
394637,	x^30 + x^29 + 112
394643,	x^30 + x^29 + 308
394673,	x^30 + x^29 + 41
394699,	x^30 + x^29 + 61
394717,	x^30 + x^29 + 105
394721,	x^30 + x^29 + 198
394727,	x^30 + x^29 + 66
394729,	x^30 + x^29 + 186
394733,	x^30 + x^29 + 102
394739,	x^30 + x^29 + 395
394747,	x^30 + x^29 + 18
394759,	x^30 + x^29 + 12
394787,	x^30 + x^29 + 21
394811,	x^30 + x^29 + 150
394813,	x^30 + x^29 + 178
394817,	x^30 + x^29 + 179
394819,	x^30 + x^29 + 156
394829,	x^30 + x^29 + 187
394837,	x^30 + x^29 + 2
394861,	x^30 + x^29 + 454
394879,	x^30 + x^29 + 195
394897,	x^30 + x^29 + 145
394931,	x^30 + x^29 + 251
394943,	x^30 + x^29 + 194
394963,	x^30 + x^29 + 42
394967,	x^30 + x^29 + 51
394969,	x^30 + x^29 + 695
394981,	x^30 + x^29 + 39
394987,	x^30 + x^29 + 38
394993,	x^30 + x^29 + 403
395023,	x^30 + x^29 + 332
395027,	x^30 + x^29 + 20
395039,	x^30 + x^29 + 562
395047,	x^30 + x^29 + 5
395069,	x^30 + x^29 + 33
395089,	x^30 + x^29 + 176
395093,	x^30 + x^29 + 193
395107,	x^30 + x^29 + 119
395111,	x^30 + x^29 + 79
395113,	x^30 + x^29 + 86
395119,	x^30 + x^29 + 147
395137,	x^30 + x^29 + 29
395141,	x^30 + x^29 + 163
395147,	x^30 + x^29 + 6
395159,	x^30 + x^29 + 28
395173,	x^30 + x^29 + 98
395189,	x^30 + x^29 + 47
395191,	x^30 + x^29 + 281
395201,	x^30 + x^29 + 53
395231,	x^30 + x^29 + 99
395243,	x^30 + x^29 + 15
395251,	x^30 + x^29 + 56
395261,	x^30 + x^29 + 300
395273,	x^30 + x^29 + 34
395287,	x^30 + x^29 + 191
395293,	x^30 + x^29 + 50
395303,	x^30 + x^29 + 105
395309,	x^30 + x^29 + 40
395321,	x^30 + x^29 + 343
395323,	x^30 + x^29 + 139
395377,	x^30 + x^29 + 62
395383,	x^30 + x^29 + 23
395407,	x^30 + x^29 + 189
395429,	x^30 + x^29 + 879
395431,	x^30 + x^29 + 12
395443,	x^30 + x^29 + 31
395449,	x^30 + x^29 + 38
395453,	x^30 + x^29 + 32
395459,	x^30 + x^29 + 32
395491,	x^30 + x^29 + 514
395509,	x^30 + x^29 + 160
395513,	x^30 + x^29 + 437
395533,	x^30 + x^29 + 51
395537,	x^30 + x^29 + 282
395543,	x^30 + x^29 + 74
395581,	x^30 + x^29 + 238
395597,	x^30 + x^29 + 88
395611,	x^30 + x^29 + 135
395621,	x^30 + x^29 + 68
395627,	x^30 + x^29 + 39
395657,	x^30 + x^29 + 3
395671,	x^30 + x^29 + 422
395677,	x^30 + x^29 + 278
395687,	x^30 + x^29 + 885
395701,	x^30 + x^29 + 34
395719,	x^30 + x^29 + 79
395737,	x^30 + x^29 + 148
395741,	x^30 + x^29 + 43
395749,	x^30 + x^29 + 134
395767,	x^30 + x^29 + 179
395803,	x^30 + x^29 + 63
395849,	x^30 + x^29 + 192
395851,	x^30 + x^29 + 183
395873,	x^30 + x^29 + 80
395887,	x^30 + x^29 + 581
395891,	x^30 + x^29 + 83
395897,	x^30 + x^29 + 85
395909,	x^30 + x^29 + 141
395921,	x^30 + x^29 + 21
395953,	x^30 + x^29 + 15
395959,	x^30 + x^29 + 12
395971,	x^30 + x^29 + 296
396001,	x^30 + x^29 + 67
396029,	x^30 + x^29 + 14
396031,	x^30 + x^29 + 383
396041,	x^30 + x^29 + 127
396043,	x^30 + x^29 + 70
396061,	x^30 + x^29 + 390
396079,	x^30 + x^29 + 15
396091,	x^30 + x^29 + 288
396103,	x^30 + x^29 + 301
396107,	x^30 + x^29 + 445
396119,	x^30 + x^29 + 113
396157,	x^30 + x^29 + 24
396173,	x^30 + x^29 + 130
396181,	x^30 + x^29 + 19
396197,	x^30 + x^29 + 32
396199,	x^30 + x^29 + 115
396203,	x^30 + x^29 + 80
396217,	x^30 + x^29 + 11
396239,	x^30 + x^29 + 14
396247,	x^30 + x^29 + 277
396259,	x^30 + x^29 + 70
396269,	x^30 + x^29 + 318
396293,	x^30 + x^29 + 116
396299,	x^30 + x^29 + 305
396301,	x^30 + x^29 + 82
396311,	x^30 + x^29 + 532
396323,	x^30 + x^29 + 34
396349,	x^30 + x^29 + 39
396353,	x^30 + x^29 + 305
396373,	x^30 + x^29 + 21
396377,	x^30 + x^29 + 43
396379,	x^30 + x^29 + 206
396413,	x^30 + x^29 + 102
396427,	x^30 + x^29 + 242
396437,	x^30 + x^29 + 46
396443,	x^30 + x^29 + 153
396449,	x^30 + x^29 + 571
396479,	x^30 + x^29 + 433
396509,	x^30 + x^29 + 306
396523,	x^30 + x^29 + 269
396527,	x^30 + x^29 + 358
396533,	x^30 + x^29 + 154
396541,	x^30 + x^29 + 267
396547,	x^30 + x^29 + 211
396563,	x^30 + x^29 + 142
396577,	x^30 + x^29 + 193
396581,	x^30 + x^29 + 42
396601,	x^30 + x^29 + 76
396619,	x^30 + x^29 + 73
396623,	x^30 + x^29 + 20
396629,	x^30 + x^29 + 129
396631,	x^30 + x^29 + 206
396637,	x^30 + x^29 + 5
396647,	x^30 + x^29 + 89
396667,	x^30 + x^29 + 167
396679,	x^30 + x^29 + 652
396703,	x^30 + x^29 + 109
396709,	x^30 + x^29 + 110
396713,	x^30 + x^29 + 122
396719,	x^30 + x^29 + 336
396733,	x^30 + x^29 + 32
396833,	x^30 + x^29 + 107
396871,	x^30 + x^29 + 114
396881,	x^30 + x^29 + 75
396883,	x^30 + x^29 + 42
396887,	x^30 + x^29 + 185
396919,	x^30 + x^29 + 133
396931,	x^30 + x^29 + 3
396937,	x^30 + x^29 + 78
396943,	x^30 + x^29 + 184
396947,	x^30 + x^29 + 38
396953,	x^30 + x^29 + 22
396971,	x^30 + x^29 + 252
396983,	x^30 + x^29 + 76
396997,	x^30 + x^29 + 80
397013,	x^30 + x^29 + 8
397027,	x^30 + x^29 + 207
397037,	x^30 + x^29 + 247
397051,	x^30 + x^29 + 41
397057,	x^30 + x^29 + 38
397063,	x^30 + x^29 + 40
397073,	x^30 + x^29 + 476
397093,	x^30 + x^29 + 173
397099,	x^30 + x^29 + 129
397127,	x^30 + x^29 + 244
397151,	x^30 + x^29 + 73
397153,	x^30 + x^29 + 219
397181,	x^30 + x^29 + 3
397183,	x^30 + x^29 + 265
397211,	x^30 + x^29 + 508
397217,	x^30 + x^29 + 53
397223,	x^30 + x^29 + 79
397237,	x^30 + x^29 + 46
397253,	x^30 + x^29 + 104
397259,	x^30 + x^29 + 94
397283,	x^30 + x^29 + 72
397289,	x^30 + x^29 + 58
397297,	x^30 + x^29 + 118
397301,	x^30 + x^29 + 280
397303,	x^30 + x^29 + 22
397337,	x^30 + x^29 + 40
397351,	x^30 + x^29 + 77
397357,	x^30 + x^29 + 437
397361,	x^30 + x^29 + 257
397373,	x^30 + x^29 + 33
397379,	x^30 + x^29 + 2
397427,	x^30 + x^29 + 78
397429,	x^30 + x^29 + 229
397433,	x^30 + x^29 + 141
397459,	x^30 + x^29 + 79
397469,	x^30 + x^29 + 66
397489,	x^30 + x^29 + 113
397493,	x^30 + x^29 + 139
397517,	x^30 + x^29 + 116
397519,	x^30 + x^29 + 41
397541,	x^30 + x^29 + 147
397543,	x^30 + x^29 + 318
397547,	x^30 + x^29 + 2
397549,	x^30 + x^29 + 141
397567,	x^30 + x^29 + 17
397589,	x^30 + x^29 + 3
397591,	x^30 + x^29 + 195
397597,	x^30 + x^29 + 308
397633,	x^30 + x^29 + 244
397643,	x^30 + x^29 + 60
397673,	x^30 + x^29 + 179
397687,	x^30 + x^29 + 10
397697,	x^30 + x^29 + 250
397721,	x^30 + x^29 + 259
397723,	x^30 + x^29 + 120
397729,	x^30 + x^29 + 312
397751,	x^30 + x^29 + 38
397753,	x^30 + x^29 + 60
397757,	x^30 + x^29 + 48
397759,	x^30 + x^29 + 105
397763,	x^30 + x^29 + 13
397799,	x^30 + x^29 + 337
397807,	x^30 + x^29 + 173
397811,	x^30 + x^29 + 219
397829,	x^30 + x^29 + 191
397849,	x^30 + x^29 + 82
397867,	x^30 + x^29 + 252
397897,	x^30 + x^29 + 51
397907,	x^30 + x^29 + 171
397921,	x^30 + x^29 + 168
397939,	x^30 + x^29 + 219
397951,	x^30 + x^29 + 532
397963,	x^30 + x^29 + 119
397973,	x^30 + x^29 + 102
397981,	x^30 + x^29 + 140
398011,	x^30 + x^29 + 14
398023,	x^30 + x^29 + 677
398029,	x^30 + x^29 + 294
398033,	x^30 + x^29 + 33
398039,	x^30 + x^29 + 419
398053,	x^30 + x^29 + 257
398059,	x^30 + x^29 + 165
398063,	x^30 + x^29 + 183
398077,	x^30 + x^29 + 32
398087,	x^30 + x^29 + 86
398113,	x^30 + x^29 + 60
398117,	x^30 + x^29 + 226
398119,	x^30 + x^29 + 115
398129,	x^30 + x^29 + 229
398143,	x^30 + x^29 + 149
398149,	x^30 + x^29 + 88
398171,	x^30 + x^29 + 69
398207,	x^30 + x^29 + 19
398213,	x^30 + x^29 + 202
398219,	x^30 + x^29 + 242
398227,	x^30 + x^29 + 231
398249,	x^30 + x^29 + 178
398261,	x^30 + x^29 + 52
398267,	x^30 + x^29 + 113
398273,	x^30 + x^29 + 227
398287,	x^30 + x^29 + 20
398303,	x^30 + x^29 + 120
398311,	x^30 + x^29 + 624
398323,	x^30 + x^29 + 222
398339,	x^30 + x^29 + 41
398341,	x^30 + x^29 + 190
398347,	x^30 + x^29 + 243
398353,	x^30 + x^29 + 179
398357,	x^30 + x^29 + 426
398369,	x^30 + x^29 + 954
398393,	x^30 + x^29 + 53
398407,	x^30 + x^29 + 101
398417,	x^30 + x^29 + 73
398423,	x^30 + x^29 + 328
398441,	x^30 + x^29 + 456
398459,	x^30 + x^29 + 104
398467,	x^30 + x^29 + 202
398471,	x^30 + x^29 + 113
398473,	x^30 + x^29 + 102
398477,	x^30 + x^29 + 218
398491,	x^30 + x^29 + 97
398509,	x^30 + x^29 + 427
398539,	x^30 + x^29 + 53
398543,	x^30 + x^29 + 316
398549,	x^30 + x^29 + 23
398557,	x^30 + x^29 + 118
398569,	x^30 + x^29 + 292
398581,	x^30 + x^29 + 10
398591,	x^30 + x^29 + 168
398609,	x^30 + x^29 + 76
398611,	x^30 + x^29 + 172
398621,	x^30 + x^29 + 127
398627,	x^30 + x^29 + 273
398669,	x^30 + x^29 + 32
398681,	x^30 + x^29 + 483
398683,	x^30 + x^29 + 71
398693,	x^30 + x^29 + 873
398711,	x^30 + x^29 + 545
398729,	x^30 + x^29 + 333
398731,	x^30 + x^29 + 318
398759,	x^30 + x^29 + 56
398771,	x^30 + x^29 + 87
398813,	x^30 + x^29 + 19
398819,	x^30 + x^29 + 277
398821,	x^30 + x^29 + 140
398833,	x^30 + x^29 + 370
398857,	x^30 + x^29 + 86
398863,	x^30 + x^29 + 48
398887,	x^30 + x^29 + 29
398903,	x^30 + x^29 + 171
398917,	x^30 + x^29 + 277
398921,	x^30 + x^29 + 123
398933,	x^30 + x^29 + 151
398941,	x^30 + x^29 + 141
398969,	x^30 + x^29 + 217
398977,	x^30 + x^29 + 33
398989,	x^30 + x^29 + 35
399023,	x^30 + x^29 + 44
399031,	x^30 + x^29 + 34
399043,	x^30 + x^29 + 5
399059,	x^30 + x^29 + 99
399067,	x^30 + x^29 + 63
399071,	x^30 + x^29 + 124
399079,	x^30 + x^29 + 47
399097,	x^30 + x^29 + 21
399101,	x^30 + x^29 + 28
399107,	x^30 + x^29 + 175
399131,	x^30 + x^29 + 503
399137,	x^30 + x^29 + 180
399149,	x^30 + x^29 + 305
399151,	x^30 + x^29 + 56
399163,	x^30 + x^29 + 178
399173,	x^30 + x^29 + 13
399181,	x^30 + x^29 + 35
399197,	x^30 + x^29 + 20
399221,	x^30 + x^29 + 60
399227,	x^30 + x^29 + 262
399239,	x^30 + x^29 + 143
399241,	x^30 + x^29 + 28
399263,	x^30 + x^29 + 60
399271,	x^30 + x^29 + 105
399277,	x^30 + x^29 + 172
399281,	x^30 + x^29 + 171
399283,	x^30 + x^29 + 2
399353,	x^30 + x^29 + 56
399379,	x^30 + x^29 + 296
399389,	x^30 + x^29 + 1076
399391,	x^30 + x^29 + 94
399401,	x^30 + x^29 + 11
399403,	x^30 + x^29 + 5
399409,	x^30 + x^29 + 485
399433,	x^30 + x^29 + 323
399439,	x^30 + x^29 + 31
399473,	x^30 + x^29 + 40
399481,	x^30 + x^29 + 23
399491,	x^30 + x^29 + 315
399493,	x^30 + x^29 + 161
399499,	x^30 + x^29 + 199
399523,	x^30 + x^29 + 18
399527,	x^30 + x^29 + 102
399541,	x^30 + x^29 + 524
399557,	x^30 + x^29 + 41
399571,	x^30 + x^29 + 63
399577,	x^30 + x^29 + 561
399583,	x^30 + x^29 + 220
399587,	x^30 + x^29 + 42
399601,	x^30 + x^29 + 145
399613,	x^30 + x^29 + 96
399617,	x^30 + x^29 + 201
399643,	x^30 + x^29 + 218
399647,	x^30 + x^29 + 80
399667,	x^30 + x^29 + 68
399677,	x^30 + x^29 + 13
399689,	x^30 + x^29 + 70
399691,	x^30 + x^29 + 114
399719,	x^30 + x^29 + 232
399727,	x^30 + x^29 + 237
399731,	x^30 + x^29 + 40
399739,	x^30 + x^29 + 188
399757,	x^30 + x^29 + 61
399761,	x^30 + x^29 + 75
399769,	x^30 + x^29 + 418
399781,	x^30 + x^29 + 174
399787,	x^30 + x^29 + 12
399793,	x^30 + x^29 + 323
399851,	x^30 + x^29 + 51
399853,	x^30 + x^29 + 133
399871,	x^30 + x^29 + 89
399887,	x^30 + x^29 + 124
399899,	x^30 + x^29 + 308
399911,	x^30 + x^29 + 336
399913,	x^30 + x^29 + 331
399937,	x^30 + x^29 + 83
399941,	x^30 + x^29 + 107
399953,	x^30 + x^29 + 181
399979,	x^30 + x^29 + 132
399983,	x^30 + x^29 + 245
399989,	x^30 + x^29 + 147
400009,	x^30 + x^29 + 94
400031,	x^30 + x^29 + 57
400033,	x^30 + x^29 + 23
400051,	x^30 + x^29 + 311
400067,	x^30 + x^29 + 35
400069,	x^30 + x^29 + 44
400087,	x^30 + x^29 + 31
400093,	x^30 + x^29 + 294
400109,	x^30 + x^29 + 258
400123,	x^30 + x^29 + 32
400151,	x^30 + x^29 + 66
400157,	x^30 + x^29 + 56
400187,	x^30 + x^29 + 309
400199,	x^30 + x^29 + 107
400207,	x^30 + x^29 + 12
400217,	x^30 + x^29 + 93
400237,	x^30 + x^29 + 2
400243,	x^30 + x^29 + 32
400247,	x^30 + x^29 + 61
400249,	x^30 + x^29 + 355
400261,	x^30 + x^29 + 185
400277,	x^30 + x^29 + 20
400291,	x^30 + x^29 + 123
400297,	x^30 + x^29 + 5
400307,	x^30 + x^29 + 89
400313,	x^30 + x^29 + 46
400321,	x^30 + x^29 + 443
400331,	x^30 + x^29 + 705
400339,	x^30 + x^29 + 58
400381,	x^30 + x^29 + 202
400391,	x^30 + x^29 + 95
400409,	x^30 + x^29 + 12
400417,	x^30 + x^29 + 138
400429,	x^30 + x^29 + 29
400441,	x^30 + x^29 + 68
400457,	x^30 + x^29 + 294
400471,	x^30 + x^29 + 691
400481,	x^30 + x^29 + 105
400523,	x^30 + x^29 + 247
400559,	x^30 + x^29 + 119
400579,	x^30 + x^29 + 305
400597,	x^30 + x^29 + 5
400601,	x^30 + x^29 + 30
400607,	x^30 + x^29 + 386
400619,	x^30 + x^29 + 85
400643,	x^30 + x^29 + 77
400651,	x^30 + x^29 + 40
400657,	x^30 + x^29 + 55
400679,	x^30 + x^29 + 139
400681,	x^30 + x^29 + 33
400703,	x^30 + x^29 + 313
400711,	x^30 + x^29 + 270
400721,	x^30 + x^29 + 53
400723,	x^30 + x^29 + 52
400739,	x^30 + x^29 + 592
400753,	x^30 + x^29 + 45
400759,	x^30 + x^29 + 14
400823,	x^30 + x^29 + 45
400837,	x^30 + x^29 + 82
400849,	x^30 + x^29 + 237
400853,	x^30 + x^29 + 408
400859,	x^30 + x^29 + 28
400871,	x^30 + x^29 + 410
400903,	x^30 + x^29 + 149
400927,	x^30 + x^29 + 139
400931,	x^30 + x^29 + 459
400943,	x^30 + x^29 + 80
400949,	x^30 + x^29 + 18
400963,	x^30 + x^29 + 35
400997,	x^30 + x^29 + 419
401017,	x^30 + x^29 + 219
401029,	x^30 + x^29 + 274
401039,	x^30 + x^29 + 344
401053,	x^30 + x^29 + 391
401057,	x^30 + x^29 + 344
401069,	x^30 + x^29 + 408
401077,	x^30 + x^29 + 38
401087,	x^30 + x^29 + 23
401101,	x^30 + x^29 + 99
401113,	x^30 + x^29 + 78
401119,	x^30 + x^29 + 480
401161,	x^30 + x^29 + 198
401173,	x^30 + x^29 + 20
401179,	x^30 + x^29 + 2
401201,	x^30 + x^29 + 30
401209,	x^30 + x^29 + 269
401231,	x^30 + x^29 + 291
401237,	x^30 + x^29 + 331
401243,	x^30 + x^29 + 23
401279,	x^30 + x^29 + 112
401287,	x^30 + x^29 + 118
401309,	x^30 + x^29 + 252
401311,	x^30 + x^29 + 224
401321,	x^30 + x^29 + 208
401329,	x^30 + x^29 + 39
401341,	x^30 + x^29 + 21
401347,	x^30 + x^29 + 188
401371,	x^30 + x^29 + 60
401381,	x^30 + x^29 + 308
401393,	x^30 + x^29 + 252
401407,	x^30 + x^29 + 67
401411,	x^30 + x^29 + 249
401417,	x^30 + x^29 + 27
401473,	x^30 + x^29 + 97
401477,	x^30 + x^29 + 27
401507,	x^30 + x^29 + 53
401519,	x^30 + x^29 + 762
401537,	x^30 + x^29 + 103
401539,	x^30 + x^29 + 37
401551,	x^30 + x^29 + 769
401567,	x^30 + x^29 + 397
401587,	x^30 + x^29 + 75
401593,	x^30 + x^29 + 165
401627,	x^30 + x^29 + 72
401629,	x^30 + x^29 + 165
401651,	x^30 + x^29 + 2
401669,	x^30 + x^29 + 323
401671,	x^30 + x^29 + 156
401689,	x^30 + x^29 + 88
401707,	x^30 + x^29 + 202
401711,	x^30 + x^29 + 58
401743,	x^30 + x^29 + 39
401771,	x^30 + x^29 + 127
401773,	x^30 + x^29 + 115
401809,	x^30 + x^29 + 479
401813,	x^30 + x^29 + 277
401827,	x^30 + x^29 + 457
401839,	x^30 + x^29 + 94
401861,	x^30 + x^29 + 13
401867,	x^30 + x^29 + 21
401887,	x^30 + x^29 + 108
401903,	x^30 + x^29 + 301
401909,	x^30 + x^29 + 26
401917,	x^30 + x^29 + 137
401939,	x^30 + x^29 + 67
401953,	x^30 + x^29 + 164
401957,	x^30 + x^29 + 165
401959,	x^30 + x^29 + 57
401981,	x^30 + x^29 + 133
401987,	x^30 + x^29 + 26
401993,	x^30 + x^29 + 150
402023,	x^30 + x^29 + 5
402029,	x^30 + x^29 + 536
402037,	x^30 + x^29 + 251
402043,	x^30 + x^29 + 95
402049,	x^30 + x^29 + 191
402053,	x^30 + x^29 + 33
402071,	x^30 + x^29 + 145
402089,	x^30 + x^29 + 286
402091,	x^30 + x^29 + 160
402107,	x^30 + x^29 + 138
402131,	x^30 + x^29 + 50
402133,	x^30 + x^29 + 246
402137,	x^30 + x^29 + 183
402139,	x^30 + x^29 + 60
402197,	x^30 + x^29 + 75
402221,	x^30 + x^29 + 18
402223,	x^30 + x^29 + 160
402239,	x^30 + x^29 + 71
402253,	x^30 + x^29 + 448
402263,	x^30 + x^29 + 30
402277,	x^30 + x^29 + 56
402299,	x^30 + x^29 + 41
402307,	x^30 + x^29 + 223
402313,	x^30 + x^29 + 69
402329,	x^30 + x^29 + 79
402331,	x^30 + x^29 + 132
402341,	x^30 + x^29 + 74
402343,	x^30 + x^29 + 33
402359,	x^30 + x^29 + 422
402361,	x^30 + x^29 + 58
402371,	x^30 + x^29 + 123
402379,	x^30 + x^29 + 14
402383,	x^30 + x^29 + 205
402403,	x^30 + x^29 + 28
402419,	x^30 + x^29 + 216
402443,	x^30 + x^29 + 172
402487,	x^30 + x^29 + 104
402503,	x^30 + x^29 + 58
402511,	x^30 + x^29 + 13
402517,	x^30 + x^29 + 76
402527,	x^30 + x^29 + 85
402529,	x^30 + x^29 + 74
402541,	x^30 + x^29 + 148
402551,	x^30 + x^29 + 281
402559,	x^30 + x^29 + 255
402581,	x^30 + x^29 + 15
402583,	x^30 + x^29 + 168
402587,	x^30 + x^29 + 47
402593,	x^30 + x^29 + 75
402601,	x^30 + x^29 + 91
402613,	x^30 + x^29 + 20
402631,	x^30 + x^29 + 314
402691,	x^30 + x^29 + 28
402697,	x^30 + x^29 + 139
402739,	x^30 + x^29 + 12
402751,	x^30 + x^29 + 120
402757,	x^30 + x^29 + 79
402761,	x^30 + x^29 + 15
402763,	x^30 + x^29 + 142
402767,	x^30 + x^29 + 110
402769,	x^30 + x^29 + 37
402797,	x^30 + x^29 + 5
402803,	x^30 + x^29 + 322
402817,	x^30 + x^29 + 85
402823,	x^30 + x^29 + 19
402847,	x^30 + x^29 + 279
402851,	x^30 + x^29 + 8
402859,	x^30 + x^29 + 77
402863,	x^30 + x^29 + 10
402869,	x^30 + x^29 + 106
402881,	x^30 + x^29 + 47
402923,	x^30 + x^29 + 229
402943,	x^30 + x^29 + 14
402947,	x^30 + x^29 + 366
402949,	x^30 + x^29 + 446
402991,	x^30 + x^29 + 148
403001,	x^30 + x^29 + 30
403003,	x^30 + x^29 + 154
403037,	x^30 + x^29 + 79
403043,	x^30 + x^29 + 32
403049,	x^30 + x^29 + 190
403057,	x^30 + x^29 + 29
403061,	x^30 + x^29 + 84
403063,	x^30 + x^29 + 21
403079,	x^30 + x^29 + 940
403097,	x^30 + x^29 + 91
403103,	x^30 + x^29 + 252
403133,	x^30 + x^29 + 209
403141,	x^30 + x^29 + 210
403159,	x^30 + x^29 + 199
403163,	x^30 + x^29 + 198
403181,	x^30 + x^29 + 363
403219,	x^30 + x^29 + 56
403241,	x^30 + x^29 + 132
403243,	x^30 + x^29 + 112
403253,	x^30 + x^29 + 32
403261,	x^30 + x^29 + 130
403267,	x^30 + x^29 + 71
403289,	x^30 + x^29 + 82
403301,	x^30 + x^29 + 340
403309,	x^30 + x^29 + 139
403327,	x^30 + x^29 + 63
403331,	x^30 + x^29 + 149
403339,	x^30 + x^29 + 114
403363,	x^30 + x^29 + 152
403369,	x^30 + x^29 + 88
403387,	x^30 + x^29 + 193
403391,	x^30 + x^29 + 219
403433,	x^30 + x^29 + 191
403439,	x^30 + x^29 + 166
403483,	x^30 + x^29 + 243
403499,	x^30 + x^29 + 238
403511,	x^30 + x^29 + 282
403537,	x^30 + x^29 + 127
403547,	x^30 + x^29 + 159
403549,	x^30 + x^29 + 6
403553,	x^30 + x^29 + 5
403567,	x^30 + x^29 + 35
403577,	x^30 + x^29 + 26
403591,	x^30 + x^29 + 147
403603,	x^30 + x^29 + 20
403607,	x^30 + x^29 + 165
403621,	x^30 + x^29 + 765
403649,	x^30 + x^29 + 222
403661,	x^30 + x^29 + 342
403679,	x^30 + x^29 + 152
403681,	x^30 + x^29 + 188
403687,	x^30 + x^29 + 26
403703,	x^30 + x^29 + 20
403717,	x^30 + x^29 + 189
403721,	x^30 + x^29 + 327
403729,	x^30 + x^29 + 244
403757,	x^30 + x^29 + 224
403783,	x^30 + x^29 + 302
403787,	x^30 + x^29 + 259
403817,	x^30 + x^29 + 111
403829,	x^30 + x^29 + 176
403831,	x^30 + x^29 + 15
403849,	x^30 + x^29 + 91
403861,	x^30 + x^29 + 26
403867,	x^30 + x^29 + 588
403877,	x^30 + x^29 + 162
403889,	x^30 + x^29 + 88
403901,	x^30 + x^29 + 130
403933,	x^30 + x^29 + 190
403951,	x^30 + x^29 + 37
403957,	x^30 + x^29 + 384
403969,	x^30 + x^29 + 118
403979,	x^30 + x^29 + 183
403981,	x^30 + x^29 + 242
403993,	x^30 + x^29 + 20
404009,	x^30 + x^29 + 330
404011,	x^30 + x^29 + 26
404017,	x^30 + x^29 + 59
404021,	x^30 + x^29 + 128
404029,	x^30 + x^29 + 92
404051,	x^30 + x^29 + 30
404081,	x^30 + x^29 + 129
404099,	x^30 + x^29 + 30
404113,	x^30 + x^29 + 156
404119,	x^30 + x^29 + 63
404123,	x^30 + x^29 + 117
404161,	x^30 + x^29 + 136
404167,	x^30 + x^29 + 432
404177,	x^30 + x^29 + 40
404189,	x^30 + x^29 + 15
404191,	x^30 + x^29 + 175
404197,	x^30 + x^29 + 210
404213,	x^30 + x^29 + 18
404221,	x^30 + x^29 + 246
404249,	x^30 + x^29 + 28
404251,	x^30 + x^29 + 48
404267,	x^30 + x^29 + 57
404269,	x^30 + x^29 + 6
404273,	x^30 + x^29 + 39
404291,	x^30 + x^29 + 348
404309,	x^30 + x^29 + 67
404321,	x^30 + x^29 + 373
404323,	x^30 + x^29 + 140
404357,	x^30 + x^29 + 45
404381,	x^30 + x^29 + 148
404387,	x^30 + x^29 + 329
404389,	x^30 + x^29 + 40
404399,	x^30 + x^29 + 231
404419,	x^30 + x^29 + 28
404423,	x^30 + x^29 + 115
404429,	x^30 + x^29 + 154
404431,	x^30 + x^29 + 147
404449,	x^30 + x^29 + 190
404461,	x^30 + x^29 + 151
404483,	x^30 + x^29 + 149
404489,	x^30 + x^29 + 110
404497,	x^30 + x^29 + 35
404507,	x^30 + x^29 + 56
404513,	x^30 + x^29 + 152
404527,	x^30 + x^29 + 149
404531,	x^30 + x^29 + 551
404533,	x^30 + x^29 + 38
404539,	x^30 + x^29 + 123
404557,	x^30 + x^29 + 383
404597,	x^30 + x^29 + 12
404671,	x^30 + x^29 + 252
404693,	x^30 + x^29 + 33
404699,	x^30 + x^29 + 46
404713,	x^30 + x^29 + 453
404773,	x^30 + x^29 + 174
404779,	x^30 + x^29 + 50
404783,	x^30 + x^29 + 647
404819,	x^30 + x^29 + 22
404827,	x^30 + x^29 + 336
404837,	x^30 + x^29 + 71
404843,	x^30 + x^29 + 35
404849,	x^30 + x^29 + 218
404851,	x^30 + x^29 + 43
