p,	poly
23447,	x^20 + x^19 + 442
23459,	x^20 + x^19 + 21
23473,	x^20 + x^19 + 99
23497,	x^20 + x^19 + 137
23509,	x^20 + x^19 + 86
23531,	x^20 + x^19 + 223
23537,	x^20 + x^19 + 14
23539,	x^20 + x^19 + 39
23549,	x^20 + x^19 + 161
23557,	x^20 + x^19 + 295
23561,	x^20 + x^19 + 110
23563,	x^20 + x^19 + 79
23567,	x^20 + x^19 + 105
23581,	x^20 + x^19 + 10
23593,	x^20 + x^19 + 106
23599,	x^20 + x^19 + 141
23603,	x^20 + x^19 + 22
23609,	x^20 + x^19 + 28
23623,	x^20 + x^19 + 43
23627,	x^20 + x^19 + 114
23629,	x^20 + x^19 + 160
23633,	x^20 + x^19 + 29
23663,	x^20 + x^19 + 30
23669,	x^20 + x^19 + 72
23671,	x^20 + x^19 + 14
23677,	x^20 + x^19 + 53
23687,	x^20 + x^19 + 45
23689,	x^20 + x^19 + 97
23719,	x^20 + x^19 + 457
23741,	x^20 + x^19 + 79
23743,	x^20 + x^19 + 17
23747,	x^20 + x^19 + 133
23753,	x^20 + x^19 + 85
23761,	x^20 + x^19 + 141
23767,	x^20 + x^19 + 41
23773,	x^20 + x^19 + 204
23789,	x^20 + x^19 + 28
23801,	x^20 + x^19 + 27
23813,	x^20 + x^19 + 72
23819,	x^20 + x^19 + 43
23827,	x^20 + x^19 + 56
23831,	x^20 + x^19 + 22
23833,	x^20 + x^19 + 10
23857,	x^20 + x^19 + 116
23869,	x^20 + x^19 + 132
23873,	x^20 + x^19 + 23
23879,	x^20 + x^19 + 293
23887,	x^20 + x^19 + 140
23893,	x^20 + x^19 + 182
23899,	x^20 + x^19 + 187
23909,	x^20 + x^19 + 135
23911,	x^20 + x^19 + 282
23917,	x^20 + x^19 + 7
23929,	x^20 + x^19 + 79
23957,	x^20 + x^19 + 80
23971,	x^20 + x^19 + 86
23977,	x^20 + x^19 + 15
23981,	x^20 + x^19 + 42
23993,	x^20 + x^19 + 12
24001,	x^20 + x^19 + 43
24007,	x^20 + x^19 + 89
24019,	x^20 + x^19 + 32
24023,	x^20 + x^19 + 19
24029,	x^20 + x^19 + 67
24043,	x^20 + x^19 + 102
24049,	x^20 + x^19 + 68
24061,	x^20 + x^19 + 13
24071,	x^20 + x^19 + 165
24077,	x^20 + x^19 + 21
24083,	x^20 + x^19 + 20
24091,	x^20 + x^19 + 11
24097,	x^20 + x^19 + 52
24103,	x^20 + x^19 + 34
24107,	x^20 + x^19 + 56
24109,	x^20 + x^19 + 85
24113,	x^20 + x^19 + 20
24121,	x^20 + x^19 + 28
24133,	x^20 + x^19 + 19
24137,	x^20 + x^19 + 48
24151,	x^20 + x^19 + 241
24169,	x^20 + x^19 + 59
24179,	x^20 + x^19 + 221
24181,	x^20 + x^19 + 89
24197,	x^20 + x^19 + 183
24203,	x^20 + x^19 + 80
24223,	x^20 + x^19 + 137
24229,	x^20 + x^19 + 90
24239,	x^20 + x^19 + 79
24247,	x^20 + x^19 + 21
24251,	x^20 + x^19 + 96
24281,	x^20 + x^19 + 47
24317,	x^20 + x^19 + 242
24329,	x^20 + x^19 + 51
24337,	x^20 + x^19 + 7
24359,	x^20 + x^19 + 43
24371,	x^20 + x^19 + 98
24373,	x^20 + x^19 + 59
24379,	x^20 + x^19 + 60
24391,	x^20 + x^19 + 74
24407,	x^20 + x^19 + 70
24413,	x^20 + x^19 + 201
24419,	x^20 + x^19 + 30
24421,	x^20 + x^19 + 13
24439,	x^20 + x^19 + 29
24443,	x^20 + x^19 + 78
24469,	x^20 + x^19 + 161
24473,	x^20 + x^19 + 3
24481,	x^20 + x^19 + 194
24499,	x^20 + x^19 + 118
24509,	x^20 + x^19 + 14
24517,	x^20 + x^19 + 79
24527,	x^20 + x^19 + 10
24533,	x^20 + x^19 + 34
24547,	x^20 + x^19 + 45
24551,	x^20 + x^19 + 161
24571,	x^20 + x^19 + 230
24593,	x^20 + x^19 + 140
24611,	x^20 + x^19 + 19
24623,	x^20 + x^19 + 11
24631,	x^20 + x^19 + 201
24659,	x^20 + x^19 + 350
24671,	x^20 + x^19 + 57
24677,	x^20 + x^19 + 2
24683,	x^20 + x^19 + 66
24691,	x^20 + x^19 + 74
24697,	x^20 + x^19 + 80
24709,	x^20 + x^19 + 152
24733,	x^20 + x^19 + 2
24749,	x^20 + x^19 + 39
24763,	x^20 + x^19 + 68
24767,	x^20 + x^19 + 77
24781,	x^20 + x^19 + 173
24793,	x^20 + x^19 + 116
24799,	x^20 + x^19 + 79
24809,	x^20 + x^19 + 207
24821,	x^20 + x^19 + 18
24841,	x^20 + x^19 + 213
24847,	x^20 + x^19 + 40
24851,	x^20 + x^19 + 311
24859,	x^20 + x^19 + 157
24877,	x^20 + x^19 + 28
24889,	x^20 + x^19 + 53
24907,	x^20 + x^19 + 63
24917,	x^20 + x^19 + 21
24919,	x^20 + x^19 + 189
24923,	x^20 + x^19 + 38
24943,	x^20 + x^19 + 56
24953,	x^20 + x^19 + 14
24967,	x^20 + x^19 + 201
24971,	x^20 + x^19 + 35
24977,	x^20 + x^19 + 61
24979,	x^20 + x^19 + 17
24989,	x^20 + x^19 + 28
25013,	x^20 + x^19 + 111
25031,	x^20 + x^19 + 61
25033,	x^20 + x^19 + 30
25037,	x^20 + x^19 + 171
25057,	x^20 + x^19 + 10
25073,	x^20 + x^19 + 112
25087,	x^20 + x^19 + 260
25097,	x^20 + x^19 + 99
25111,	x^20 + x^19 + 280
25117,	x^20 + x^19 + 240
25121,	x^20 + x^19 + 110
25127,	x^20 + x^19 + 41
25147,	x^20 + x^19 + 41
25153,	x^20 + x^19 + 46
25163,	x^20 + x^19 + 131
25169,	x^20 + x^19 + 75
25171,	x^20 + x^19 + 138
25183,	x^20 + x^19 + 108
25189,	x^20 + x^19 + 24
25219,	x^20 + x^19 + 61
25229,	x^20 + x^19 + 21
25237,	x^20 + x^19 + 35
25243,	x^20 + x^19 + 99
25247,	x^20 + x^19 + 285
25253,	x^20 + x^19 + 20
25261,	x^20 + x^19 + 117
25301,	x^20 + x^19 + 359
25303,	x^20 + x^19 + 10
25307,	x^20 + x^19 + 187
25309,	x^20 + x^19 + 214
25321,	x^20 + x^19 + 266
25339,	x^20 + x^19 + 132
25343,	x^20 + x^19 + 35
25349,	x^20 + x^19 + 132
25357,	x^20 + x^19 + 123
25367,	x^20 + x^19 + 45
25373,	x^20 + x^19 + 28
25391,	x^20 + x^19 + 44
25409,	x^20 + x^19 + 117
25411,	x^20 + x^19 + 137
25423,	x^20 + x^19 + 20
25439,	x^20 + x^19 + 154
25447,	x^20 + x^19 + 147
25453,	x^20 + x^19 + 50
25457,	x^20 + x^19 + 51
25463,	x^20 + x^19 + 209
25469,	x^20 + x^19 + 2
25471,	x^20 + x^19 + 132
25523,	x^20 + x^19 + 151
25537,	x^20 + x^19 + 93
25541,	x^20 + x^19 + 15
25561,	x^20 + x^19 + 214
25577,	x^20 + x^19 + 22
25579,	x^20 + x^19 + 201
25583,	x^20 + x^19 + 57
25589,	x^20 + x^19 + 129
25601,	x^20 + x^19 + 84
25603,	x^20 + x^19 + 18
25609,	x^20 + x^19 + 14
25621,	x^20 + x^19 + 167
25633,	x^20 + x^19 + 544
25639,	x^20 + x^19 + 6
25643,	x^20 + x^19 + 141
25657,	x^20 + x^19 + 212
25667,	x^20 + x^19 + 138
25673,	x^20 + x^19 + 23
25679,	x^20 + x^19 + 33
25693,	x^20 + x^19 + 43
25703,	x^20 + x^19 + 213
25717,	x^20 + x^19 + 253
25733,	x^20 + x^19 + 67
25741,	x^20 + x^19 + 326
25747,	x^20 + x^19 + 70
25759,	x^20 + x^19 + 325
25763,	x^20 + x^19 + 96
25771,	x^20 + x^19 + 35
25793,	x^20 + x^19 + 77
25799,	x^20 + x^19 + 78
25801,	x^20 + x^19 + 275
25819,	x^20 + x^19 + 74
25841,	x^20 + x^19 + 69
25847,	x^20 + x^19 + 20
25849,	x^20 + x^19 + 69
25867,	x^20 + x^19 + 112
25873,	x^20 + x^19 + 10
25889,	x^20 + x^19 + 7
25903,	x^20 + x^19 + 86
25913,	x^20 + x^19 + 209
25919,	x^20 + x^19 + 82
25931,	x^20 + x^19 + 90
25933,	x^20 + x^19 + 58
25939,	x^20 + x^19 + 17
25943,	x^20 + x^19 + 5
25951,	x^20 + x^19 + 163
25969,	x^20 + x^19 + 244
25981,	x^20 + x^19 + 285
25997,	x^20 + x^19 + 33
25999,	x^20 + x^19 + 38
26003,	x^20 + x^19 + 23
26017,	x^20 + x^19 + 74
26021,	x^20 + x^19 + 14
26029,	x^20 + x^19 + 72
26041,	x^20 + x^19 + 104
26053,	x^20 + x^19 + 7
26083,	x^20 + x^19 + 55
26099,	x^20 + x^19 + 22
26107,	x^20 + x^19 + 5
26111,	x^20 + x^19 + 139
26113,	x^20 + x^19 + 33
26119,	x^20 + x^19 + 47
26141,	x^20 + x^19 + 27
26153,	x^20 + x^19 + 57
26161,	x^20 + x^19 + 269
26171,	x^20 + x^19 + 34
26177,	x^20 + x^19 + 48
26183,	x^20 + x^19 + 37
26189,	x^20 + x^19 + 10
26203,	x^20 + x^19 + 284
26209,	x^20 + x^19 + 298
26227,	x^20 + x^19 + 108
26237,	x^20 + x^19 + 185
26249,	x^20 + x^19 + 94
26251,	x^20 + x^19 + 55
26261,	x^20 + x^19 + 40
26263,	x^20 + x^19 + 54
26267,	x^20 + x^19 + 96
26293,	x^20 + x^19 + 98
26297,	x^20 + x^19 + 129
26309,	x^20 + x^19 + 11
26317,	x^20 + x^19 + 6
26321,	x^20 + x^19 + 54
26339,	x^20 + x^19 + 11
26347,	x^20 + x^19 + 89
26357,	x^20 + x^19 + 33
26371,	x^20 + x^19 + 138
26387,	x^20 + x^19 + 33
26393,	x^20 + x^19 + 12
26399,	x^20 + x^19 + 119
26407,	x^20 + x^19 + 156
26417,	x^20 + x^19 + 275
26423,	x^20 + x^19 + 15
26431,	x^20 + x^19 + 23
26437,	x^20 + x^19 + 281
26449,	x^20 + x^19 + 13
26459,	x^20 + x^19 + 162
26479,	x^20 + x^19 + 48
26489,	x^20 + x^19 + 300
26497,	x^20 + x^19 + 17
26501,	x^20 + x^19 + 117
26513,	x^20 + x^19 + 45
26539,	x^20 + x^19 + 10
26557,	x^20 + x^19 + 60
26561,	x^20 + x^19 + 136
26573,	x^20 + x^19 + 241
26591,	x^20 + x^19 + 59
26597,	x^20 + x^19 + 51
26627,	x^20 + x^19 + 60
26633,	x^20 + x^19 + 10
26641,	x^20 + x^19 + 168
26647,	x^20 + x^19 + 287
26669,	x^20 + x^19 + 48
26681,	x^20 + x^19 + 6
26683,	x^20 + x^19 + 108
26687,	x^20 + x^19 + 34
26693,	x^20 + x^19 + 428
26699,	x^20 + x^19 + 2
26701,	x^20 + x^19 + 88
26711,	x^20 + x^19 + 77
26713,	x^20 + x^19 + 140
26717,	x^20 + x^19 + 108
26723,	x^20 + x^19 + 103
26729,	x^20 + x^19 + 236
26731,	x^20 + x^19 + 104
26737,	x^20 + x^19 + 85
26759,	x^20 + x^19 + 228
26777,	x^20 + x^19 + 12
26783,	x^20 + x^19 + 287
26801,	x^20 + x^19 + 185
26813,	x^20 + x^19 + 29
26821,	x^20 + x^19 + 107
26833,	x^20 + x^19 + 65
26839,	x^20 + x^19 + 102
26849,	x^20 + x^19 + 24
26861,	x^20 + x^19 + 158
26863,	x^20 + x^19 + 12
26879,	x^20 + x^19 + 43
26881,	x^20 + x^19 + 23
26891,	x^20 + x^19 + 6
26893,	x^20 + x^19 + 73
26903,	x^20 + x^19 + 110
26921,	x^20 + x^19 + 92
26927,	x^20 + x^19 + 38
26947,	x^20 + x^19 + 55
26951,	x^20 + x^19 + 41
26953,	x^20 + x^19 + 194
26959,	x^20 + x^19 + 70
26981,	x^20 + x^19 + 31
26987,	x^20 + x^19 + 26
26993,	x^20 + x^19 + 13
27011,	x^20 + x^19 + 6
27017,	x^20 + x^19 + 35
27031,	x^20 + x^19 + 48
27043,	x^20 + x^19 + 136
27059,	x^20 + x^19 + 32
27061,	x^20 + x^19 + 152
27067,	x^20 + x^19 + 19
27073,	x^20 + x^19 + 170
27077,	x^20 + x^19 + 171
27091,	x^20 + x^19 + 35
27103,	x^20 + x^19 + 76
27107,	x^20 + x^19 + 199
27109,	x^20 + x^19 + 58
27127,	x^20 + x^19 + 14
27143,	x^20 + x^19 + 118
27179,	x^20 + x^19 + 120
27191,	x^20 + x^19 + 129
27197,	x^20 + x^19 + 50
27211,	x^20 + x^19 + 10
27239,	x^20 + x^19 + 136
27241,	x^20 + x^19 + 131
27253,	x^20 + x^19 + 6
27259,	x^20 + x^19 + 87
27271,	x^20 + x^19 + 54
27277,	x^20 + x^19 + 235
27281,	x^20 + x^19 + 146
27283,	x^20 + x^19 + 5
27299,	x^20 + x^19 + 85
27329,	x^20 + x^19 + 30
27337,	x^20 + x^19 + 22
27361,	x^20 + x^19 + 111
27367,	x^20 + x^19 + 53
27397,	x^20 + x^19 + 79
27407,	x^20 + x^19 + 142
27409,	x^20 + x^19 + 74
27427,	x^20 + x^19 + 152
27431,	x^20 + x^19 + 197
27437,	x^20 + x^19 + 62
27449,	x^20 + x^19 + 132
27457,	x^20 + x^19 + 53
27479,	x^20 + x^19 + 137
27481,	x^20 + x^19 + 42
27487,	x^20 + x^19 + 45
27509,	x^20 + x^19 + 82
27527,	x^20 + x^19 + 117
27529,	x^20 + x^19 + 174
27539,	x^20 + x^19 + 32
27541,	x^20 + x^19 + 47
27551,	x^20 + x^19 + 61
27581,	x^20 + x^19 + 13
27583,	x^20 + x^19 + 235
27611,	x^20 + x^19 + 116
27617,	x^20 + x^19 + 45
27631,	x^20 + x^19 + 89
27647,	x^20 + x^19 + 5
27653,	x^20 + x^19 + 11
27673,	x^20 + x^19 + 11
27689,	x^20 + x^19 + 103
27691,	x^20 + x^19 + 46
27697,	x^20 + x^19 + 58
27701,	x^20 + x^19 + 34
27733,	x^20 + x^19 + 91
27737,	x^20 + x^19 + 23
27739,	x^20 + x^19 + 71
27743,	x^20 + x^19 + 103
27749,	x^20 + x^19 + 138
27751,	x^20 + x^19 + 113
27763,	x^20 + x^19 + 208
27767,	x^20 + x^19 + 159
27773,	x^20 + x^19 + 442
27779,	x^20 + x^19 + 19
27791,	x^20 + x^19 + 126
27793,	x^20 + x^19 + 10
27799,	x^20 + x^19 + 29
27803,	x^20 + x^19 + 22
27809,	x^20 + x^19 + 14
27817,	x^20 + x^19 + 184
27823,	x^20 + x^19 + 77
27827,	x^20 + x^19 + 5
27847,	x^20 + x^19 + 85
27851,	x^20 + x^19 + 50
27883,	x^20 + x^19 + 29
27893,	x^20 + x^19 + 95
27901,	x^20 + x^19 + 7
27917,	x^20 + x^19 + 35
27919,	x^20 + x^19 + 17
27941,	x^20 + x^19 + 37
27943,	x^20 + x^19 + 115
27947,	x^20 + x^19 + 26
27953,	x^20 + x^19 + 214
27961,	x^20 + x^19 + 76
27967,	x^20 + x^19 + 312
27983,	x^20 + x^19 + 135
27997,	x^20 + x^19 + 42
28001,	x^20 + x^19 + 199
28019,	x^20 + x^19 + 70
28027,	x^20 + x^19 + 56
28031,	x^20 + x^19 + 76
28051,	x^20 + x^19 + 12
28057,	x^20 + x^19 + 118
28069,	x^20 + x^19 + 29
28081,	x^20 + x^19 + 37
28087,	x^20 + x^19 + 52
28097,	x^20 + x^19 + 148
28099,	x^20 + x^19 + 62
28109,	x^20 + x^19 + 10
28111,	x^20 + x^19 + 222
28123,	x^20 + x^19 + 97
28151,	x^20 + x^19 + 37
28163,	x^20 + x^19 + 115
28181,	x^20 + x^19 + 26
28183,	x^20 + x^19 + 259
28201,	x^20 + x^19 + 182
28211,	x^20 + x^19 + 54
28219,	x^20 + x^19 + 99
28229,	x^20 + x^19 + 76
28277,	x^20 + x^19 + 2
28279,	x^20 + x^19 + 188
28283,	x^20 + x^19 + 146
28289,	x^20 + x^19 + 12
28297,	x^20 + x^19 + 112
28307,	x^20 + x^19 + 101
28309,	x^20 + x^19 + 117
28319,	x^20 + x^19 + 88
28349,	x^20 + x^19 + 142
28351,	x^20 + x^19 + 161
28387,	x^20 + x^19 + 109
28393,	x^20 + x^19 + 138
28403,	x^20 + x^19 + 654
28409,	x^20 + x^19 + 69
28411,	x^20 + x^19 + 98
28429,	x^20 + x^19 + 24
28433,	x^20 + x^19 + 74
28439,	x^20 + x^19 + 137
28447,	x^20 + x^19 + 139
28463,	x^20 + x^19 + 268
28477,	x^20 + x^19 + 2
28493,	x^20 + x^19 + 85
28499,	x^20 + x^19 + 337
28513,	x^20 + x^19 + 70
28517,	x^20 + x^19 + 22
28537,	x^20 + x^19 + 189
28541,	x^20 + x^19 + 23
28547,	x^20 + x^19 + 41
28549,	x^20 + x^19 + 178
28559,	x^20 + x^19 + 78
28571,	x^20 + x^19 + 73
28573,	x^20 + x^19 + 297
28579,	x^20 + x^19 + 90
28591,	x^20 + x^19 + 46
28597,	x^20 + x^19 + 77
28603,	x^20 + x^19 + 30
28607,	x^20 + x^19 + 145
28619,	x^20 + x^19 + 61
28621,	x^20 + x^19 + 156
28627,	x^20 + x^19 + 63
28631,	x^20 + x^19 + 41
28643,	x^20 + x^19 + 102
28649,	x^20 + x^19 + 51
28657,	x^20 + x^19 + 60
28661,	x^20 + x^19 + 18
28663,	x^20 + x^19 + 31
28669,	x^20 + x^19 + 72
28687,	x^20 + x^19 + 39
28697,	x^20 + x^19 + 5
28703,	x^20 + x^19 + 77
28711,	x^20 + x^19 + 82
28723,	x^20 + x^19 + 323
28729,	x^20 + x^19 + 181
28751,	x^20 + x^19 + 175
28753,	x^20 + x^19 + 22
28759,	x^20 + x^19 + 275
28771,	x^20 + x^19 + 48
28789,	x^20 + x^19 + 65
28793,	x^20 + x^19 + 234
28807,	x^20 + x^19 + 89
28813,	x^20 + x^19 + 42
28817,	x^20 + x^19 + 119
28837,	x^20 + x^19 + 14
28843,	x^20 + x^19 + 44
28859,	x^20 + x^19 + 174
28867,	x^20 + x^19 + 3
28871,	x^20 + x^19 + 17
28879,	x^20 + x^19 + 48
28901,	x^20 + x^19 + 18
28909,	x^20 + x^19 + 32
28921,	x^20 + x^19 + 124
28927,	x^20 + x^19 + 75
28933,	x^20 + x^19 + 209
28949,	x^20 + x^19 + 19
28961,	x^20 + x^19 + 146
28979,	x^20 + x^19 + 159
29009,	x^20 + x^19 + 31
29017,	x^20 + x^19 + 15
29021,	x^20 + x^19 + 222
29023,	x^20 + x^19 + 6
29027,	x^20 + x^19 + 56
29033,	x^20 + x^19 + 70
29059,	x^20 + x^19 + 83
29063,	x^20 + x^19 + 145
29077,	x^20 + x^19 + 65
29101,	x^20 + x^19 + 185
29123,	x^20 + x^19 + 128
29129,	x^20 + x^19 + 79
29131,	x^20 + x^19 + 7
29137,	x^20 + x^19 + 155
29147,	x^20 + x^19 + 251
29153,	x^20 + x^19 + 166
29167,	x^20 + x^19 + 3
29173,	x^20 + x^19 + 56
29179,	x^20 + x^19 + 106
29191,	x^20 + x^19 + 106
29201,	x^20 + x^19 + 161
29207,	x^20 + x^19 + 444
29209,	x^20 + x^19 + 258
29221,	x^20 + x^19 + 91
29231,	x^20 + x^19 + 67
29243,	x^20 + x^19 + 37
29251,	x^20 + x^19 + 59
29269,	x^20 + x^19 + 39
29287,	x^20 + x^19 + 45
29297,	x^20 + x^19 + 147
29303,	x^20 + x^19 + 46
29311,	x^20 + x^19 + 212
29327,	x^20 + x^19 + 33
29333,	x^20 + x^19 + 57
29339,	x^20 + x^19 + 65
29347,	x^20 + x^19 + 48
29363,	x^20 + x^19 + 111
29383,	x^20 + x^19 + 10
29387,	x^20 + x^19 + 55
29389,	x^20 + x^19 + 74
29399,	x^20 + x^19 + 13
29401,	x^20 + x^19 + 43
29411,	x^20 + x^19 + 232
29423,	x^20 + x^19 + 326
29429,	x^20 + x^19 + 26
29437,	x^20 + x^19 + 96
29443,	x^20 + x^19 + 152
29453,	x^20 + x^19 + 11
29473,	x^20 + x^19 + 77
29483,	x^20 + x^19 + 54
29501,	x^20 + x^19 + 12
29527,	x^20 + x^19 + 39
29531,	x^20 + x^19 + 422
29537,	x^20 + x^19 + 27
29567,	x^20 + x^19 + 167
29569,	x^20 + x^19 + 139
29573,	x^20 + x^19 + 30
29581,	x^20 + x^19 + 39
29587,	x^20 + x^19 + 2
29599,	x^20 + x^19 + 15
29611,	x^20 + x^19 + 7
29629,	x^20 + x^19 + 23
29633,	x^20 + x^19 + 265
29641,	x^20 + x^19 + 66
29663,	x^20 + x^19 + 21
29669,	x^20 + x^19 + 26
29671,	x^20 + x^19 + 240
29683,	x^20 + x^19 + 137
29717,	x^20 + x^19 + 85
29723,	x^20 + x^19 + 208
29741,	x^20 + x^19 + 38
29753,	x^20 + x^19 + 10
29759,	x^20 + x^19 + 107
29761,	x^20 + x^19 + 68
29789,	x^20 + x^19 + 126
29803,	x^20 + x^19 + 326
29819,	x^20 + x^19 + 70
29833,	x^20 + x^19 + 142
29837,	x^20 + x^19 + 37
29851,	x^20 + x^19 + 185
29863,	x^20 + x^19 + 22
29867,	x^20 + x^19 + 165
29873,	x^20 + x^19 + 54
29879,	x^20 + x^19 + 26
29881,	x^20 + x^19 + 39
29917,	x^20 + x^19 + 17
29921,	x^20 + x^19 + 13
29927,	x^20 + x^19 + 130
29947,	x^20 + x^19 + 41
29959,	x^20 + x^19 + 6
29983,	x^20 + x^19 + 5
29989,	x^20 + x^19 + 274
30011,	x^20 + x^19 + 140
30013,	x^20 + x^19 + 76
30029,	x^20 + x^19 + 35
30047,	x^20 + x^19 + 183
30059,	x^20 + x^19 + 162
30071,	x^20 + x^19 + 416
30089,	x^20 + x^19 + 19
30091,	x^20 + x^19 + 61
30097,	x^20 + x^19 + 153
30103,	x^20 + x^19 + 315
30109,	x^20 + x^19 + 54
30113,	x^20 + x^19 + 10
30119,	x^20 + x^19 + 335
30133,	x^20 + x^19 + 116
30137,	x^20 + x^19 + 20
30139,	x^20 + x^19 + 19
30161,	x^20 + x^19 + 164
30169,	x^20 + x^19 + 56
30181,	x^20 + x^19 + 52
30187,	x^20 + x^19 + 67
30197,	x^20 + x^19 + 28
30203,	x^20 + x^19 + 78
30211,	x^20 + x^19 + 59
30223,	x^20 + x^19 + 74
30241,	x^20 + x^19 + 94
30253,	x^20 + x^19 + 72
30259,	x^20 + x^19 + 126
30269,	x^20 + x^19 + 21
30271,	x^20 + x^19 + 23
30293,	x^20 + x^19 + 115
30307,	x^20 + x^19 + 136
30313,	x^20 + x^19 + 19
30319,	x^20 + x^19 + 175
30323,	x^20 + x^19 + 113
30341,	x^20 + x^19 + 267
30347,	x^20 + x^19 + 54
30367,	x^20 + x^19 + 96
30389,	x^20 + x^19 + 91
30391,	x^20 + x^19 + 68
30403,	x^20 + x^19 + 30
30427,	x^20 + x^19 + 20
30431,	x^20 + x^19 + 35
30449,	x^20 + x^19 + 6
30467,	x^20 + x^19 + 53
30469,	x^20 + x^19 + 10
30491,	x^20 + x^19 + 29
30493,	x^20 + x^19 + 87
30497,	x^20 + x^19 + 38
30509,	x^20 + x^19 + 11
30517,	x^20 + x^19 + 24
30529,	x^20 + x^19 + 301
30539,	x^20 + x^19 + 10
30553,	x^20 + x^19 + 145
30557,	x^20 + x^19 + 286
30559,	x^20 + x^19 + 61
30577,	x^20 + x^19 + 30
30593,	x^20 + x^19 + 97
30631,	x^20 + x^19 + 269
30637,	x^20 + x^19 + 331
30643,	x^20 + x^19 + 59
30649,	x^20 + x^19 + 37
30661,	x^20 + x^19 + 83
30671,	x^20 + x^19 + 145
30677,	x^20 + x^19 + 28
30689,	x^20 + x^19 + 15
30697,	x^20 + x^19 + 19
30703,	x^20 + x^19 + 6
30707,	x^20 + x^19 + 17
30713,	x^20 + x^19 + 150
30727,	x^20 + x^19 + 20
30757,	x^20 + x^19 + 29
30763,	x^20 + x^19 + 30
30773,	x^20 + x^19 + 11
30781,	x^20 + x^19 + 295
30803,	x^20 + x^19 + 35
30809,	x^20 + x^19 + 594
30817,	x^20 + x^19 + 23
30829,	x^20 + x^19 + 109
30839,	x^20 + x^19 + 21
30841,	x^20 + x^19 + 23
30851,	x^20 + x^19 + 30
30853,	x^20 + x^19 + 116
30859,	x^20 + x^19 + 98
30869,	x^20 + x^19 + 31
30871,	x^20 + x^19 + 572
30881,	x^20 + x^19 + 37
30893,	x^20 + x^19 + 55
30911,	x^20 + x^19 + 41
30931,	x^20 + x^19 + 62
30937,	x^20 + x^19 + 268
30941,	x^20 + x^19 + 154
30949,	x^20 + x^19 + 70
30971,	x^20 + x^19 + 224
30977,	x^20 + x^19 + 90
30983,	x^20 + x^19 + 30
31013,	x^20 + x^19 + 17
31019,	x^20 + x^19 + 53
31033,	x^20 + x^19 + 210
31039,	x^20 + x^19 + 139
31051,	x^20 + x^19 + 23
31063,	x^20 + x^19 + 132
31069,	x^20 + x^19 + 32
31079,	x^20 + x^19 + 22
31081,	x^20 + x^19 + 13
31091,	x^20 + x^19 + 28
31121,	x^20 + x^19 + 11
31123,	x^20 + x^19 + 498
31139,	x^20 + x^19 + 157
31147,	x^20 + x^19 + 185
31151,	x^20 + x^19 + 381
31153,	x^20 + x^19 + 20
31159,	x^20 + x^19 + 15
31177,	x^20 + x^19 + 202
31181,	x^20 + x^19 + 142
31183,	x^20 + x^19 + 154
31189,	x^20 + x^19 + 98
31193,	x^20 + x^19 + 44
31219,	x^20 + x^19 + 206
31223,	x^20 + x^19 + 29
31231,	x^20 + x^19 + 30
31237,	x^20 + x^19 + 209
31247,	x^20 + x^19 + 134
31249,	x^20 + x^19 + 67
31253,	x^20 + x^19 + 284
31259,	x^20 + x^19 + 24
31267,	x^20 + x^19 + 57
31271,	x^20 + x^19 + 37
31277,	x^20 + x^19 + 50
31307,	x^20 + x^19 + 24
31319,	x^20 + x^19 + 155
31321,	x^20 + x^19 + 246
31327,	x^20 + x^19 + 132
31333,	x^20 + x^19 + 67
31337,	x^20 + x^19 + 95
31357,	x^20 + x^19 + 143
31379,	x^20 + x^19 + 109
31387,	x^20 + x^19 + 77
31391,	x^20 + x^19 + 181
31393,	x^20 + x^19 + 83
31397,	x^20 + x^19 + 12
31469,	x^20 + x^19 + 38
31477,	x^20 + x^19 + 153
31481,	x^20 + x^19 + 104
31489,	x^20 + x^19 + 47
31511,	x^20 + x^19 + 70
31513,	x^20 + x^19 + 124
31517,	x^20 + x^19 + 154
31531,	x^20 + x^19 + 98
31541,	x^20 + x^19 + 101
31543,	x^20 + x^19 + 63
31547,	x^20 + x^19 + 56
31567,	x^20 + x^19 + 83
31573,	x^20 + x^19 + 146
31583,	x^20 + x^19 + 469
31601,	x^20 + x^19 + 56
31607,	x^20 + x^19 + 365
31627,	x^20 + x^19 + 72
31643,	x^20 + x^19 + 95
31649,	x^20 + x^19 + 69
31657,	x^20 + x^19 + 40
31663,	x^20 + x^19 + 83
31667,	x^20 + x^19 + 242
31687,	x^20 + x^19 + 182
31699,	x^20 + x^19 + 107
31721,	x^20 + x^19 + 314
31723,	x^20 + x^19 + 75
31727,	x^20 + x^19 + 218
31729,	x^20 + x^19 + 29
31741,	x^20 + x^19 + 7
31751,	x^20 + x^19 + 65
31769,	x^20 + x^19 + 134
31771,	x^20 + x^19 + 50
31793,	x^20 + x^19 + 56
31799,	x^20 + x^19 + 82
31817,	x^20 + x^19 + 151
31847,	x^20 + x^19 + 205
31849,	x^20 + x^19 + 28
31859,	x^20 + x^19 + 98
31873,	x^20 + x^19 + 115
31883,	x^20 + x^19 + 105
31891,	x^20 + x^19 + 18
31907,	x^20 + x^19 + 43
31957,	x^20 + x^19 + 304
31963,	x^20 + x^19 + 173
31973,	x^20 + x^19 + 12
31981,	x^20 + x^19 + 274
31991,	x^20 + x^19 + 7
